season_player_id,year,player_name,team,conf,GP,mins_per_game,3P_pct,3P_per_100_team_pos,AST_TOV,AST_pct,Blk_pct,DRB_pct,FTR,ORB_pct,Stl_pct,TOV_pct,assisted_fg_pct,height_inches,personal_fouls_per_40,rim_assisted_pct,rim_pct,rim_share,stops_per_40,three_assisted_pct,three_share,usg,3P_pct_z,3P_per_100_team_pos_z,AST_TOV_z,AST_pct_z,Blk_pct_z,DRB_pct_z,FTR_z,ORB_pct_z,Stl_pct_z,TOV_pct_z,assisted_fg_pct_z,height_inches_z,personal_fouls_per_40_z,rim_assisted_pct_z,rim_pct_z,rim_share_z,stops_per_40_z,three_assisted_pct_z,three_share_z,usg_z,workload_score,shot_style_score,spacing_score,rim_finishing_score,rebounding_score,defense_score,ballhandling_score,height_score,workload_grade,shot_style_grade,spacing_grade,rim_finishing_grade,rebounding_grade,defense_grade,ballhandling_grade,height_grade
2026::ralph martino jr.::saint francis,2026,Ralph Martino Jr.,Saint Francis,NEC,17,21.9737,0.519,4.09876,4.33312201,10.2,0.3,7.9,37.1,4.4,2.4,7.8,0.84375,78.0,2.3,0.7222222222222222,0.6364,0.3142857142857143,6.069212687145515,1.0,0.38571428571428573,11.8,1.6788382727500943,-0.48786304418440957,3.663503369742507,-0.19275742088997996,-0.7300116176618098,-1.0324490097723078,0.029533067446635683,-0.27781121118235924,0.6198868024093881,1.447424243846694,1.1812416644168133,0.0982183410219712,1.0083079871231726,1.1121973735826873,0.4575532401073789,-0.4509392597765103,-0.5336977258844031,0.7888261466527,0.014184773151244513,-1.345957422874719,-0.21752626754743845,0.3660672584025304,1.6788382727500943,0.2435431537770073,-0.6551301104773335,0.09112136149658695,1.6393900642330737,0.0982183410219712,35.94245306022921,79.78541819068519,98.68324798829555,66.61789807364057,27.066569129480616,58.64423311387467,98.6100950987564,52.67008046817849
2026::bryce dortch::rutgers,2026,Bryce Dortch,Rutgers,B10,31,14.4226,0.0,0.0,0.3332472,1.6,5.4,16.7,68.3,9.5,2.3,18.3,0.46875,81.0,5.2,0.46875,0.6667,0.8780487804878049,7.773176774980843,,0.0,8.8,-1.867157207663051,-1.4149972892947404,-1.1225763767432257,-1.3521817194148114,1.4026064766699102,0.8155742926714411,1.4469873678622536,1.066049200733399,0.5108048124209349,-0.19901581511859667,-0.8314144851473317,1.0026945757475,-0.8236335426981167,0.043563525025748694,0.6759972238820938,2.0705234285825878,0.994735831057171,0.0,-1.5621306123828411,-1.9459543131108752,-1.3974553625176493,0.13798908530637383,-1.867157207663051,1.0614922958721738,0.9408117467024201,0.5211283943624748,-0.8912579704255447,1.0026945757475,1.024140453547915,56.59595220677883,7.510363326018045,93.95269446476469,84.02828578395514,84.58912460375518,7.559131919044136,82.95537673738113
2026::jakob blakley::le moyne,2026,Jakob Blakley,Le Moyne,NEC,31,16.0031,0.321,9.71238,1.46184151,6.8,0.0,6.2,20.2,1.7,0.2,10.9,0.75,72.0,2.7,0.3076923076923077,0.5909,0.18487394957983194,4.858566717214669,0.9629629629629629,0.7058823529411765,13.8,0.32603074843062857,0.7819305863370783,0.22785148054514753,-0.651134469143983,-0.8554597408577933,-1.3894535113807593,-0.7382546786118241,-0.9892667233730549,-1.7799169773365808,0.9613324169140844,0.6780776270257771,-1.7107341284290865,0.7556263968029946,-0.6354525030878804,0.1295267958252163,-1.0297408090493723,-1.619631366873912,0.557794792564626,1.3226295702939168,-0.9459594960506151,0.17134957243741344,0.05380776268032256,0.32603074843062857,-0.3043639413933039,-1.189360117376907,-0.8748454220663229,0.17934980943841636,-1.7107341284290865,61.69227017800536,49.158741770299926,55.21823945379176,30.57790782735918,4.596439892709095,4.584247744452573,63.862472567666416,4.79151426481346
2026::darrion sutton::missouri st.,2026,Darrion Sutton,Missouri St.,CUSA,31,13.7118,0.333,1.76392,1.1303769,11.1,5.5,23.7,27.8,12.7,2.2,16.2,0.6,81.0,4.5,0.5853658536585366,0.6923,0.5360824742268041,8.062836389095523,0.75,0.12371134020618557,17.3,0.408019083237869,-1.0160008519246542,-0.16876494670693246,-0.07142231988156732,1.444422517735238,2.2855928287062417,-0.3929773490234043,1.909255733700149,0.4017228224324821,0.1302721966744617,-0.1269848327998811,1.0026945757475,-0.38144075963780544,0.5352136451269529,0.8605571573683222,0.5410594860049741,1.2545567260304038,-0.7706354934417967,-1.056554085521966,-0.24596312410843305,-0.4629829362776561,-0.18772911195795894,0.408019083237869,0.23378990417245893,2.097424281203195,0.6798153266400796,-0.03663835663801269,1.0026945757475,20.87295781516703,29.821994635454768,61.28992928554011,65.86198488173616,98.0736405754694,90.51450865642526,50.13411363082175,82.95537673738113
2026::jaeden mustaf::georgia tech,2026,Jaeden Mustaf,Georgia Tech,ACC,29,27.7345,0.389,3.75535,1.61369621,16.6,0.7,12.2,47.6,4.5,1.1,15.4,0.4148936170212766,77.0,3.5,0.2602739726027397,0.5424,0.5108225108225108,6.456591783792251,0.9523809523809523,0.23376623376623376,19.8,0.790631312338324,-0.5655419449039781,0.40955434341016494,0.6700699640587321,-0.5627474534004985,-0.12943762335093068,0.506560957009584,-0.25146100702714835,-0.7981790674405025,0.25571524878610274,-1.120466166201757,-0.20327373721987177,0.2502632161626391,-0.8353672609050193,-0.22012776566236364,0.4280828490955775,-0.18622372992434053,0.4917858342537479,-0.6067879544833953,0.254034284421697,-0.47732460889467937,-0.13057163300977231,0.790631312338324,0.1432165956736102,-0.19044931518903951,-0.32422175865067565,0.4451131854183332,-0.20327373721987177,20.2145818093148,33.74786637405511,85.4547671299683,60.08290660814436,48.3418678371129,25.725432821263105,77.63960009753718,42.2457937088515
2026::triston wilson::presbyterian,2026,Triston Wilson,Presbyterian,BSth,30,30.6697,0.235,5.42032,1.60762778,24.0,0.2,9.1,50.4,3.6,2.2,21.1,0.5172413793103449,78.0,3.8,0.40298507462686567,0.6071,0.3230769230769231,6.222210629166028,0.9,0.3269230769230769,22.7,-0.2615523176879274,-0.18892787038355063,0.4022931186729921,1.66771412790568,-0.7718276587271377,-0.7804458321663422,0.6337683942263702,-0.48861284442404684,0.4017228224324821,-0.638066497509341,-0.57115722442783,0.0982183410219712,0.06075202342250583,-0.23370009260229369,0.24631862873446977,-0.41162007361211994,-0.39646056789697914,0.16504149061490145,-0.22607982264953497,0.8340312783166476,0.02464872783508898,-0.1765896245622618,-0.2615523176879274,0.44004351148042,-0.6345293382951945,-0.17645334519228223,0.47731358302311033,0.0982183410219712,51.74347720068276,30.57790782735918,28.029748841745917,77.49329431845892,28.334552548158985,36.91782492075104,79.2001950743721,52.67008046817849
2026::khalon hudson::presbyterian,2026,Khalon Hudson,Presbyterian,BSth,29,11.2094,0.158,3.65828,0.66666667,3.7,0.7,13.9,35.7,9.2,2.7,13.8,0.46153846153846156,78.0,4.1,0.391304347826087,0.75,0.4,6.809162014885289,1.0,0.2714285714285714,15.3,-0.7876441327010529,-0.5874990541694292,-0.7236208473197919,-1.0690664837285153,-0.5627474534004985,0.2275668782575211,-0.03407065116175737,0.986998588267766,0.9471327723747478,0.506601353009385,-0.8701194111004883,0.0982183410219712,-0.12875916931762743,-0.28294580452142787,1.2765379449525152,-0.06757719467370539,0.13002716774911005,0.7888261466527,-0.45287163737737357,-0.6459610509325371,-0.7011931720674848,-0.003642122479951701,-0.7876441327010529,0.6212336468953789,0.6072827332626436,0.09641332935143299,-0.42869532601297405,0.0982183410219712,10.509631797122653,43.76981224091685,18.849061204584245,84.56474030724213,75.64008778346745,59.03438185808339,24.018532065349916,52.67008046817849
2026::chidi chiakwelu::presbyterian,2026,Chidi Chiakwelu,Presbyterian,BSth,30,11.1424,0.0,0.0,0.26666668,1.9,12.4,13.5,73.3,11.2,1.3,14.5,0.660377358490566,80.0,6.3,0.660377358490566,0.7358,0.8833333333333333,7.759585008615738,,0.0,15.4,-1.867157207663051,-1.4149972892947404,-1.2022437897047051,-1.3117366857453403,4.329729351242859,0.14356581905553242,1.6741435057493719,1.514002671371985,-0.5800150874635962,0.3968386824116991,0.19706546549472334,0.7012024975056571,-1.5185079160786055,0.8514606578841217,1.1741648568468732,2.094158894655999,0.9825441939453068,0.0,-1.5621306123828411,-0.625961154591332,-0.6146309927971164,0.34587223503931985,-1.867157207663051,1.4241541812981224,0.8287842452137587,0.803437635411491,-0.7057139310127822,0.7012024975056571,13.484515971714217,78.12728602779809,7.510363326018045,97.43964886613021,81.41916605705926,93.34308705193855,13.19190441355767,73.34796391124117
2026::caleb crawford::maine,2026,Caleb Crawford,Maine,AE,31,19.9094,0.255,5.4513,1.42496004,19.2,0.6,4.9,34.9,1.8,3.3,22.5,0.8571428571428571,70.0,2.4,0.5714285714285714,0.3043,0.18253968253968253,6.027951782866708,1.0,0.4365079365079365,17.6,-0.12490509300919339,-0.18192023419272277,0.18372068521467544,1.020593589194146,-0.6045634944658262,-1.6624569537872222,-0.07041563322369648,-0.9629165192178439,1.601624712305466,-0.8575918387047129,1.2531222411869611,-2.3137182849127726,0.9451375895431281,0.47645434039030105,-1.9366793345323183,-1.040180952434525,-0.5707082187344009,0.7888261466527,0.22176540005285242,-0.1859634350848173,0.295079523969807,0.11171623366533213,-0.12490509300919339,-1.0035474838780074,-1.312686736502533,0.34287264716209176,0.11557414523470289,-2.3137182849127726,69.47086076566691,54.59643989270909,33.02852962692026,6.413069982930993,2.0970495001219214,75.5669348939283,60.424286759326996,0.9266032674957329
2026::amare allen::maine,2026,Amare Allen,Maine,AE,23,13.8792,0.25,5.45247,0.38893334,4.2,1.1,11.2,41.0,2.8,1.8,17.5,0.5769230769230769,79.0,2.5,0.42105263157894735,0.4722,0.46153846153846156,5.815471133532317,1.0,0.358974358974359,19.0,-0.1590668991788769,-0.1816555816961679,-1.0559447146352887,-1.0016580942793971,-0.395483289139187,-0.33944027135590216,0.20671485499858788,-0.6994144776657345,-0.03460513752133058,-0.07357276300695537,-0.2508405958499825,0.3997104192638142,0.8819671919630836,-0.15752763176831125,-0.7262257082691289,0.20765710847702623,-0.7613005891733744,0.7888261466527,-0.09509445110705397,0.09403511369205524,-0.1128203546180317,0.18596529306359028,-0.1590668991788769,-0.2597554266352705,-0.5194273745108183,-0.0773554559677021,-0.7103918573072137,0.3997104192638142,43.2089734211168,61.69227017800536,31.45574250182882,33.06510607168983,33.65032918800293,45.452328700317,12.874908558888077,62.8871007071446
2026::eric mahaffey::akron,2026,Eric Mahaffey,Akron,MAC,32,21.95,0.397,4.99851,1.79317615,11.2,2.9,18.7,31.5,10.5,1.7,13.6,0.6578947368421053,76.0,4.2,0.5730337078651685,0.6111,0.5966850828729282,8.263952164009112,0.96,0.34806629834254144,16.9,0.8452902022098175,-0.2843407503594432,0.6243123912337852,-0.05794064199174375,0.35720545003671406,1.235579588681384,-0.22488180698693686,1.3295512422855085,-0.1436871275097838,0.5379621160372955,0.18374102888721539,-0.5047658154617147,-0.1919295668976722,0.48322156368862323,0.2751561183416929,0.8121081333522517,1.4349549523796108,0.5393122842375803,-0.13967289799664973,-0.3259627094732543,-0.14218747698182738,0.42374227082045135,0.8452902022098175,0.025137155677378023,1.2825654154834463,0.3641359270022172,0.3681112884264457,-0.5047658154617147,40.86808095586442,84.97927334796391,87.42989514752499,52.865154840282855,90.904657400634,76.83491831260667,73.78688124847598,32.06534991465496
2026::sharron young::akron,2026,Sharron Young,Akron,MAC,32,19.0353,0.342,10.6214,2.0,12.3,0.4,11.0,31.5,4.2,3.5,12.5,0.7076923076923077,72.0,4.4,0.5384615384615384,0.5778,0.25280898876404495,8.007097340204776,0.8205128205128205,0.6404494382022472,17.9,0.4695103343432993,0.9875497422501333,0.8717889965266401,0.09035781479631627,-0.688195576596482,-0.3814408009568963,-0.22488180698693686,-0.3305116194927812,1.8197886922823727,0.7104463126908022,0.45100872810059167,-1.7107341284290865,-0.3182703620577612,0.3374659849555284,0.03508401736156066,-0.7258974450468739,1.2045595263447861,-0.33078733854334913,1.0552220252705093,-0.12596374606120225,0.4375315747631742,0.08400080665895367,0.4695103343432993,-0.0948988948126881,-0.3559762102248387,0.5044705699932289,0.5575310413379194,-1.7107341284290865,77.66398439405023,52.060473055352354,65.75225554742745,44.355035357229944,41.35576688612533,84.05267008046819,82.12631065593757,4.79151426481346
2026::ben tweedy::colgate,2026,Ben Tweedy,Colgate,Pat,31,29.4545,0.381,6.82314,1.93189826,14.8,0.1,9.2,40.9,2.8,1.2,16.3,0.75,76.0,2.6,0.4375,0.5424,0.29064039408866993,5.5262490697790305,1.0,0.5172413793103449,16.7,0.7359724224668303,0.12838821099854403,0.7903013565386184,0.4273997620419068,-0.8136436997924654,-0.7594455673658451,0.20217173224084545,-0.6994144776657345,-0.6890970774520495,0.11459181516050632,0.6780776270257771,-0.5047658154617147,0.8187967943830391,-0.08818585356346294,-0.22012776566236364,-0.5566943122186634,-1.0207290071807023,0.7888261466527,0.5517022800958178,-0.36596250215566456,0.1468344452895522,0.17391206524159786,0.7359724224668303,-0.008978016710759096,-0.7294300225157898,-0.4261682475105445,0.4440976445803439,-0.5047658154617147,59.93660082906608,60.156059497683486,82.69934162399414,50.49987807851743,23.543038283345524,18.849061204584245,77.59083150451109,32.06534991465496
2026::elijah lewis::marist,2026,Elijah Lewis,Marist,MAAC,23,29.5583,0.283,4.0543,1.82137652,14.1,0.7,13.6,41.7,3.6,1.9,12.1,0.5714285714285714,77.0,2.2,0.48,0.6389,0.35294117647058826,7.093012497482866,0.9230769230769231,0.22549019607843138,20.3,0.06640102154103387,-0.4979198390534934,0.6580557522417274,0.3330280168131413,-0.5627474534004985,0.1645660838560295,0.23851671430278457,-0.48861284442404684,0.0744768524671224,0.7731678387466228,-0.28033006324286364,-0.20327373721987177,1.0714783847032168,0.0909933013178648,0.4755766711118938,-0.2780504853183825,0.3846373475371974,0.3089917958543936,-0.6406099984722101,0.35403376612772297,-0.14140537872287803,-0.12966884665458356,0.06640102154103387,0.3570466927073392,-0.16202338028400867,0.24196128282675955,0.5880838692671638,-0.20327373721987177,40.96561814191661,33.869787856620334,39.50256035113387,73.10412094611071,49.3050475493782,69.95854669592782,82.88222384784198,42.2457937088515
2026::afan trnka::tennessee martin,2026,Afan Trnka,Tennessee Martin,OVC,26,24.0379,0.313,9.11698,1.29088889,19.2,1.9,9.0,43.7,4.4,2.0,24.7,0.6086956521739131,74.0,3.5,0.0625,0.4688,0.2119205298013245,6.4023255583250425,0.9,0.6357615894039735,18.9,0.2713718585591349,0.6472518714236191,0.023296860449257162,1.020593589194146,-0.06095496061656435,-0.8014460969668393,0.32937916945763185,-0.27781121118235924,0.18355884245557563,-1.2025602320117261,-0.08031454527375566,-1.1077499719454007,0.2502632161626391,-1.6691783966340024,-0.7507375744352686,-0.9087734258264382,-0.23489982621343944,0.16504149061490145,1.0360639892333117,0.07403521735084975,0.2136575145002377,-0.3442115856530569,0.2713718585591349,-0.21067920248881836,-0.5396286540745993,0.03449181794705273,-0.052889927456107655,-1.1077499719454007,64.22823701536211,20.60473055352353,51.414289197756645,36.13752743233358,32.894415996098516,54.59643989270909,49.01243599122165,14.496464277005607
2026::tarence guinyard::duquesne,2026,Tarence Guinyard,Duquesne,A10,30,33.3125,0.361,10.727,2.11262838,28.4,0.0,10.1,47.9,1.3,2.2,16.0,0.39072847682119205,74.0,2.8,0.0975609756097561,0.5926,0.38028169014084506,6.435782363977486,0.7391304347826086,0.5380281690140845,24.9,0.5993251977880962,1.0114363265545696,1.0065553164749133,2.260907955057919,-0.8554597408577933,-0.5704431841613707,0.5201903252828111,-1.0946675399938988,0.4017228224324821,0.16163295970237188,-1.25016248094517,-1.1077499719454007,0.6924559992229504,-1.5213620206558625,0.14178272890828636,-0.15576846786636953,-0.20488950801933373,-0.8384381734459055,0.6366525597184339,1.2740289978231618,0.34510094781085376,-0.4697290255624259,0.5993251977880962,0.3309865270955487,-0.8325553620776347,0.00845739319457637,1.1430320770784013,-1.1077499719454007,72.39697634723238,15.093879541575225,74.70129236771518,71.83613752743233,18.970982687149476,52.889539136795904,95.00121921482565,14.496464277005607
2026::sheldon williams::texas a&m corpus chris,2026,Sheldon Williams,Texas A&M Corpus Chris,Slnd,29,25.3576,0.297,2.85266,0.72342366,8.9,1.8,23.0,45.2,8.5,1.7,15.8,0.5196850393700787,80.0,4.5,0.47413793103448276,0.6307,0.704,8.060754145121969,1.0,0.148,23.0,0.1620540788161477,-0.7697292629510568,-0.6557078517351893,-0.3680192334576869,-0.10277100168189214,2.1385909751027614,0.3975260108237674,0.8025471591812895,-0.1436871275097838,0.19299372273028206,-0.5580418979033831,0.7012024975056571,-0.38144075963780544,0.06627893512733692,0.41645981741708654,1.2920802628909085,1.2526889803509966,0.7888261466527,-0.9572925607482808,0.8940309673402633,-0.14458006450472552,0.2974731959806661,0.1620540788161477,0.40699291412042693,1.4705690671420255,0.1561975228803788,-0.2769111208208647,0.7012024975056571,40.673006583760056,73.34796391124117,44.58668617410388,75.98146793465008,93.1480126798342,63.643013899049016,33.35771762984638,73.34796391124117
2026::jeremiah johnson::campbell,2026,Jeremiah Johnson,Campbell,CAA,32,32.3853,0.364,6.5008,0.90281453,11.9,0.5,10.7,50.6,2.1,1.2,17.5,0.41911764705882354,76.0,3.0,0.21739130434782608,0.5466,0.48493975903614456,5.9099344455663525,0.8409090909090909,0.3644578313253012,21.5,0.6198222814899064,0.05547531720411241,-0.4410563812779289,0.03643110323702174,-0.6463795355311541,-0.4444415953583879,0.642854639741855,-0.8838659067522111,-0.6890970774520495,-0.07357276300695537,-1.0977954461190569,-0.5047658154617147,0.5661152040628613,-1.0161597375396492,-0.18984840157477953,0.3123207553829895,-0.6765682306434009,-0.2035585334074341,-0.07268490561424407,0.5940325222221853,-0.14942920223091974,-0.24502060529458447,0.6198222814899064,0.2265031190835377,-0.6641537510552995,-0.36148240989093583,-0.15939934701595418,-0.5047658154617147,40.33162643257742,25.676664228237016,75.82297000731529,65.44745184101438,26.61545964398927,23.2626188734455,41.819068519873206,32.06534991465496
2026::layne taylor::murray st.,2026,Layne Taylor,Murray St.,MVC,31,24.5387,0.345,10.3468,3.33347114,22.4,0.1,8.5,18.4,3.7,1.6,13.3,0.37333333333333335,71.0,2.6,0.07692307692307693,0.65,0.1941747572815534,5.953992094383631,0.5306122448979592,0.6893203883495146,16.5,0.490007418045109,0.9254355751099991,2.4673637379464197,1.4520072816685017,-0.8136436997924654,-0.9064474209693251,-0.8200308882511868,-0.4622626402688359,-0.2527691174982368,0.5850032605791609,-1.3435236609808752,-2.0122262066709293,0.8187967943830391,-1.6083709911312893,0.5556007047719379,-0.9881424124933855,-0.6370490944286102,-2.13914264699411,1.2549450676259346,-0.4059622948380748,-0.27468346023631696,-0.8701777457482125,0.490007418045109,-0.13221509173962442,-0.6843550306190804,-0.22116627933406832,1.5014580933980273,-2.0122262066709293,32.43111436235064,3.4381858083394294,67.23969763472324,41.64837844428188,25.505974152645695,33.69909778102902,98.0736405754694,2.2189709826871495
2026::ifiok peter::western illinois,2026,Ifiok Peter,Western Illinois,OVC,21,6.6348,0.0,0.0,0.100046,1.5,4.2,15.0,102.9,6.7,1.2,18.1,0.5263157894736842,78.0,4.0,0.5263157894736842,0.4667,0.8571428571428571,7.132981365211425,,0.0,22.0,-1.867157207663051,-1.4149972892947404,-1.4016149949984227,-1.3656633973046348,0.9008139838859761,0.4585697910629897,3.0189078420411124,0.3282434843874925,-0.6890970774520495,-0.16765505209068648,-0.5224541113107307,0.0982183410219712,-0.06558877173758319,0.28625974874271737,-0.7658772564790607,1.9770204858745863,0.42048890045747905,0.0,-1.5621306123828411,0.6940320039282113,-0.41447313222575327,0.17528740555861566,-1.867157207663051,1.1265152927810258,0.3934066377252411,0.1416542587884556,-0.978311148131248,0.0982183410219712,23.628383321141186,60.39990246281395,7.510363326018045,94.9768349183126,69.56839795171909,62.472567666422826,5.949768349183126,52.67008046817849
2026::labaron philon::alabama,2026,Labaron Philon,Alabama,SEC,33,30.8909,0.399,10.7434,1.96425061,31.9,0.5,9.2,40.8,1.9,2.0,14.8,0.33668341708542715,76.0,2.0,0.1694915254237288,0.657,0.354639175257732,6.462980124479143,0.5802469135802469,0.41855670103092785,29.9,0.858954924677691,1.015145985480637,0.8290127998815706,2.732766681201746,-0.6463795355311541,-0.7594455673658451,0.197628609483103,-0.936566315062633,0.18355884245557563,0.3497975378698336,-1.5402268058271666,-0.5047658154617147,1.197819179863306,-1.218104252989583,0.6060663115845784,-0.27045608823326533,-0.18049347167023286,-1.8295291996788006,0.148403303496453,2.2740238148834218,0.5829809981789641,-0.7924215593512989,0.858954924677691,0.4018474605338407,-0.8480059412142391,0.13862625377937365,1.303859006317717,-0.5047658154617147,84.1745915630334,5.023165081687393,87.82004389173372,75.71324067300658,18.21506949524506,62.22872470129237,96.48866130212144,32.06534991465496
2026::julian clarke::unc asheville,2026,Julian Clarke,UNC Asheville,BSth,23,10.3962,0.364,5.81786,0.6428969,5.4,0.0,5.2,19.2,1.1,2.1,25.4,0.8,73.0,6.1,0.0,1.0,0.07692307692307693,5.448077600260295,1.0,0.8461538461538461,8.3,0.6198222814899064,-0.09900483322080868,-0.7520627411738708,-0.8398779596015137,-0.8554597408577933,-1.5994561593857308,-0.7836859061892478,-1.1473679483043207,0.2926408324440289,-1.3123229026094119,0.9464317803009967,-1.4092420501872436,-1.3921671209185165,-1.9326771538124257,3.078881045403959,-1.5125572862150465,-1.0908477955171716,0.7888261466527,1.895883196338657,-2.045953794816901,-0.399508949245571,-0.19013127425902876,0.6198222814899064,1.1475975696073555,-1.3734120538450258,-0.7614584562123632,-0.9680878677949322,-1.4092420501872436,24.774445257254328,29.602535966837358,75.82297000731529,95.41575225554743,1.4630577907827358,6.0960741282613995,6.242379907339673,8.814923189465985
2026::c.j. o'hara::green bay,2026,C.J. O'Hara,Green Bay,Horz,31,32.6182,0.28,1.49451,0.80388225,7.8,1.0,11.0,62.5,5.9,1.9,14.0,0.4935897435897436,76.0,2.5,0.4697986577181208,0.6436,0.7565543071161048,6.112399944539175,1.0,0.09363295880149813,20.9,0.045903937839224154,-1.076941047733917,-0.5594345316135029,-0.5163176902457468,-0.4372993302045149,-0.3814408009568963,1.1834862479131965,0.11744185114580498,0.0744768524671224,0.4752405899814749,-0.6980975179753477,-0.5047658154617147,0.8819671919630836,0.047984645112634935,0.5094607214003803,1.5271324194618068,-0.4949593194215071,0.7888261466527,-1.1794767179890764,0.4740331441749538,-0.4336684738447703,0.2961166233095163,0.045903937839224154,0.8464734846567884,-0.13199947490554567,0.006046348701045992,-0.20017054395925826,-0.5047658154617147,22.43355279200195,73.20165813216289,38.697878566203364,90.46574006339917,50.353572299439165,52.67008046817849,39.01487442087296,32.06534991465496
2026::tyler thompson::montana,2026,Tyler Thompson,Montana,BSky,30,29.3091,0.399,9.80114,1.07499376,7.9,1.4,13.2,15.9,0.7,1.5,17.6,0.8701298701298701,78.0,2.0,0.5714285714285714,0.56,0.1282051282051282,7.1108745520447,0.9365079365079365,0.8102564102564103,13.4,0.858954924677691,0.8020079842808452,-0.23503405192694904,-0.5028360123559231,-0.2700351659432036,0.08056502465404082,-0.9336089571947459,-1.2527687649251642,-0.36185110748669,-0.08925314452091074,1.3228246186610442,0.0982183410219712,1.197819179863306,0.47645434039030105,-0.09324281139058159,-1.28319536692277,0.400659377451519,0.392772396787431,1.7491795802110783,-1.025959081415436,0.3662911738421511,0.3338027376165101,0.858954924677691,-0.5134258842926638,-0.5861018701355617,0.24164807097123286,-0.2757077362679276,0.0982183410219712,73.51865398683248,76.98122409168495,87.82004389173372,19.946354547671298,30.407217751767863,69.93416239941477,33.45525481589856,52.67008046817849
2026::dayton forsythe::oklahoma,2026,Dayton Forsythe,Oklahoma,SEC,28,17.2643,0.281,6.8747,1.81478797,16.5,0.2,6.9,45.6,1.9,1.9,17.4,0.4642857142857143,74.0,3.1,0.16666666666666666,0.4138,0.232,5.617537759588119,0.6875,0.456,18.7,0.05273629907316085,0.14005101674415685,0.6501721740770126,0.6565882861689083,-0.7718276587271377,-1.2424516577772793,0.4156985018547367,-0.936566315062633,0.0744768524671224,-0.057892381492999995,-0.8553746774040477,-1.1077499719454007,0.5029448064828168,-1.2300138013366302,-1.1472530565345862,-0.8189668422752028,-0.9388442433705125,-1.1605009034654208,0.3014244656263445,0.034035424668439486,-0.22709607866381712,-0.7270142703627274,0.05273629907316085,-0.3657772773399247,-1.089508986419956,-0.28331256078692774,0.41628935958430696,-1.1077499719454007,35.4547671299683,6.925140209704949,38.95391367959034,27.066569129480616,7.851743477200683,28.724701292367715,76.07900512070228,14.496464277005607
2026::jeff nwankwo::oklahoma,2026,Jeff Nwankwo,Oklahoma,SEC,24,11.4,0.235,10.8826,1.69978398,10.0,0.0,20.0,28.6,3.0,2.3,12.5,0.6666666666666666,78.0,5.7,0.4166666666666667,0.4348,0.2987012987012987,7.737909356725146,0.9166666666666666,0.6623376623376623,17.1,-0.2615523176879274,1.0466328466092123,0.5125633004372779,-0.2197207766696271,-0.8554597408577933,1.5085830310878472,-0.3566323669614654,-0.6467140693553126,0.5108048124209349,0.7104463126908022,0.23082070490041132,0.0982183410219712,-1.1394855305983391,-0.17601877262293728,-0.9958562360966647,-0.5206414534315656,0.9631014169791252,0.26900559995453416,1.144673584998922,-0.2859629167908433,0.33049687823959345,0.1792547397247383,-0.2615523176879274,-0.6762443015290651,0.4309344808662673,-0.13025976051401805,0.3344296121528177,0.0982183410219712,71.64106315532797,60.863204096561816,28.029748841745917,13.703974640331626,71.03145574250182,40.599853694220926,72.00682760302365,52.67008046817849
2026::kuol atak::oklahoma,2026,Kuol Atak,Oklahoma,SEC,24,12.3833,0.413,20.3987,0.44453335,2.7,3.8,8.7,7.1,2.8,0.8,8.8,0.8,81.0,2.8,0.5882352941176471,0.9231,0.10236220472440945,5.565035168331542,0.8837209302325582,0.8188976377952756,20.1,0.9546079819528044,3.1991624384600206,-0.9894161120149972,-1.2038832626267515,0.7335498196246646,-0.8644468913683309,-1.333403759876074,-0.6994144776657345,-1.1254250374058619,1.2906204287071426,0.9464317803009967,1.0026945757475,0.6924559992229504,0.5473111490433227,2.524480307705095,-1.3987793262511614,-0.9859383827809753,0.06349515125991091,1.7844940614836338,0.31403397344531275,1.486542730735443,0.24913025888392648,0.9546079819528044,0.5955382739145104,-0.7819306845170326,-0.17133940033480555,-0.3008929819782021,1.0026945757475,99.51231406973908,68.3979517190929,91.94099000243843,83.63813703974641,21.275298707632285,37.40551085101195,31.772738356498415,82.95537673738113
2026::kolten griffin::west georgia,2026,Kolten Griffin,West Georgia,ASun,30,33.325,0.333,3.04876,1.64811848,13.2,2.1,11.5,18.8,2.9,2.4,21.1,0.5,78.0,3.8,0.30952380952380953,0.5455,0.3811881188118812,6.848432108027006,0.9444444444444444,0.26732673267326734,13.6,0.408019083237869,-0.7253716949387469,0.4507425648172901,0.21169291580472868,0.022677121514091406,-0.27643947695441057,-0.8018583972202172,-0.6730642735105236,0.6198868024093881,-0.638066497509341,-0.6636931393503197,0.0982183410219712,0.06075202342250583,-0.6277309277859486,-0.1977787112167658,-0.15171441358240684,0.1652519289811798,0.44227911552058946,-0.4696348006265441,-0.9859592887330257,-0.7916747076740308,-0.20170025661857754,0.408019083237869,-0.49981855421849153,-0.4747518752324671,0.2171419690817913,0.008122994370892589,0.0982183410219712,8.09558644233114,28.822238478419898,61.28992928554011,20.55596196049744,35.893684467203116,68.20287734698854,53.08461350890027,52.67008046817849
