Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
Tyson Totten,Penn State Behrend,Allegheny Mountain Collegiate,G,74.0,So,16,75,4.7,0.4,1.3,0.333,0.0,0.4,0.0,0.3,0.6,0.556,19,1.2,5,10,13,0.8,6,2,5,2,0,0.125,0.125,0.625,0.3125,0.0,0.3125,0.3076923076923077,0.3076923076923077,0.4,0.4615384615384615,0.3836317135549872,0.08752,10.133333333333336,6.933333333333334,1.0666666666666669,1.0666666666666669,0.0,2.6666666666666665,-1.0963587328054643,-0.9649189112961554,0.06075969935366443,0.40700807614866885
Jake Ziegler,Penn State Behrend,Allegheny Mountain Collegiate,G,76.0,Jr.,20,86,4.3,0.3,0.8,0.375,0.1,0.3,0.2,0.5,0.7,0.714,24,1.2,4,10,14,0.7,8,2,4,2,0,0.1,0.1,0.5,0.2,0.0,0.2,0.4374999999999999,0.3749999999999999,0.5,0.8749999999999999,0.5415162454873645,0.0593953488372093,11.16279069767442,6.511627906976745,0.9302325581395348,0.9302325581395348,0.0,1.8604651162790695,-0.6351781823793712,-1.0450410461521304,0.6611573609486131,0.42141826925678294
Maximus Williams,Penn State Behrend,Allegheny Mountain Collegiate,C,79.0,Fr,14,85,6.1,0.6,1.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,15,1.1,6,20,25,1.8,8,1,4,0,1,0.0714285714285714,0.0,1.4285714285714286,0.4285714285714285,0.0714285714285714,0.2857142857142857,0.4285714285714286,0.0,0.25,0.0,0.3928571428571429,0.0635294117647058,7.058823529411765,11.764705882352942,0.4705882352941176,0.0,0.4705882352941176,1.8823529411764703,0.08363051858119465,-2.3528094702864393,-0.6745468189824569,-0.6037049156073128
Charlie Breindel,Penn State Behrend,Allegheny Mountain Collegiate,G,72.0,Sr,16,99,6.2,0.3,0.8,0.333,0.1,0.5,0.25,0.2,0.3,0.6,13,0.8,2,3,5,0.3,2,5,5,2,0,0.3125,0.125,0.1875,0.125,0.0,0.3125,0.4374999999999999,0.625,1.0,0.3749999999999999,0.4291845493562232,0.0599191919191919,5.252525252525253,2.0202020202020203,2.0202020202020203,0.8080808080808082,0.0,2.0202020202020203,-2.0838214508942046,-0.0007577689856875071,-0.12722599388424724,-0.32093354269692964
Calvin Vento,Penn State Behrend,Allegheny Mountain Collegiate,G,73.0,Fr,10,36,3.6,0.3,1.1,0.273,0.1,0.5,0.2,0.0,0.0,0.0,7,0.7,0,7,7,0.7,0,4,4,3,0,0.4,0.3,0.7,0.0,0.0,0.4,0.3181818181818181,0.4545454545454545,1.0,0.0,0.3181818181818181,0.1416666666666666,7.777777777777778,7.777777777777778,4.444444444444445,3.333333333333333,0.0,4.444444444444445,-1.899267232328666,0.9591447602761541,-0.805554011565416,0.9104500434049143
Derek Galla,Penn State Behrend,Allegheny Mountain Collegiate,F,79.0,So,15,42,2.8,0.2,0.7,0.3,0.0,0.3,0.0,0.0,0.0,0.0,6,0.4,3,6,9,0.6,3,0,2,0,0,0.0,0.0,0.4,0.2,0.0,0.1333333333333333,0.2857142857142857,0.4285714285714286,0.0,0.0,0.2857142857142857,0.0642857142857143,5.7142857142857135,8.571428571428571,0.0,0.0,0.0,1.9047619047619049,-1.3058533420248024,-2.5777547036212916,-0.3772049519867178,-0.9929302848356524
Michael Sopko,Penn State Behrend,Allegheny Mountain Collegiate,G/F,76.0,Sr,2,11,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2,2,1.0,1,2,1,1,0,1.0,0.5,1.0,0.0,0.0,0.5,,,2.0,,,0.0909090909090909,0.0,7.272727272727273,7.272727272727273,3.6363636363636367,0.0,3.6363636363636367,,,,
Jeremy Rodriguez,Pitt Bradford,Allegheny Mountain Collegiate,G,72.0,Sr,25,678,27.1,6.8,14.2,0.477,2.2,6.2,0.361,3.8,4.5,0.85,490,19.6,28,70,95,3.8,53,48,35,75,10,1.92,3.0,2.8,1.12,0.4,1.4,0.5563380281690141,0.4366197183098592,1.3714285714285714,0.3169014084507042,0.6056860321384426,0.0754867256637168,28.908554572271385,5.6047197640118,2.831858407079646,4.424778761061948,0.5899705014749262,2.0648967551622417,1.050800292203964,2.1076823400998457,1.2556874662760806,0.4053821780125714
Xander Norris,Pitt Bradford,Allegheny Mountain Collegiate,G/F,75.0,Sr,25,625,25.0,4.3,9.9,0.435,2.4,6.1,0.395,0.9,1.5,0.622,300,12.0,30,55,85,3.4,68,48,45,35,5,1.92,1.4,2.2,1.2,0.2,1.8,0.5555555555555556,0.6161616161616161,1.0666666666666669,0.1515151515151515,0.5681818181818181,0.088896,19.2,5.44,3.0719999999999996,2.24,0.32,2.88,0.4872124728574383,0.9503810166494636,0.5588072938388725,-0.3672505812243748
Niare Poplar,Pitt Bradford,Allegheny Mountain Collegiate,G/F,76.0,Sr,25,520,20.8,3.9,7.5,0.521,0.8,2.1,0.404,2.1,2.8,0.746,270,10.8,60,98,155,6.2,75,25,58,40,23,1.0,1.6,3.92,2.4,0.92,2.32,0.5733333333333334,0.28,0.4310344827586206,0.3733333333333333,0.6184150251946863,0.1283307692307692,20.76923076923077,11.923076923076923,1.9230769230769231,3.076923076923077,1.7692307692307694,4.461538461538462,2.9624552106052584,0.09021991842164258,0.2560100871622951,0.8087823671520513
Coby Farley,Pitt Bradford,Allegheny Mountain Collegiate,G,72.0,Sr,24,475,19.8,3.7,8.4,0.441,2.4,5.8,0.417,0.8,1.1,0.741,257,10.7,19,29,48,2.0,36,36,34,29,0,1.5,1.2083333333333333,1.2083333333333333,0.7916666666666666,0.0,1.4166666666666667,0.5833333333333334,0.6904761904761905,1.0588235294117647,0.1309523809523809,0.6022062134173795,0.0902821052631579,21.642105263157895,4.042105263157895,3.031578947368421,2.442105263157895,0.0,2.863157894736842,-0.519213457435567,1.4443186409579694,1.2967613520988779,-0.1825689513955887
Clarence Cobbins,Pitt Bradford,Allegheny Mountain Collegiate,G,75.0,Sr,25,500,20.0,3.1,6.4,0.488,0.1,0.5,0.231,3.0,3.8,0.789,235,9.4,48,73,120,4.8,50,28,35,33,10,1.12,1.32,2.92,1.92,0.4,1.4,0.4921874999999999,0.078125,0.8,0.5937499999999999,0.5822596630327056,0.086144,18.799999999999997,9.6,2.24,2.64,0.8,2.8000000000000003,2.1702408065937995,0.31792875834101175,0.052502561672111134,0.8508337164066732
Tra Edwards,Pitt Bradford,Allegheny Mountain Collegiate,G,76.0,Sr,25,455,18.2,3.2,7.4,0.427,1.4,3.8,0.375,0.7,1.0,0.68,210,8.4,15,48,63,2.5,38,28,30,20,8,1.12,0.8,1.92,0.6,0.32,1.2,0.5270270270270271,0.5135135135135135,0.9333333333333332,0.1351351351351351,0.5357142857142857,0.0831648351648351,18.461538461538463,5.538461538461538,2.4615384615384617,1.7582417582417584,0.7032967032967032,2.6373626373626373,0.17289840993083855,0.17394281668605532,0.5487283785622262,-0.40038162398779037
Maki Hill,Pitt Bradford,Allegheny Mountain Collegiate,G,71.0,Fr,21,237,11.3,2.4,5.1,0.477,0.7,2.1,0.311,1.0,1.4,0.69,137,6.5,19,13,32,1.5,34,13,21,27,0,0.6190476190476191,1.2857142857142858,0.6190476190476191,0.9047619047619048,0.0,1.0,0.5392156862745099,0.411764705882353,0.6190476190476191,0.2745098039215686,0.5685794261721484,0.1127257383966244,23.122362869198312,5.40084388185654,2.1940928270042197,4.556962025316455,0.0,3.5443037974683547,-0.38155603167890456,1.2487094185169962,1.4549747483479554,1.2540977340258237
Xavion Boone,Pitt Bradford,Allegheny Mountain Collegiate,G,72.0,Jr.,17,308,18.1,2.1,4.5,0.455,0.2,0.6,0.3,1.4,2.0,0.706,97,5.7,15,31,46,2.7,36,39,31,17,3,2.2941176470588234,1.0,1.8235294117647056,0.8823529411764706,0.1764705882352941,1.8235294117647056,0.4888888888888889,0.1333333333333333,1.2580645161290325,0.4444444444444444,0.5297397769516728,0.1181168831168831,12.5974025974026,5.974025974025974,5.064935064935065,2.207792207792208,0.3896103896103896,4.025974025974026,0.18415474006487467,1.4504098216947536,-0.5493513243190616,1.2765427412804509
Kaleb Pryor,Pitt Bradford,Allegheny Mountain Collegiate,G,70.0,Jr.,25,440,17.6,1.9,5.5,0.35,0.8,2.4,0.35,0.6,0.9,0.682,133,5.3,15,30,43,1.7,23,45,25,20,3,1.8,0.8,1.2,0.6,0.12,1.0,0.4181818181818181,0.4363636363636363,1.8,0.1636363636363636,0.4494572591587517,0.0702181818181818,12.09090909090909,3.909090909090909,4.090909090909091,1.8181818181818183,0.2727272727272727,2.2727272727272725,-1.0540306201095722,1.7716468712283724,-0.47523542475420527,-0.10361536099631727
Tommy Walton,Pitt Bradford,Allegheny Mountain Collegiate,G,77.0,Sr,24,223,9.3,0.9,2.9,0.319,0.0,0.4,0.1,0.9,1.3,0.71,67,2.8,14,43,58,2.4,36,10,22,14,2,0.4166666666666667,0.5833333333333334,1.7916666666666667,0.5833333333333334,0.0833333333333333,0.9166666666666666,0.3103448275862069,0.1379310344827586,0.4545454545454545,0.4482758620689655,0.4032258064516129,0.1142242152466367,12.01793721973094,10.403587443946186,1.7937219730941705,2.5112107623318387,0.358744394618834,3.9461883408071743,0.220557799658444,-0.7990918576150344,-0.3336235053944182,1.1200474268204568
Blake Krznaric,Pitt Bradford,Allegheny Mountain Collegiate,F,76.0,So,5,11,2.2,0.6,1.2,0.5,0.4,0.6,0.667,0.0,0.2,0.0,8,1.6,4,1,5,1.0,4,1,1,1,0,0.2,0.2,0.2,0.8,0.0,0.2,0.6666666666666667,0.5,1.0,0.1666666666666666,0.6211180124223603,0.208,29.090909090909093,18.18181818181818,3.6363636363636367,3.6363636363636367,0.0,3.6363636363636367,0.17303012815664406,1.2190852409192074,1.6903256275907343,0.5989281329178158
Logan Joncas,Pitt Bradford,Allegheny Mountain Collegiate,G,72.0,Sr,17,88,5.2,0.5,1.5,0.346,0.5,1.4,0.348,0.0,0.0,0.0,26,1.5,3,9,12,0.7,9,3,2,0,0,0.1764705882352941,0.0,0.5294117647058824,0.1764705882352941,0.0,0.1176470588235294,0.5,0.9333333333333332,1.5,0.0,0.5,0.0397727272727272,11.818181818181818,5.454545454545454,1.3636363636363635,0.0,0.0,0.9090909090909092,-2.038427502661961,0.4631466870497501,0.6667192249301169,-1.9605628331152791
Jalen Jefferson,Pitt Bradford,Allegheny Mountain Collegiate,G,72.0,Fr,4,9,2.3,0.8,1.3,0.6,0.0,0.3,0.0,0.0,0.0,0.0,6,1.5,2,1,3,0.8,3,0,2,1,0,0.0,0.25,0.25,0.5,0.0,0.5,0.6153846153846154,0.2307692307692307,0.0,0.0,0.5769230769230769,0.3666666666666666,26.666666666666664,13.333333333333332,0.0,4.444444444444445,0.0,8.88888888888889,-0.5278768180060741,-0.07103439237459579,2.2890281407546746,2.690945678955853
Dante Sanchez,Pitt Bradford,Allegheny Mountain Collegiate,G,71.0,So,17,111,6.5,0.4,2.0,0.176,0.2,1.1,0.211,0.3,0.6,0.5,20,1.2,2,7,9,0.5,14,7,15,5,0,0.4117647058823529,0.2941176470588235,0.4117647058823529,0.1176470588235294,0.0,0.8823529411764706,0.25,0.55,0.4666666666666667,0.3,0.2650176678445229,0.1555315315315315,7.207207207207206,3.243243243243243,2.5225225225225225,1.8018018018018016,0.0,5.405405405405405,-2.3367816104794814,-0.04643274869931624,-0.36851579931218176,1.1774423565251884
Samuel Brown III,Pitt Bradford,Allegheny Mountain Collegiate,F,78.0,Jr.,20,206,10.3,0.5,1.2,0.435,0.0,0.0,0.0,0.2,0.6,0.333,24,1.2,20,24,44,2.2,42,24,16,14,12,1.2,0.7,1.2,1.0,0.6,0.8,0.4166666666666667,0.0,1.5,0.5,0.4098360655737705,0.0847766990291262,4.660194174757281,8.54368932038835,4.660194174757281,2.7184466019417473,2.3300970873786406,3.106796116504854,0.9386282245238358,-0.09346102610609225,-2.1630296868830357,1.1154109855715688
Tieron Vick,Pitt Bradford,Allegheny Mountain Collegiate,F,77.0,Fr,3,3,1.0,0.3,1.3,0.25,0.3,1.0,0.333,0.0,0.0,0.0,3,1.0,1,0,1,0.3,1,0,0,0,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3461538461538461,0.7692307692307692,0.0,0.0,0.3846153846153846,0.4333333333333333,40.0,13.333333333333332,0.0,0.0,13.333333333333332,0.0,2.434131768402722,-4.14803001510308,1.1025704560393648,-1.4860457586420805
David Ramos,Pitt Bradford,Allegheny Mountain Collegiate,F,79.0,Sr,18,86,4.8,0.4,1.0,0.444,0.0,0.1,0.0,0.1,0.1,1.0,16,0.9,5,16,23,1.3,20,4,5,7,4,0.2222222222222222,0.3888888888888889,0.8888888888888888,0.2777777777777778,0.2222222222222222,0.2777777777777778,0.4,0.1,0.8,0.1,0.4310344827586206,0.0702790697674418,7.441860465116279,10.69767441860465,1.8604651162790695,3.2558139534883725,1.8604651162790695,2.3255813953488373,0.1424577659372889,-1.1912248530085103,-0.9289703543425045,0.4015461520336751
Nasier Starks,Pitt Bradford,Allegheny Mountain Collegiate,G,71.0,Jr.,16,46,2.9,0.3,0.6,0.444,0.0,0.1,0.0,0.1,0.3,0.4,10,0.6,2,2,3,0.2,10,2,5,2,0,0.125,0.125,0.125,0.125,0.0,0.3125,0.5,0.1666666666666666,0.4,0.5,0.4098360655737705,0.1246086956521739,8.695652173913043,2.608695652173913,1.7391304347826086,1.7391304347826086,0.0,4.3478260869565215,-1.5860258953992066,-0.4024440146338707,0.06047000206484495,1.5517470660855337
Paul Nnacho,Pitt Bradford,Allegheny Mountain Collegiate,F,77.0,Fr,6,10,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,3,0.5,2,0,2,0,0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.27,0.0,12.0,0.0,0.0,0.0,8.0,-1.8113519012585197,-3.0656032473232306,-1.9144982684716894,1.5122455293730899
Trent Rozich,Pitt Greensburg,Allegheny Mountain Collegiate,F,77.0,Jr.,28,938,33.5,5.6,10.2,0.547,0.7,1.9,0.365,4.4,6.3,0.705,456,16.3,25,165,190,6.8,64,123,70,34,8,4.392857142857143,1.2142857142857142,5.892857142857143,0.8928571428571429,0.2857142857142857,2.5,0.5833333333333333,0.1862745098039215,1.7571428571428571,0.6176470588235294,0.6282762873882208,0.088456289978678,19.445628997867804,8.102345415778252,5.245202558635395,1.4498933901918976,0.3411513859275053,2.9850746268656714,2.5037355268231165,1.7765865905758533,-0.48106870018605846,0.18433968310641577
Jackson Byer,Pitt Greensburg,Allegheny Mountain Collegiate,G,72.0,Sr,27,729,27.0,5.7,10.1,0.56,1.4,3.8,0.363,2.4,3.2,0.736,408,15.1,46,116,162,6.0,57,54,41,57,3,2.0,2.111111111111111,4.296296296296297,1.7037037037037035,0.1111111111111111,1.5185185185185186,0.6336633663366337,0.3762376237623762,1.3170731707317074,0.3168316831683168,0.6560653458463678,0.0720274348422496,22.38683127572017,8.88888888888889,2.962962962962963,3.1275720164609053,0.1646090534979424,2.2496570644718794,1.794825916352764,2.0274332240160446,0.6000988092061714,0.004112536039484461
Matthew Marinchak,Pitt Greensburg,Allegheny Mountain Collegiate,G,73.0,Sr,28,812,29.0,4.7,11.0,0.429,2.4,6.1,0.398,1.5,1.8,0.824,375,13.4,8,78,87,3.1,42,36,34,36,8,1.2857142857142858,1.2857142857142858,2.7857142857142856,0.2857142857142857,0.2857142857142857,1.2142857142857142,0.5363636363636364,0.5545454545454546,1.0588235294117647,0.1636363636363636,0.5681818181818182,0.0563940886699507,18.47290640394089,4.285714285714286,1.7733990147783252,1.7733990147783252,0.3940886699507389,1.6748768472906403,-0.18212467382865125,0.6911038005428872,0.8765753182220293,-0.6950030356527951
Michael Bigley,Pitt Greensburg,Allegheny Mountain Collegiate,G,72.0,Sr,28,736,26.3,3.4,7.8,0.442,0.6,1.4,0.4,2.3,3.1,0.724,272,9.7,17,92,106,3.8,39,81,36,22,3,2.892857142857143,0.7857142857142857,3.2857142857142856,0.6071428571428571,0.1071428571428571,1.2857142857142858,0.4743589743589743,0.1794871794871795,2.25,0.3974358974358974,0.5292448712352684,0.0613641304347826,14.782608695652172,5.760869565217392,4.4021739130434785,1.1956521739130437,0.1630434782608695,1.9565217391304348,0.47734086909174517,2.007405691125089,-0.698573757708923,-0.1263282409974224
Ty Keffer,Pitt Greensburg,Allegheny Mountain Collegiate,G/F,76.0,So,28,801,28.6,3.4,7.1,0.472,1.3,3.8,0.336,1.1,1.3,0.811,255,9.1,39,101,140,5.0,42,50,22,39,8,1.7857142857142858,1.3928571428571428,3.607142857142857,1.3928571428571428,0.2857142857142857,0.7857142857142857,0.5704225352112676,0.5352112676056338,2.272727272727273,0.1830985915492957,0.593065693430657,0.037043695380774,12.734082397003746,6.991260923845194,2.4968789013732833,1.9475655430711611,0.3995006242197253,1.0986267166042447,1.234682012463509,1.4029525424230882,-0.5812381601359395,-1.3910348276082272
Tony Martin,Pitt Greensburg,Allegheny Mountain Collegiate,G,75.0,Fr,28,406,14.5,1.5,3.5,0.429,0.5,1.0,0.481,1.3,1.7,0.787,134,4.8,11,25,36,1.3,45,20,14,14,0,0.7142857142857143,0.5,0.8928571428571429,0.3928571428571428,0.0,0.5,0.5,0.2857142857142857,1.4285714285714286,0.4857142857142857,0.5649717514124293,0.0449458128078817,13.201970443349753,3.5467980295566504,1.9704433497536944,1.3793103448275863,0.0,1.3793103448275863,-0.298135313186146,0.20191242584797098,0.23689248342994387,-0.16461656434774327
Joziah Wyatt-Taylor,Pitt Greensburg,Allegheny Mountain Collegiate,G,76.0,Sr,24,178,7.4,1.8,3.0,0.583,0.1,0.3,0.333,0.5,0.9,0.591,98,4.1,19,14,34,1.4,38,14,17,2,2,0.5833333333333334,0.0833333333333333,0.5833333333333334,0.7916666666666666,0.0833333333333333,0.7083333333333334,0.6166666666666667,0.0999999999999999,0.8235294117647058,0.3,0.6036513545347467,0.1145842696629213,22.02247191011236,7.640449438202247,3.1460674157303368,0.449438202247191,0.449438202247191,3.820224719101123,0.61518850739414,-0.1861247506277205,0.8037097113100624,0.5159863976750857
Tyler Freas,Pitt Greensburg,Allegheny Mountain Collegiate,G,74.0,So,28,241,8.6,1.5,2.4,0.636,0.8,1.5,0.548,0.2,0.4,0.6,112,4.0,8,8,17,0.6,14,3,8,17,0,0.1071428571428571,0.6071428571428571,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.7916666666666666,0.625,0.375,0.1666666666666666,0.7763975155279503,0.0438838174273858,18.589211618257263,2.821576763485477,0.4979253112033194,2.821576763485477,0.0,1.3278008298755186,-0.7302336619618681,0.02203893878786467,2.3020149785240895,-0.42384352147779913
Arkel Batts,Pitt Greensburg,Allegheny Mountain Collegiate,G,73.0,Jr.,17,119,7.0,1.4,2.8,0.489,0.2,0.9,0.188,0.8,1.1,0.737,63,3.7,2,14,14,0.8,9,3,10,7,0,0.1764705882352941,0.4117647058823529,0.8235294117647058,0.1176470588235294,0.0,0.5882352941176471,0.5357142857142857,0.3214285714285714,0.3,0.3928571428571429,0.5633373934226553,0.1116302521008403,21.176470588235293,4.705882352941177,1.0084033613445378,2.3529411764705883,0.0,3.3613445378151265,-0.6508633374795518,-0.1834131169085447,1.6204502767857807,0.8690372721987558
Jahmir Collins,Pitt Greensburg,Allegheny Mountain Collegiate,G,72.0,So,28,291,10.4,1.4,3.0,0.447,0.2,1.0,0.222,0.6,0.8,0.762,98,3.5,11,48,59,2.1,25,22,14,14,3,0.7857142857142857,0.5,1.7142857142857142,0.3928571428571428,0.1071428571428571,0.5,0.5,0.3333333333333333,1.5714285714285714,0.2666666666666666,0.5220763723150358,0.0596288659793814,13.470790378006877,8.109965635738831,3.0240549828178693,1.924398625429553,0.4123711340206185,1.924398625429553,-0.4688511392273899,1.1252303914576924,-0.07688936131211971,-0.0685150132942124
Tylan McCune-Daniels,Pitt Greensburg,Allegheny Mountain Collegiate,F,78.0,Fr,15,50,3.3,0.4,0.6,0.667,0.0,0.0,0.0,0.3,0.4,0.833,17,1.1,5,9,14,0.9,6,0,5,2,3,0.0,0.1333333333333333,0.6,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.0,0.0,0.6666666666666667,0.7087628865979382,0.11552,13.6,11.2,0.0,1.6,2.4,4.0,0.9839383328764972,-2.2705488494439803,0.9384298599577704,1.4036579708559294
Ryan Greggerson,Pitt Greensburg,Allegheny Mountain Collegiate,F,80.0,Sr,23,85,3.7,0.4,0.7,0.625,0.0,0.0,0.0,0.2,0.3,0.625,25,1.1,7,14,21,0.9,7,0,7,2,7,0.0,0.0869565217391304,0.6086956521739131,0.3043478260869565,0.3043478260869565,0.3043478260869565,0.5714285714285715,0.0,0.0,0.4285714285714286,0.6610576923076924,0.0921411764705882,11.764705882352942,9.882352941176473,0.0,0.9411764705882352,3.2941176470588234,3.2941176470588234,1.1896539041920107,-2.953187147858447,0.4255856565663632,0.6691930726740393
Ryan Kull,Pitt Greensburg,Allegheny Mountain Collegiate,G,70.0,So,13,48,3.7,0.4,1.2,0.313,0.0,0.1,0.0,0.2,0.2,0.667,12,0.9,4,7,10,0.8,7,5,10,5,0,0.3846153846153846,0.3846153846153846,0.5384615384615384,0.3076923076923077,0.0,0.7692307692307693,0.3333333333333333,0.0833333333333333,0.5,0.1666666666666666,0.3493788819875776,0.2351666666666666,10.0,8.333333333333334,4.166666666666667,4.166666666666667,0.0,8.333333333333334,-1.5009753282276663,0.9575780531145535,-0.5053316037404383,3.1824804294906763
Justin Chandler,Pitt Greensburg,Allegheny Mountain Collegiate,G,74.0,Fr,11,32,2.9,0.4,0.8,0.444,0.2,0.4,0.5,0.0,0.0,0.0,10,0.9,1,0,1,0.1,2,2,0,0,0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0,0.625,0.5,0.0,0.0,0.5625,0.025,12.5,1.25,2.5,0.0,0.0,0.0,-1.4486556472640735,-0.7277776953047971,0.9809044472298759,-1.2238508258157514
Jason Flemm,Pitt Greensburg,Allegheny Mountain Collegiate,G,74.0,So,11,36,3.3,0.3,0.4,0.75,0.1,0.1,1.0,0.1,0.2,0.5,8,0.7,0,2,2,0.2,2,0,0,1,1,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0,0.8749999999999999,0.25,0.0,0.5,0.7172131147540982,0.0135555555555555,8.88888888888889,2.2222222222222223,0.0,1.1111111111111112,1.1111111111111112,0.0,-0.6290481660114183,-1.5201720156640555,1.211289508661646,-0.19506643587422562
Justin Pierre-Paul,Pitt Greensburg,Allegheny Mountain Collegiate,F,77.0,Jr.,19,74,3.9,0.3,0.9,0.353,0.0,0.0,0.0,0.1,0.1,0.5,13,0.7,6,8,13,0.7,13,4,4,2,0,0.2105263157894736,0.1052631578947368,0.4210526315789473,0.3157894736842105,0.0,0.2105263157894736,0.3333333333333333,0.0,1.0,0.1111111111111111,0.3707627118644067,0.0668108108108108,7.027027027027027,7.027027027027027,2.1621621621621623,1.0810810810810811,0.0,2.1621621621621623,-0.6120366834622407,-0.9372902629346102,-0.9747100045827538,0.012341683232136951
Jaydan Brown,Pitt Greensburg,Allegheny Mountain Collegiate,F,75.0,Fr,9,23,2.6,0.2,0.3,0.667,0.0,0.1,0.0,0.2,0.2,1.0,6,0.7,3,9,12,1.3,3,3,0,0,1,0.3333333333333333,0.0,1.0,0.3333333333333333,0.1111111111111111,0.0,0.6666666666666667,0.3333333333333333,0.0,0.6666666666666667,0.902061855670103,0.0168695652173913,10.434782608695652,20.869565217391305,5.217391304347826,0.0,1.7391304347826086,0.0,0.4761664093366244,-0.15136354126019833,0.9742966542083736,-0.1617903323430196
Carter Sievers,Buena Vista,American Rivers,G,73.0,Jr.,21,678,32.3,5.2,12.2,0.424,1.9,4.7,0.398,5.6,7.0,0.796,374,17.8,15,61,76,3.6,63,74,34,15,2,3.5238095238095237,0.7142857142857143,2.9047619047619047,0.7142857142857143,0.0952380952380952,1.619047619047619,0.5040983606557378,0.3852459016393443,2.176470588235294,0.5737704918032788,0.5824607329842932,0.0726843657817109,22.06489675516224,4.48377581120944,4.3657817109144545,0.8849557522123894,0.1179941002949852,2.005899705014749,0.6827267230973996,2.0538528667808102,0.23101071757815725,-0.25139439068742464
Jayden Brink,Buena Vista,American Rivers,G,72.0,So,25,755,30.2,4.7,11.7,0.403,2.1,6.7,0.315,2.5,3.0,0.838,350,14.0,15,70,85,3.4,60,53,55,25,0,2.12,1.0,2.8,0.6,0.0,2.2,0.4914529914529915,0.5726495726495727,0.9636363636363636,0.2564102564102564,0.5376344086021505,0.090092715231788,18.543046357615893,4.503311258278146,2.80794701986755,1.3245033112582782,0.0,2.9139072847682117,-0.20459686744656183,1.039917694004982,0.7204340380565203,-0.23829993579224112
Adam Bryte,Buena Vista,American Rivers,G,76.0,So,26,780,30.0,4.5,11.5,0.387,2.5,7.2,0.355,1.3,1.7,0.791,333,12.8,29,112,140,5.4,49,39,39,18,8,1.5,0.6923076923076923,4.3076923076923075,1.1153846153846154,0.3076923076923077,1.5,0.5,0.6260869565217392,1.0,0.1478260869565217,0.5225342913128674,0.0657025641025641,17.076923076923077,7.17948717948718,2.0,0.9230769230769232,0.4102564102564102,2.0,1.063539441486962,0.33232487341229305,0.17357955809718642,-1.2544660656728952
Jackson Jones,Buena Vista,American Rivers,G,75.0,Sr,26,710,27.3,3.7,8.0,0.464,1.6,4.6,0.353,1.1,1.4,0.784,263,10.1,34,83,117,4.5,36,44,26,18,3,1.6923076923076923,0.6923076923076923,3.1923076923076925,1.3076923076923077,0.1153846153846153,1.0,0.5625,0.575,1.6923076923076923,0.175,0.5861188486536676,0.0487549295774647,14.816901408450704,6.591549295774648,2.47887323943662,1.0140845070422535,0.1690140845070422,1.4647887323943662,0.8332244891743221,1.0087486723527983,-0.04414419335004726,-1.3360865521688614
Kyle Sternberg,Buena Vista,American Rivers,G,77.0,Jr.,26,642,24.7,2.9,6.8,0.432,0.8,2.7,0.3,3.0,3.7,0.813,252,9.7,44,109,156,6.0,52,42,47,26,21,1.6153846153846154,1.0,4.1923076923076925,1.6923076923076923,0.8076923076923077,1.8076923076923077,0.4852941176470588,0.3970588235294118,0.8936170212765957,0.5441176470588236,0.5754627432368296,0.0863364485981308,15.700934579439252,9.719626168224298,2.616822429906542,1.6199376947040498,1.308411214953271,2.9283489096573208,2.217375878599597,0.13964678647794843,-0.26557222462167474,-0.020323460576928524
Keaton Flaherty,Buena Vista,American Rivers,F,76.0,Jr.,26,408,15.7,1.5,3.2,0.482,0.6,1.2,0.484,0.8,1.2,0.733,117,4.5,31,60,91,3.5,36,39,23,5,5,1.5,0.1923076923076923,2.3076923076923075,1.1923076923076923,0.1923076923076923,0.8846153846153846,0.5625,0.3749999999999999,1.6956521739130437,0.3749999999999999,0.6035407725321889,0.0655098039215686,11.470588235294116,8.92156862745098,3.8235294117647056,0.4901960784313725,0.4901960784313725,2.2549019607843137,0.8629460954464309,0.7627892682202245,-0.5354811875555763,-0.581431132320186
