player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1
Demarion Watson,North Texas,Amer,30,32.9,89.8,10.9,34.2,41.82,5.6,14.4,6.6,21.3,19,26,0.731,6,19,0.316,9,38,0.237,6.6,3.0,45.6,Sr,-0.632969,78.597,4.5,"Maple Grove, MN",71.0,0.94728864,6.0,16.0,0.0,3.0,0.375,0.0,0.0,1.0,0.0,97.8693,96.9553,1.74733,83.7699,1.71142,-3.856,5.56742,-0.362481,14.0469,-3.96669,3.60421,0.7812,1.5625,2.3438,0.5625,0.75,0.75,2.375,Wing F,5.4958,79,57.0,0.2807017543859649,0.05263157894736842,0.6666666666666666,0.0625,0.530947872345922,-1.4406507644099114,-0.9110005491414349,-1.1450655779768977
Tamin Lipsey,Iowa St.,B12,31,71.9,120.9,22.5,51.8,53.88,5.2,9.9,27.5,11.9,67,104,0.644,115,210,0.548,38,122,0.311,0.1,4.1,31.3,Sr,4.36874,131.945,2.3,"Ames, IA",62.4,3.46672647,73.0,116.0,42.0,94.0,0.6293,0.4468,1.0,1.0,1.0,95.4012,89.8654,4.83288,192.839,9.68318,5.77211,3.91106,9.69003,31.5387,4.66126,5.02878,1.3871,2.5806,3.9677,5.0323,2.1935,0.0323,13.2581,Scoring PG,7.27407,73,332.0,0.3493975903614458,0.28313253012048195,0.3674698795180723,0.008620689655172414,-1.9910363023716826,3.569375179335366,-1.4559074625854111,4.775895469152835
Eli King,North Dakota,Sum,32,81.7,112.0,19.4,48.1,51.48,4.1,15.8,11.7,6.8,74,104,0.712,97,197,0.492,45,145,0.31,3.3,3.7,30.4,Sr,1.91463,108.909,3.4,"Caledonia, MN",70.8,2.55561328,68.0,121.0,29.0,76.0,0.562,0.3816,5.0,6.0,0.8333,109.624,111.061,2.60436,215.256,2.95697,1.50589,1.45108,2.0392,31.7343,1.34764,0.691557,1.1714,4.0571,5.2286,1.9714,2.0571,0.8286,11.8857,Wing G,7.94541,76,342.0,0.3538011695906433,0.2222222222222222,0.4239766081871345,0.049586776859504134,-0.7060746903995102,1.0788823297198304,-0.6972532985277654,1.0937108081664944
Simeon Cottle,Kennesaw St.,CUSA,14,36.5,114.3,29.0,49.0,58.06,1.2,7.4,23.6,17.6,94,105,0.895,36,80,0.45,41,119,0.345,1.0,2.3,52.8,Sr,3.62756,124.687,3.7,"College Park, GA",,1.4883766,23.0,40.0,13.0,40.0,0.575,0.325,1.0,1.0,1.0,111.43,111.998,2.4474,71.978,0.82828,3.40403,-2.57575,3.78488,30.3412,4.15771,-0.372826,0.4118,2.1176,2.5294,3.7647,1.4706,0.2353,20.2353,Scoring PG,14.4731,74,199.0,0.20100502512562815,0.20100502512562815,0.5979899497487438,0.025,-2.5483027283109325,1.7782061259664534,1.6502880000532265,1.0028517821267047
Taj Manning,Kansas St.,B12,30,48.6,116.7,11.8,51.0,54.0,11.6,16.2,7.0,15.6,23,33,0.697,44,74,0.595,5,27,0.185,3.7,1.8,32.7,Jr,1.18251,108.475,4.1,"Grandview, MO",62.2,1.33328576,43.0,64.0,1.0,10.0,0.6719,0.1,9.0,9.0,1.0,109.645,103.591,2.18783,120.709,3.6995,0.689851,3.00965,1.44906,20.7167,0.0160789,1.43298,2.1333,3.0,5.1333,0.9333,0.7,0.7333,4.2,Wing F,2.36052,79,101.0,0.6336633663366337,0.09900990099009901,0.26732673267326734,0.140625,2.263896721303714,-1.0989033273750188,-1.368573700257347,0.8736100766331523
Maliq Brown,Duke,ACC,34,49.9,119.2,14.6,63.8,61.74,11.7,16.2,14.6,23.3,11,27,0.407,69,91,0.758,5,29,0.172,3.6,5.8,22.5,Sr,1.73169,117.011,5.4,"Culpeper, VA",56.2,1.53840127,69.0,91.0,0.0,0.0,0.7582,,35.0,39.0,0.8974,84.9261,79.284,3.79405,179.697,14.5317,4.87363,9.65809,10.8446,19.9735,2.1358,8.70883,1.9118,3.0,4.9118,1.7647,1.9412,0.5588,4.8235,Wing F,2.54079,81,120.0,0.7583333333333333,0.0,0.24166666666666667,0.42857142857142855,1.8140835246583291,1.8226027169063017,-1.4395230248325936,5.540465651464031
Bryson Dawkins,Youngstown St.,Horz,29,69.0,109.4,21.8,55.6,56.44,4.4,14.6,10.8,14.0,46,77,0.597,115,190,0.605,29,95,0.305,0.5,1.5,27.0,Sr,1.50791,107.773,1.9,"Dothan, AL",,0.95833333,107.0,172.0,8.0,18.0,0.6221,0.4444,30.0,34.0,0.8824,110.754,110.604,2.24273,126.923,-1.80333,-0.780465,-1.02287,-0.836408,26.8656,0.241855,-1.07826,1.0625,3.5312,4.5938,1.4375,0.6875,0.125,12.625,Wing G,6.88859,74,285.0,0.6035087719298246,0.06315789473684211,0.3333333333333333,0.19767441860465115,0.2682114417335199,-0.16286056364865514,0.6762507708385355,-0.1369473377762761
Chris Bell,California,ACC,31,69.0,113.1,20.9,54.9,60.04,1.8,8.4,4.7,11.8,93,110,0.845,66,128,0.516,64,167,0.383,2.3,1.1,37.3,Sr,2.48409,117.966,2.1,"Concord, CA",79.2,0.5127995,32.0,50.0,34.0,78.0,0.64,0.4359,9.0,10.0,0.9,108.814,104.31,2.84559,129.591,1.93797,1.61657,0.321396,3.31339,27.6156,2.93079,0.382605,0.4062,2.125,2.5312,0.625,0.5,0.5625,13.375,Wing G,11.164,79,295.0,0.1694915254237288,0.26440677966101694,0.5661016949152542,0.2,-1.3164759026311137,-1.7252455926557484,1.1554188218768182,1.5641439076671388
Kaseem Watson,UTEP,CUSA,28,79.8,100.9,22.1,46.3,51.26,4.7,13.1,9.0,14.3,70,83,0.843,57,155,0.368,55,146,0.377,1.2,1.7,27.6,Jr,1.30299,103.785,2.0,"Philadelphia, PA",,0.84903782,24.0,54.0,33.0,101.0,0.4444,0.3267,1.0,1.0,1.0,111.0,111.184,2.53097,137.027,-1.91252,-0.947661,-0.964861,-0.850781,31.3065,0.432434,-1.28321,1.3871,3.6129,5.0,1.4516,0.9032,0.3226,12.5161,Wing F,9.80868,81,301.0,0.17940199335548174,0.33554817275747506,0.4850498338870432,0.018518518518518517,-0.9833929254203025,-0.8468952225096081,1.2422021720260212,-0.7918080738396396
Yuto Yamanouchi-Williams,Oral Roberts,Sum,29,40.3,95.9,23.8,46.0,50.84,8.8,17.1,4.5,18.4,50,71,0.704,61,123,0.496,9,39,0.231,5.1,1.1,43.8,Jr,0.335208,97.8266,5.1,"Aizu-Wakamatsu, Japan",,0.32556929,48.0,92.0,13.0,31.0,0.5217,0.4194,7.0,8.0,0.875,112.823,112.756,1.22931,86.8668,-6.04175,-4.83628,-1.20547,-4.97455,16.6906,-3.54647,-1.42808,1.375,2.8438,4.2188,0.4375,0.3125,0.75,6.875,PF/C,4.62335,82,162.0,0.5679012345679012,0.19135802469135801,0.24074074074074073,0.08695652173913043,2.5366601581942243,-1.0011517236907592,1.487174011974684,-2.2500277096198005
Zuby Ejiofor,St. John's,BE,34,73.9,122.8,26.2,57.7,62.15,12.1,14.4,23.0,15.8,172,241,0.714,169,285,0.593,15,47,0.319,7.4,2.2,72.6,Sr,4.84556,139.281,3.3,"Garland, TX",89.4,1.60808632,130.0,198.0,39.0,87.0,0.6566,0.4483,32.0,33.0,0.9697,95.9284,90.7422,4.43826,215.812,13.932,6.62845,7.30356,13.3819,29.6588,7.98896,5.39293,3.2647,3.8824,7.1471,3.5,1.1765,2.1471,16.3235,PF/C,2.62162,81,332.0,0.5963855421686747,0.2620481927710843,0.14156626506024098,0.16666666666666666,2.987204347020041,2.26092057551362,0.3183575764869543,6.113106336388087
Youri Fritz,Northeastern,CAA,25,52.1,108.3,19.8,59.8,58.72,8.0,17.7,10.9,17.4,50,96,0.521,96,160,0.6,1,3,0.333,3.7,1.8,58.9,Sr,1.35366,107.144,4.5,"Tiel, Netherlands",,0.974359,88.0,141.0,8.0,19.0,0.6241,0.4211,9.0,10.0,0.9,114.361,115.913,1.6221,113.768,-0.981028,-0.981967,0.00093975,-1.40383,25.932,-0.470428,-0.933402,1.8,3.6,5.4,1.52,0.8,0.88,9.8,Wing F,0.264418,80,163.0,0.8650306748466258,0.1165644171779141,0.018404907975460124,0.07092198581560284,3.50103736449671,0.7483157198880346,-0.2739668961883063,-0.4588501755191766
Braden Sparks,Fairfield,MAAC,33,83.9,113.6,24.3,50.4,53.84,1.7,9.3,16.2,12.4,88,110,0.8,100,231,0.433,90,235,0.383,0.4,2.4,23.6,Sr,2.7802,115.901,2.1,"Villa Rica, GA",,1.58921742,42.0,104.0,58.0,127.0,0.4038,0.4567,0.0,0.0,,108.821,115.588,2.14726,176.231,-0.120679,1.94307,-2.06374,2.19498,33.3,2.74585,-0.550865,0.5588,2.6765,3.2353,2.6176,1.3529,0.1176,17.1765,Combo G,12.6279,72,466.0,0.22317596566523606,0.27253218884120173,0.5042918454935622,0.0,-2.43574371196741,0.6257939278203832,0.8808615694005417,0.8600472876835416
RJ Godfrey,Clemson,ACC,34,62.3,120.4,23.5,61.6,63.23,8.4,17.0,14.1,14.3,92,139,0.662,154,246,0.626,2,9,0.222,3.2,1.6,54.5,Sr,3.30208,130.24,4.2,"Suwanee, GA",69.8,1.14887148,117.0,182.0,37.0,64.0,0.6429,0.5781,36.0,40.0,0.9,100.882,95.7455,3.30782,155.837,6.9745,2.8939,4.0806,6.65865,25.0853,3.59707,3.06158,1.7353,3.5588,5.2941,1.5882,0.6471,0.6176,11.9412,PF/C,0.64259,80,255.0,0.7137254901960784,0.25098039215686274,0.03529411764705882,0.21978021978021978,2.8605732220902005,1.1403564828325503,0.24546427610023044,3.7199779573371576
Dillon Hunter,Clemson,ACC,34,70.8,111.8,16.0,48.3,53.06,2.0,13.8,19.6,14.9,55,70,0.786,54,116,0.466,31,92,0.337,0.5,2.0,33.7,Sr,1.7406,109.745,2.6,"Atlanta, GA",68.4,2.71063011,26.0,49.0,28.0,67.0,0.5306,0.4179,1.0,1.0,1.0,102.602,97.378,3.60005,165.06,4.54843,1.43557,3.11286,3.11026,28.5176,0.0485744,3.06169,0.4706,3.2941,3.7647,3.0294,0.9412,0.1176,7.5294,Combo G,5.78008,76,208.0,0.23557692307692307,0.32211538461538464,0.4423076923076923,0.02040816326530612,-1.5607410412498326,0.8971570564036702,-1.5156957199041539,1.9143384621692776
Chauncey Wiggins,Florida St.,ACC,32,67.5,123.3,18.4,59.5,62.35,3.6,11.8,6.3,10.5,57,67,0.851,76,123,0.618,72,186,0.387,0.9,0.6,21.7,Sr,3.30902,126.27,2.3,"Grayson, GA",64.2,0.93538396,43.0,53.0,33.0,70.0,0.8113,0.4714,14.0,14.0,1.0,113.804,107.846,2.52971,129.006,2.54602,3.61966,-1.07364,4.1449,27.8469,4.52956,-0.384663,0.9375,2.9688,3.9062,0.9062,0.3125,0.2188,13.2812,Stretch 4,11.6247,82,309.0,0.1715210355987055,0.22653721682847897,0.6019417475728155,0.2641509433962264,-1.5919151547361454,-2.1364111699713297,0.8032047053908007,2.1130849185864924
Ruot Bijiek,Bucknell,Pat,12,25.9,91.6,25.3,44.2,50.54,7.2,14.8,5.7,21.2,35,41,0.854,22,47,0.468,21,74,0.284,4.2,1.6,33.9,Sr,0.411916,96.1416,3.9,"Waukee, IA",,0.29032631,19.0,32.0,3.0,15.0,0.5938,0.2,0.0,0.0,,112.838,114.74,1.92854,58.4147,-5.14037,-3.92089,-1.21947,-3.53815,28.8417,-2.26525,-1.2729,1.75,3.4167,5.1667,0.75,0.75,0.9167,11.8333,Stretch 4,12.8092,81,121.0,0.2644628099173554,0.12396694214876033,0.6115702479338843,0.0,-0.12374358101951816,-1.4911668969626855,2.5212629254743972,-2.490196095872144
Harry Rouhliadeff,Hawaii,BW,28,58.8,118.2,18.7,59.8,63.21,8.9,11.8,9.3,18.3,55,69,0.797,71,120,0.592,32,79,0.405,2.0,1.2,34.7,Sr,2.04622,115.429,4.2,"Brisbane, Australia",,0.91306329,54.0,88.0,17.0,32.0,0.6136,0.5313,3.0,3.0,1.0,99.4482,102.618,2.74604,124.843,3.00724,1.59972,1.40752,2.77891,25.3233,1.73675,1.04216,1.9667,3.0,4.9667,1.4,0.5,0.5,10.7667,Stretch 4,6.12521,81,199.0,0.44221105527638194,0.16080402010050251,0.3969849246231156,0.03409090909090909,0.638028242161242,-0.9674403017982576,0.16437206831000176,1.8895910174952621
Goanar Biliew,Western Illinois,OVC,28,43.5,84.8,15.7,40.8,44.57,6.6,8.4,1.7,19.3,32,59,0.542,27,75,0.36,7,17,0.412,1.7,1.0,64.1,Sr,-0.84925,77.9609,2.9,"Denison, IA",,0.18518944,25.0,56.0,2.0,19.0,0.4464,0.1053,3.0,3.0,1.0,119.431,126.683,0.44338,64.8174,-9.94739,-6.22964,-3.71774,-9.47836,17.2419,-5.8848,-3.59356,1.0323,1.129,2.1613,0.1613,0.3871,0.3226,4.0645,Wing F,2.06735,80,92.0,0.6086956521739131,0.20652173913043478,0.18478260869565216,0.05357142857142857,2.121682075709574,-1.254818571532576,-0.48598622321175156,-5.078032056491775
Chendall Weaver,Texas,SEC,32,52.5,118.8,14.9,47.9,52.72,8.0,15.7,9.3,10.9,47,66,0.712,55,105,0.524,10,41,0.244,0.6,2.2,45.2,Sr,1.66893,114.917,4.0,"Arlington, TX",,1.72716361,43.0,74.0,12.0,31.0,0.5811,0.3871,11.0,13.0,0.8462,110.024,102.806,2.27617,118.399,4.80173,3.14436,1.65737,3.09162,21.2727,1.46095,1.63067,1.3939,2.8788,4.2727,1.1515,0.8182,0.1212,5.8485,Wing G,3.51409,75,146.0,0.5068493150684932,0.21232876712328766,0.2808219178082192,0.17567567567567569,0.9985133234522103,0.07345404628197469,-1.1363752341806863,1.2735005973618183
Tre White,Kansas,B12,33,77.9,117.4,21.4,54.7,60.91,7.2,14.8,10.6,15.9,117,135,0.867,86,178,0.483,56,133,0.421,1.4,1.1,43.4,Sr,3.96512,128.682,2.5,"Dallas, TX",90.4,0.96667031,67.0,115.0,19.0,63.0,0.5826,0.3016,18.0,22.0,0.8182,102.617,94.8163,4.24129,181.42,6.40149,4.01502,2.38646,6.3701,31.4091,4.22604,2.14406,1.9394,4.7576,6.697,1.7576,0.6061,0.3939,13.8485,Wing F,7.53551,79,311.0,0.36977491961414793,0.20257234726688103,0.42765273311897106,0.19130434782608696,0.34622955890797874,-0.5957613649302891,0.870218619857442,3.7084015267932973
Vincent Iwuchukwu,Georgetown,BE,24,40.4,114.1,23.8,56.6,61.68,10.5,19.6,4.7,16.7,80,106,0.755,90,159,0.566,6,16,0.375,4.2,2.0,60.6,Sr,2.72371,126.133,4.0,"Imo State, Nigeria",95.4,0.32431731,65.0,101.0,25.0,58.0,0.6436,0.431,30.0,38.0,0.7895,104.043,99.1153,2.78783,111.44,2.35236,0.555356,1.79701,4.35519,23.1333,2.87693,1.47827,2.0833,4.0,6.0833,0.5,0.7917,0.8333,11.5833,PF/C,1.72086,85,175.0,0.5771428571428572,0.3314285714285714,0.09142857142857143,0.37623762376237624,3.514825420751213,-0.016706073711208438,1.2986854943763686,2.187496231685828
Oziyah Sellers,St. John's,BE,34,72.1,120.3,15.5,52.0,55.61,1.9,8.9,10.6,8.5,55,64,0.859,82,159,0.516,48,137,0.35,0.9,1.1,21.6,Sr,2.71942,119.193,2.8,"Hayward, CA",71.8,2.56511439,43.0,72.0,39.0,87.0,0.5972,0.4483,6.0,7.0,0.8571,103.955,98.335,3.5726,146.521,4.0012,2.47986,1.52134,3.19788,28.9529,1.37718,1.8207,0.5,2.3529,2.8529,1.7353,0.5882,0.2647,10.6765,Wing G,7.83251,77,296.0,0.24324324324324326,0.2939189189189189,0.46283783783783783,0.09722222222222222,-1.949171968899893,-0.6443679708669656,-1.51374322766786,2.2676825516588788
Bessanty Saragba,Delaware St.,MEAC,22,46.0,88.4,9.9,42.9,44.64,6.8,10.5,2.5,19.5,12,23,0.522,27,63,0.429,0,0,0.0,0.7,1.0,36.5,Sr,-1.55466,72.2676,3.6,"Marseille, France",,0.35294116,25.0,51.0,2.0,12.0,0.4902,0.1667,5.0,5.0,1.0,111.677,120.049,1.09978,66.4755,-7.3047,-6.22939,-1.07531,-8.66802,22.116,-6.75787,-1.91015,1.24,2.0,3.24,0.24,0.36,0.16,3.2,C,0.0,82,63.0,0.8095238095238095,0.19047619047619047,0.0,0.09803921568627451,2.5226957577333393,-1.5722812813266953,-1.651707590975596,-4.456881822716769
Cameron Fens,South Dakota,Sum,29,63.8,111.4,27.1,57.6,58.47,11.8,28.7,8.1,13.9,94,160,0.588,167,290,0.576,0,0,0.0,5.5,0.8,55.2,Sr,2.24694,117.401,3.5,"Dubuque, IA",,0.50947952,141.0,226.0,26.0,64.0,0.6239,0.4063,60.0,67.0,0.8955,107.828,109.929,2.1338,158.117,-0.991868,-1.45022,0.458351,1.32905,25.275,1.86182,-0.532767,2.5938,6.0938,8.6875,0.8438,0.375,1.4688,14.375,C,0.0,82,290.0,0.7793103448275862,0.2206896551724138,0.0,0.29646017699115046,5.016492812211182,0.09157242441764873,2.04628908057832,0.8992769466434598
CJ Jones,Kansas St.,B12,31,42.4,88.1,14.2,37.1,40.2,2.3,9.3,11.3,17.0,15,18,0.833,25,63,0.397,16,69,0.232,1.0,1.8,13.6,Sr,-0.420884,85.0896,2.8,"East Saint Louis, IL",,1.66662358,14.0,33.0,11.0,30.0,0.4242,0.3667,0.0,0.0,,113.888,107.59,1.60415,86.085,-2.55823,-2.69805,0.139824,-2.9117,17.4871,-3.27768,0.365977,0.3548,1.4516,1.8065,1.2903,0.5806,0.1613,3.6452,Wing G,6.91454,77,132.0,0.25,0.22727272727272727,0.5227272727272727,0.0,-1.7433629150098582,-0.9370481864531941,-1.1067348308728442,-2.5814282496297927
Mike Walz,Richmond,A10,31,53.4,112.4,21.7,55.2,57.47,10.1,24.5,21.2,19.0,32,43,0.744,62,115,0.539,29,76,0.382,4.4,1.2,22.5,Sr,1.68678,114.767,3.7,"Berwyn, PA",,1.52079995,29.0,41.0,33.0,74.0,0.7073,0.4459,9.0,9.0,1.0,104.62,104.836,2.16503,136.959,4.17928,1.44807,2.73121,3.71866,21.3062,2.57841,1.14024,1.8438,4.5938,6.4375,2.2812,0.4375,0.7188,7.875,PF/C,6.66498,83,191.0,0.21465968586387435,0.387434554973822,0.39790575916230364,0.21951219512195122,0.7958164955424604,-0.10064077954561831,1.1478386032924284,1.3637416582275823
Michael Eley,Hampton,CAA,22,35.0,121.0,28.2,53.5,58.96,4.1,15.9,10.7,7.6,59,64,0.922,72,122,0.59,28,91,0.308,1.1,2.0,30.0,Sr,2.59181,130.836,4.6,"Fort Wayne, IN",,1.0623832,39.0,49.0,33.0,73.0,0.7959,0.4521,7.0,8.0,0.875,107.737,111.755,1.48725,71.14,0.91235,3.53616,-2.62381,5.34958,19.1696,5.92378,-0.574207,0.7826,2.6087,3.3913,0.7391,0.6522,0.2174,13.0,Wing G,12.9818,76,213.0,0.2300469483568075,0.3427230046948357,0.4272300469483568,0.16326530612244897,-1.0858729560992395,0.11073886797345173,2.369448323719068,1.12681523444265
Mekhi Mason,Wake Forest,ACC,33,48.3,105.8,20.0,49.8,52.45,4.9,11.1,12.2,15.2,42,62,0.677,35,72,0.486,45,134,0.336,1.5,2.7,30.1,Sr,1.30237,110.817,4.3,"Gilbert, AZ",,1.25711856,28.0,45.0,7.0,27.0,0.6222,0.2593,1.0,1.0,1.0,110.402,103.771,2.0968,114.703,2.40733,2.03419,0.373138,1.86898,20.1242,0.726232,1.14274,0.8182,1.9091,2.7273,1.3333,0.9394,0.2424,7.4848,Wing G,11.6924,77,206.0,0.21844660194174756,0.13106796116504854,0.6504854368932039,0.022222222222222223,-1.6736562157204382,-0.2840421996304196,0.5853786013354375,0.3808501381140975
Brendan Coyle,Siena,MAAC,34,75.4,102.6,15.9,46.1,49.73,2.9,15.1,5.9,13.3,46,56,0.821,23,40,0.575,67,228,0.294,0.6,1.1,20.9,Sr,0.206308,93.9982,2.7,"Niskayuna, NY",,0.94287936,13.0,23.0,10.0,17.0,0.5652,0.5882,2.0,2.0,1.0,103.973,110.484,2.46232,164.258,-2.0314,-0.967277,-1.06412,-2.94639,30.2529,-2.1062,-0.840188,0.7059,3.8824,4.5882,0.9706,0.5588,0.1471,8.6176,Stretch 4,13.8086,79,268.0,0.08582089552238806,0.06343283582089553,0.8507462686567164,0.08695652173913043,-2.3127829783398983,-2.5537882870804065,0.9067472115617461,-1.0977821538495849
Andrew Akuchie,Rice,Amer,29,34.5,123.8,13.9,57.0,61.48,11.5,18.6,3.9,14.7,32,44,0.727,39,66,0.591,1,5,0.2,4.0,1.2,62.0,Sr,1.06028,114.14,4.8,"Fort Lauderdale, FL",,0.53337466,33.0,47.0,6.0,19.0,0.7021,0.3158,4.0,6.0,0.6667,111.288,111.492,1.08037,71.4307,-0.0529866,-0.120318,0.0673311,-0.916895,13.8774,-0.35175,-0.565145,1.4839,2.3226,3.8065,0.2581,0.2581,0.4839,3.8387,C,0.731295,81,71.0,0.6619718309859155,0.2676056338028169,0.07042253521126761,0.1276595744680851,3.8849066504142464,-1.138799040979307,-0.4985235126225279,0.16377840479849343
Tyrone Marshall,George Washington,A10,30,54.9,114.0,19.5,56.5,58.54,8.6,14.9,14.7,19.8,51,78,0.654,81,138,0.587,18,53,0.34,3.3,2.9,40.8,Sr,1.93046,115.778,4.8,"Nashville, TN",,1.26534226,68.0,109.0,13.0,29.0,0.6239,0.4483,17.0,21.0,0.8095,104.216,103.379,2.49082,141.876,4.66408,1.94086,2.72323,3.62285,23.4581,1.36803,2.25482,1.7097,3.0,4.7097,2.0,1.3226,0.6452,8.8065,Wing F,4.26269,80,191.0,0.5706806282722513,0.1518324607329843,0.2774869109947644,0.1926605504587156,1.3620196261322663,0.832861795168226,-0.19107525945044565,1.851279575825895
Ramel Lloyd Jr.,Arkansas Pine Bluff,SWAC,20,35.2,94.9,18.2,45.7,49.35,3.5,9.2,9.1,16.7,31,48,0.646,33,66,0.5,13,49,0.265,1.0,2.1,41.7,Fr,-0.162133,89.8095,3.5,"Long Beach, CA",79.6,0.86956524,29.0,52.0,4.0,14.0,0.5577,0.2857,0.0,2.0,0.0,116.471,122.878,0.814764,65.593,-5.23428,-2.70169,-2.53259,-5.25705,21.215,-3.23984,-2.01722,0.65,1.65,2.3,1.0,0.8,0.2,6.8,Wing G,6.48546,78,115.0,0.45217391304347826,0.12173913043478261,0.4260869565217391,0.038461538461538464,-0.25537768520310317,-0.319903531205192,-0.13754274283598583,-3.2637617115415787
Sam Alexis,Indiana,B10,32,52.6,131.6,18.5,69.3,70.43,11.6,16.0,11.7,15.3,50,69,0.725,112,158,0.709,2,8,0.25,6.2,0.9,41.6,Sr,3.16234,135.313,4.5,"Apopka, FL",,1.21879995,95.0,123.0,17.0,35.0,0.7724,0.4857,52.0,54.0,0.963,105.598,98.7311,2.57844,124.941,9.1907,4.15471,5.03599,7.31594,21.3,4.09031,3.22563,1.875,2.875,4.75,1.2188,0.3125,1.1875,8.75,C,0.709224,81,166.0,0.7409638554216867,0.21084337349397592,0.04819277108433735,0.43902439024390244,3.474307795311787,-0.2706556745929603,-0.5350693244803182,4.24313779716911
Cameron Tweedy,Saint Francis,NEC,29,33.2,107.8,13.5,55.6,56.69,6.3,14.1,6.2,16.4,11,17,0.647,45,80,0.563,0,1,0.0,0.9,0.7,21.0,Sr,0.186957,96.0857,2.6,"Waldorf, MD",,0.75004848,41.0,61.0,4.0,19.0,0.6721,0.2105,3.0,3.0,1.0,121.423,126.117,0.36413,53.637,-7.97936,-3.83619,-4.14316,-5.58385,13.3097,-2.18244,-3.40141,0.7742,1.7097,2.4839,0.3871,0.1613,0.1613,3.6774,Wing G,0.147691,76,81.0,0.7530864197530864,0.2345679012345679,0.012345679012345678,0.04918032786885246,2.123254390720647,-1.2299094390307843,-1.0970756145418685,-2.796966649965885
Tre Holloman,N.C. State,ACC,32,59.5,114.1,17.5,53.9,58.51,1.0,7.2,13.9,15.3,62,76,0.816,40,89,0.449,51,127,0.402,1.4,2.1,35.2,Sr,2.04745,115.37,3.0,"Minneapolis, MN",84.8,1.76320006,27.0,55.0,13.0,34.0,0.4909,0.3824,0.0,0.0,,112.193,105.083,2.53843,124.625,2.84047,2.52818,0.312294,2.75435,25.5719,1.5205,1.23385,0.2188,1.625,1.8438,2.0938,0.9375,0.2812,9.2188,Combo G,8.93616,74,216.0,0.25462962962962965,0.1574074074074074,0.5879629629629629,0.0,-2.0202771217212234,-0.03883640611406824,-0.7155677012518816,1.3955204555278715
Jaxon Kohler,Michigan St.,B10,32,68.8,125.5,20.1,59.7,62.18,13.3,24.9,9.3,14.8,47,54,0.87,101,168,0.601,52,132,0.394,3.4,1.2,18.0,Sr,3.82612,132.107,2.2,"American Fork, UT",88.8,0.95454545,66.0,88.0,35.0,80.0,0.75,0.4375,3.0,3.0,1.0,99.4951,91.2047,4.0877,178.622,9.94594,5.62103,4.32491,9.48857,27.725,6.74946,2.7391,3.0312,6.0,9.0312,1.3125,0.5625,0.7188,12.6562,PF/C,8.90004,81,300.0,0.29333333333333333,0.26666666666666666,0.44,0.03409090909090909,1.287246227138639,-1.6151658853294166,1.609436486525611,4.644759850582408
Carson Cooper,Michigan St.,B10,32,65.6,120.6,19.2,57.5,63.21,9.1,22.1,9.6,17.6,105,135,0.778,118,204,0.578,1,4,0.25,4.7,1.4,64.9,Sr,3.03931,125.399,3.1,"Jackson, MI",,0.91666667,78.0,117.0,40.0,87.0,0.6667,0.4598,45.0,54.0,0.8333,99.2247,90.9568,3.92229,172.077,8.25191,2.51675,5.73515,7.4704,26.45,2.99872,4.47168,1.9688,5.0938,7.0625,1.375,0.625,0.9375,10.75,C,0.282854,83,208.0,0.5625,0.4182692307692308,0.019230769230769232,0.46153846153846156,3.6539116972594883,0.10463232365495126,0.1830972459854311,4.329753984873357
Solomon Washington,Maryland,B10,25,60.2,102.0,19.1,46.3,50.66,10.9,23.4,6.6,18.1,69,109,0.633,75,154,0.487,9,37,0.243,3.1,2.1,57.1,Sr,1.74209,107.754,3.8,"New Orleans, LA",69.6,0.54347825,60.0,95.0,15.0,59.0,0.6316,0.2542,20.0,20.0,1.0,109.417,99.9687,3.77299,160.378,2.78162,-0.244947,3.02656,1.54491,31.92,0.0122915,1.53262,3.12,6.08,9.2,1.0,1.12,0.8,9.84,PF/C,2.78181,79,191.0,0.4973821989528796,0.3089005235602094,0.193717277486911,0.21052631578947367,3.066295555434031,-0.36228297825457495,0.8359236747663843,0.8128000477619759
