Unnamed: 0,Player Name,Team,Conference,Position,Height,Year,GP,GS,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
752,"Gonzales, Cohenj",Colorado Mesa,Rocky Mountain,G,69,Jr.,31,22,828,26.7,113,255,0.443,55,131,0.42,48,54,0.889,329,10.6,14,53,67,2.2,73,83,50,31,2,2.6774193548387095,1.0,1.7096774193548387,0.4516129032258064,0.064516129032258,1.6129032258064515,0.5509803921568628,0.5137254901960784,1.66,0.2117647058823529,0.5901133591620031,0.3970531400966183,15.893719806763285,3.236714975845411,4.009661835748792,1.497584541062802,0.0966183574879227,2.4154589371980677,-2.068007844051393,1.0670564048020927,0.9841804554729218,-0.33429586211164264
753,"White, Harvey",Colorado Mesa,Rocky Mountain,G,74,So.,32,27,859,26.8,136,270,0.504,29,86,0.337,34,41,0.829,335,10.5,19,44,63,2.0,69,110,53,32,9,3.4375,1.0,1.375,0.59375,0.28125,1.65625,0.5574074074074075,0.3185185185185185,2.0754716981132075,0.1518518518518518,0.5815164560477711,0.3970197904540163,15.59953434225844,2.933643771827706,5.122235157159488,1.490104772991851,0.4190919674039581,2.467986030267753,-1.6474354319088664,1.2991108789694548,0.44578074189187755,0.6022899629844415
754,"Honeyman, Mason",Colorado Mesa,Rocky Mountain,G,75,So.,13,4,277,21.3,42,100,0.42,11,36,0.306,42,50,0.84,137,10.5,10,22,32,2.5,15,23,31,11,4,1.7692307692307692,0.8461538461538461,1.6923076923076923,0.7692307692307693,0.3076923076923077,2.3846153846153846,0.475,0.36,0.7419354838709677,0.5,0.5614754098360656,0.5523465703971119,19.783393501805055,4.620938628158845,3.32129963898917,1.588447653429603,0.5776173285198556,4.4765342960288805,0.5752306730668086,1.7587874059361024,-0.41786944596217185,-2.3563842955668433
755,"Ball, Wes",Colorado Mesa,Rocky Mountain,F,80,Jr.,32,7,622,19.4,98,176,0.557,8,15,0.533,38,54,0.704,242,7.6,52,99,151,4.7,73,20,33,11,19,0.625,0.34375,3.09375,1.625,0.59375,1.03125,0.5795454545454546,0.0852272727272727,0.6060606060606061,0.3068181818181818,0.6057268722466961,0.3742122186495176,15.562700964630224,9.710610932475884,1.2861736334405145,0.707395498392283,1.2218649517684887,2.122186495176849,2.341567682160505,-1.290567090021307,0.06664884689223667,0.0019179117268589032
756,"Pitman, Jaylen",Colorado Mesa,Rocky Mountain,G,74,So.,22,3,362,16.5,41,78,0.526,11,20,0.55,15,19,0.789,108,4.9,13,27,40,1.8,24,16,15,15,3,0.7272727272727273,0.6818181818181818,1.2272727272727273,0.5909090909090909,0.1363636363636363,0.6818181818181818,0.5961538461538461,0.2564102564102564,1.0666666666666669,0.2435897435897435,0.6252894858730894,0.2799999999999999,11.933701657458563,4.41988950276243,1.7679558011049723,1.6574585635359116,0.3314917127071823,1.6574585635359116,-0.7158305919185591,-0.672155503768574,0.1751391869107636,-0.09740506342562805
758,"Laila, Kap",Colorado Mesa,Rocky Mountain,F,80,So.,26,9,321,12.3,16,50,0.32,4,22,0.182,5,6,0.833,41,1.6,15,42,57,2.2,19,11,13,9,5,0.4230769230769231,0.3461538461538461,1.6153846153846154,0.5769230769230769,0.1923076923076923,0.5,0.36,0.44,0.8461538461538461,0.12,0.3894376899696048,0.2044859813084112,5.109034267912772,7.102803738317757,1.3707165109034267,1.1214953271028036,0.6230529595015576,1.6199376947040498,-1.5179994776088288,-2.54790770036142,-2.408690659951448,0.4507178670379376
762,"Blair, Jordan",CSU Pueblo,Rocky Mountain,G/F,78,So.,30,30,823,27.4,137,310,0.442,33,87,0.379,94,139,0.676,401,13.4,50,141,191,6.4,78,77,71,21,9,2.566666666666667,0.7,4.7,1.6666666666666667,0.3,2.3666666666666667,0.4951612903225806,0.2806451612903226,1.0845070422535212,0.4483870967741935,0.540198297230305,0.5372539489671933,19.48967193195626,9.28311057108141,3.7424058323207774,1.0206561360874848,0.4374240583232078,3.4507897934386387,1.7551798538604262,1.496980894441793,0.2827880190160284,-0.3714215717233086
763,"Sanders, Dylan",CSU Pueblo,Rocky Mountain,G,76,Jr.,30,18,711,23.7,104,238,0.437,56,139,0.403,75,88,0.852,339,11.3,36,72,108,3.6,59,38,33,31,5,1.2666666666666666,1.0333333333333334,2.4,1.2,0.1666666666666666,1.1,0.5546218487394958,0.5840336134453782,1.1515151515151516,0.3697478991596639,0.6125325238508239,0.4356118143459916,19.071729957805907,6.075949367088608,2.137834036568214,1.7440225035161745,0.2812939521800281,1.8565400843881856,0.01004031182237354,0.01710868926556292,1.4638485883830106,-0.1363247799786924
764,"Kennis, Jaden",CSU Pueblo,Rocky Mountain,G,76,Jr.,29,19,730,25.2,105,256,0.41,30,95,0.316,85,105,0.81,325,11.2,27,127,154,5.3,86,70,53,33,5,2.413793103448276,1.137931034482759,4.379310344827586,0.9310344827586208,0.1724137931034483,1.827586206896552,0.46875,0.37109375,1.320754716981132,0.41015625,0.5377233620119126,0.4865753424657534,17.80821917808219,8.438356164383562,3.835616438356164,1.808219178082192,0.273972602739726,2.9041095890410955,0.348513428393845,1.703084407324064,0.32444972274121686,-0.037076631066906084
765,"Riehl, Bryce",CSU Pueblo,Rocky Mountain,G,73,Fr.,30,1,573,19.1,75,154,0.487,60,129,0.465,20,25,0.8,230,7.7,5,56,61,2.0,43,42,21,20,4,1.4,0.6666666666666666,1.8666666666666667,0.1666666666666666,0.1333333333333333,0.7,0.6818181818181818,0.8376623376623377,2.0,0.1623376623376623,0.696969696969697,0.3246073298429319,16.05584642233857,4.2582897033158815,2.9319371727748686,1.3961605584642234,0.2792321116928447,1.4659685863874343,-2.1955643089979713,-0.3295990376643044,2.8102336342925476,0.47433092867999027
766,"Terry, Mac",CSU Pueblo,Rocky Mountain,G,76,So.,30,30,933,31.1,74,190,0.389,43,126,0.341,21,31,0.677,212,7.1,8,70,78,2.6,44,99,33,23,7,3.3,0.7666666666666667,2.3333333333333335,0.2666666666666666,0.2333333333333333,1.1,0.5026315789473684,0.6631578947368421,3.0,0.1631578947368421,0.5205264191710862,0.2536334405144694,9.088960342979636,3.3440514469453375,4.244372990353698,0.9860664523043944,0.30010718113612,1.414790996784566,-3.029326023071433,-0.0720742228795637,0.4133993261970958,2.361743912765478
767,"Allen, Kyren",CSU Pueblo,Rocky Mountain,F,79,Jr.,27,11,622,23.0,85,121,0.702,0,0,0.0,19,44,0.432,189,7.0,55,76,131,4.9,50,14,18,17,16,0.5185185185185185,0.6296296296296297,2.814814814814815,2.037037037037037,0.5925925925925926,0.6666666666666666,0.7024793388429752,0.0,0.7777777777777778,0.3636363636363636,0.6732687375320604,0.2545980707395499,12.154340836012862,8.42443729903537,0.9003215434083601,1.0932475884244373,1.0289389067524115,1.157556270096463,2.468980795034705,-1.4290867774933307,0.29397009738066615,1.066500196498148
768,"Adam, Ty",CSU Pueblo,Rocky Mountain,F,79,Fr.,27,15,415,15.4,58,113,0.513,10,30,0.333,33,45,0.733,159,5.9,30,42,72,2.7,51,13,26,8,7,0.4814814814814814,0.2962962962962963,1.5555555555555556,1.1111111111111112,0.2592592592592592,0.9629629629629628,0.5575221238938053,0.2654867256637168,0.5,0.3982300884955752,0.5986445783132529,0.3826506024096386,15.325301204819278,6.9397590361445785,1.2530120481927711,0.7710843373493976,0.6746987951807228,2.5060240963855422,1.172712430000343,-1.1851974856921823,-0.12935806088050011,-1.1238585664668597
769,"Howery, Sam",CSU Pueblo,Rocky Mountain,G,73,Sr.,30,17,570,19.0,40,108,0.37,16,60,0.267,16,22,0.727,112,3.7,16,46,62,2.1,53,90,29,30,3,3.0,1.0,1.5333333333333334,0.5333333333333333,0.1,0.9666666666666668,0.4444444444444444,0.5555555555555556,3.103448275862069,0.2037037037037037,0.4758667573079537,0.2573333333333333,7.859649122807017,4.350877192982456,6.315789473684211,2.1052631578947367,0.2105263157894736,2.0350877192982457,-3.6506121778721834,1.9806823613063178,-0.8218749033951127,2.51985749753549
777,"Erhart, Stewart",Fort Lewis,Rocky Mountain,G,74,Fr.,27,26,771,28.6,166,371,0.447,36,91,0.396,115,136,0.846,483,17.9,46,73,119,4.4,61,90,65,100,5,3.3333333333333335,3.703703703703704,2.7037037037037037,1.7037037037037035,0.1851851851851851,2.407407407407407,0.4959568733153638,0.2452830188679245,1.3846153846153846,0.3665768194070081,0.5605329124500974,0.6431128404669261,25.058365758754864,6.1738002594033725,4.669260700389105,5.188067444876784,0.2594033722438392,3.3722438391699097,0.34461036615202906,4.729618472039201,0.2576866319537643,0.17444939386471903
778,"Smith, Jaxon",Fort Lewis,Rocky Mountain,G,74,Fr.,29,28,907,31.3,119,325,0.366,76,204,0.373,110,117,0.94,424,14.6,12,53,65,2.2,35,34,34,24,0,1.1724137931034482,0.8275862068965517,1.827586206896552,0.4137931034482758,0.0,1.1724137931034482,0.483076923076923,0.6276923076923077,1.0,0.36,0.5631109222269443,0.4525689084895259,18.699007717750828,2.8665931642778393,1.4994487320837926,1.0584343991179714,0.0,1.4994487320837926,-1.0838268852323796,-0.9381862250750607,1.2771247549061897,-0.9319076011536126
779,"Deng, Chuol",Fort Lewis,Rocky Mountain,F,79,Gr.,28,28,810,28.9,134,333,0.402,37,123,0.301,70,102,0.686,375,13.4,65,147,212,7.6,70,46,75,36,18,1.6428571428571428,1.2857142857142858,5.25,2.3214285714285716,0.6428571428571429,2.6785714285714284,0.4579579579579579,0.3693693693693693,0.6133333333333333,0.3063063063063063,0.4961892664337885,0.5591111111111111,18.51851851851852,10.469135802469136,2.271604938271605,1.777777777777778,0.888888888888889,3.7037037037037033,2.374633543391183,0.855424063123831,-0.254296228743376,-0.27955311914779685
780,"Golesis, Yorgio",Fort Lewis,Rocky Mountain,G,73,Jr.,11,11,304,27.6,29,76,0.382,2,20,0.1,38,45,0.844,98,8.9,5,22,27,2.5,30,46,24,12,1,4.181818181818182,1.0909090909090908,2.0,0.4545454545454545,0.0909090909090909,2.1818181818181817,0.3947368421052631,0.2631578947368421,1.9166666666666667,0.5921052631578947,0.511482254697286,0.394078947368421,12.894736842105264,3.552631578947368,6.052631578947368,1.5789473684210529,0.131578947368421,3.1578947368421053,-1.2004862367538691,2.8437096823248926,-1.177742307633216,0.06578731274818174
781,"Bangham, Jr., Donald",Fort Lewis,Rocky Mountain,G,77,Jr.,27,3,482,17.9,79,180,0.439,18,70,0.257,42,68,0.618,218,8.1,22,71,93,3.4,69,19,55,41,3,0.7037037037037037,1.5185185185185186,2.6296296296296298,0.8148148148148148,0.1111111111111111,2.037037037037037,0.4888888888888889,0.3888888888888889,0.3454545454545454,0.3777777777777777,0.5192454268292682,0.5496265560165975,18.09128630705394,7.717842323651452,1.5767634854771784,3.402489626556017,0.2489626556016597,4.564315352697095,0.5666383820774891,1.8058640272230524,-1.0498095006903267,-2.2292028235982246
782,"Diouf, Massal",Fort Lewis,Rocky Mountain,F,81,Sr.,29,28,490,16.9,80,144,0.556,0,1,0.0,47,79,0.595,207,7.1,59,62,121,4.2,85,24,45,8,23,0.8275862068965517,0.2758620689655172,2.1379310344827585,2.0344827586206895,0.7931034482758621,1.5517241379310345,0.5555555555555556,0.0069444444444444,0.5333333333333333,0.5486111111111112,0.5789885880510182,0.4566530612244898,16.89795918367347,9.877551020408164,1.9591836734693877,0.653061224489796,1.8775510204081631,3.673469387755102,3.5153126219509563,-0.1296028386740967,-1.2163659291881177,-0.8582089466790007
783,"Florence, Keither",Fort Lewis,Rocky Mountain,F,79,Sr.,29,2,524,18.1,81,157,0.516,0,2,0.0,40,69,0.58,202,7.0,42,74,116,4.0,64,30,33,15,18,1.0344827586206895,0.5172413793103449,2.5517241379310347,1.4482758620689655,0.6206896551724138,1.137931034482759,0.5159235668789809,0.0127388535031847,0.9090909090909092,0.4394904458598726,0.5390691716481639,0.4205343511450382,15.419847328244272,8.854961832061068,2.2900763358778624,1.1450381679389312,1.3740458015267176,2.5190839694656484,1.943526910038059,-0.11499097196853705,-1.0598346255446187,0.07970717768772706
784,"Carmichael, Cassius",Fort Lewis,Rocky Mountain,F,77,Sr.,26,19,687,26.4,63,122,0.516,2,11,0.182,27,56,0.482,155,6.0,36,90,126,4.8,59,37,34,71,4,1.4230769230769231,2.730769230769231,3.4615384615384617,1.3846153846153846,0.1538461538461538,1.3076923076923077,0.5245901639344263,0.0901639344262295,1.088235294117647,0.4590163934426229,0.528505182760502,0.2629403202328966,9.024745269286754,7.336244541484716,2.15429403202329,4.13391557496361,0.2328966521106259,1.97962154294032,0.5112117196498345,1.6963628850717383,-1.761975905070232,1.3846359771980548
785,"Curry, Trey",Fort Lewis,Rocky Mountain,G,75,Fr.,18,0,273,15.2,36,74,0.486,0,6,0.0,21,43,0.488,93,5.2,9,40,49,2.7,29,19,24,26,1,1.0555555555555556,1.4444444444444444,2.2222222222222223,0.5,0.0555555555555555,1.3333333333333333,0.4864864864864865,0.081081081081081,0.7916666666666666,0.581081081081081,0.5004304778303917,0.4282783882783882,13.626373626373628,7.17948717948718,2.783882783882784,3.8095238095238098,0.1465201465201465,3.516483516483517,0.09801046085089907,2.6919926466967237,-2.201219995511675,-0.9633512868962089
786,"Ziemkiewicz, Tate",Fort Lewis,Rocky Mountain,G,77,Fr.,28,0,448,16.0,27,55,0.491,13,32,0.406,17,30,0.567,84,3.0,22,34,56,2.0,57,20,17,20,5,0.7142857142857143,0.7142857142857143,1.2142857142857142,0.7857142857142857,0.1785714285714285,0.6071428571428571,0.6090909090909091,0.5818181818181818,1.1764705882352942,0.5454545454545454,0.6158357771260997,0.1901785714285714,7.5,5.0,1.7857142857142858,1.7857142857142858,0.4464285714285714,1.5178571428571428,-0.608890114459799,-0.7876851911105514,-0.36213290168965945,0.46435873079785284
791,"Helming, Wyatt",Adams State,Rocky Mountain,F,79,Sr.,29,29,753,26.0,163,301,0.542,56,132,0.424,77,90,0.856,459,15.8,40,171,211,7.3,99,51,53,21,30,1.7586206896551724,0.7241379310344828,5.896551724137931,1.3793103448275863,1.0344827586206895,1.827586206896552,0.6345514950166113,0.4385382059800664,0.9622641509433962,0.2990033222591362,0.6738109219025249,0.5227091633466135,24.382470119521912,11.208499335989377,2.7091633466135456,1.1155378486055776,1.593625498007968,2.815405046480744,2.816571311560304,0.4917422612296381,2.6004094673926397,-0.046346123943776574
792,"Williams, Luke",Adams State,Rocky Mountain,G,72,Sr.,27,26,739,27.4,139,319,0.436,14,58,0.241,114,152,0.75,406,15.0,27,92,119,4.4,49,119,68,48,3,4.407407407407407,1.7777777777777777,3.407407407407407,1.0,0.1111111111111111,2.5185185185185186,0.457680250783699,0.1818181818181818,1.75,0.4764890282131661,0.5260702809163471,0.6141813261163734,21.975642760487144,6.441136671177267,6.441136671177267,2.598105548037889,0.162381596752368,3.68064952638701,-0.14524456443183914,4.4078887499695885,-0.0061825184223301185,-0.2056537508339647
793,"Baker, Dillan",Adams State,Rocky Mountain,G,77,Sr.,29,28,839,28.9,122,273,0.447,52,159,0.327,53,68,0.779,349,12.0,23,76,99,3.4,49,51,48,36,10,1.7586206896551724,1.2413793103448276,2.6206896551724137,0.7931034482758621,0.3448275862068966,1.6551724137931034,0.5421245421245421,0.5824175824175825,1.0625,0.2490842490842491,0.5760596857256041,0.4182598331346842,16.6388557806913,4.7199046483909415,2.431466030989273,1.7163289630512517,0.4767580452920142,2.2884386174016687,-0.3952614257898132,-0.18386162400090605,0.7975759626685262,-0.2772765487801242
794,"Johnson, Jarmell",Adams State,Rocky Mountain,G,78,Sr.,29,25,649,22.4,104,234,0.444,24,78,0.308,109,148,0.736,341,11.8,25,64,89,3.1,45,28,60,30,4,0.9655172413793104,1.0344827586206895,2.206896551724138,0.8620689655172413,0.1379310344827586,2.068965517241379,0.4957264957264957,0.3333333333333333,0.4666666666666667,0.6324786324786325,0.5700053490238032,0.5533436055469954,21.016949152542377,5.485362095531587,1.7257318952234209,1.8489984591679507,0.2465331278890601,3.6979969183359014,1.3969384168599954,1.0809829508036954,-0.14058131971415502,-2.2610687237131226
795,"Jallow, Emilek",Adams State,Rocky Mountain,F,78,So.,24,6,450,18.8,81,155,0.523,27,76,0.355,28,45,0.622,217,9.0,24,62,86,3.6,71,26,13,17,23,1.0833333333333333,0.7083333333333334,2.5833333333333335,1.0,0.9583333333333334,0.5416666666666666,0.6096774193548387,0.4903225806451612,2.0,0.2903225806451613,0.6207093821510297,0.4173333333333333,19.288888888888888,7.644444444444445,2.311111111111111,1.511111111111111,2.0444444444444447,1.1555555555555554,0.5368037814502133,-0.6305465821331064,1.5487138474374649,1.7121799073264814
796,"Alexander, Jaylen",Adams State,Rocky Mountain,F,79,Sr.,28,28,694,24.8,85,177,0.48,9,48,0.188,49,78,0.628,228,8.1,47,92,139,5.0,60,60,51,31,20,2.142857142857143,1.1071428571428572,3.2857142857142856,1.6785714285714286,0.7142857142857143,1.8214285714285712,0.5056497175141242,0.2711864406779661,1.1764705882352942,0.4406779661016949,0.5394662123793299,0.3779827089337175,13.141210374639767,8.011527377521613,3.45821325648415,1.786743515850144,1.1527377521613833,2.939481268011527,1.3696747348200455,0.9040907169922043,-0.9559533956453425,0.6415727855232667
797,"King, Jayce",Adams State,Rocky Mountain,G,72,R.,29,2,391,13.5,66,151,0.437,52,114,0.456,20,23,0.87,204,7.0,11,14,25,0.9,52,18,24,11,0,0.6206896551724138,0.3793103448275862,0.4827586206896552,0.3793103448275862,0.0,0.8275862068965517,0.609271523178808,0.7549668874172185,0.75,0.152317880794702,0.6330685203574975,0.4734526854219949,20.869565217391305,2.557544757033248,1.8414322250639388,1.125319693094629,0.0,2.455242966751918,-1.6481449907147965,-0.7945975014263246,2.0521066232175196,-2.1333997286677477
798,"Dorn Jr., Ivan",Adams State,Rocky Mountain,F,81,Fr.,29,0,348,12.0,37,69,0.536,0,1,0.0,20,63,0.317,94,3.2,27,67,94,3.2,64,14,38,15,23,0.4827586206896552,0.5172413793103449,2.310344827586207,0.9310344827586208,0.7931034482758621,1.3103448275862069,0.5362318840579711,0.0144927536231884,0.3684210526315789,0.9130434782608696,0.4859387923904052,0.3871264367816092,10.804597701149426,10.804597701149426,1.6091954022988506,1.7241379310344829,2.6436781609195403,4.367816091954023,3.419701249779199,0.6918753056045928,-3.790066737519972,-1.227817303793256
799,"Guidry, Jerrick",Adams State,Rocky Mountain,G,75,So.,28,1,340,12.1,35,72,0.486,7,27,0.259,10,15,0.667,87,3.1,8,51,59,2.1,15,46,47,24,3,1.6428571428571428,0.8571428571428571,1.8214285714285712,0.2857142857142857,0.1071428571428571,1.6785714285714286,0.5347222222222222,0.375,0.9787234042553192,0.2083333333333333,0.5534351145038169,0.3694117647058823,10.235294117647058,6.9411764705882355,5.411764705882352,2.8235294117647056,0.3529411764705882,5.529411764705882,-1.1613945688698428,3.001443019415075,-1.7912970049615737,-1.6984638432251296
