Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
"Moxie, Jonathan",Menlo,PacWest,G,74,So.,26,573,22.0,43.0,131.0,0.328,17.0,65.0,0.262,22.0,31.0,0.71,125,4.8,9,58,67,2.6,66.0,51,58,18,4,1.9615384615384617,0.6923076923076923,2.230769230769231,0.3461538461538461,0.1538461538461538,2.230769230769231,0.3931297709923664,0.4961832061068702,0.8793103448275862,0.2366412213740458,0.0165929203539823,0.3536474694589878,8.726003490401396,4.677137870855148,3.5602094240837694,1.256544502617801,0.2792321116928447,4.048865619546248,-0.9656337107590826,-0.5004479762631873,-0.7063623127797196,-0.8293447834140564
"Brumfield, Marvin",Menlo,PacWest,G,79,Jr.,23,295,12.8,33.0,92.0,0.359,10.0,45.0,0.222,26.0,32.0,0.813,102,4.4,20,23,43,1.9,23.0,12,21,6,0,0.5217391304347826,0.2608695652173913,1.0,0.8695652173913043,0.0,0.9130434782608696,0.4130434782608695,0.4891304347826087,0.5714285714285714,0.3478260869565217,0.0207390648567119,0.4307796610169491,13.83050847457627,5.830508474576272,1.6271186440677965,0.8135593220338982,0.0,2.847457627118644,-0.14129742630568207,-0.07096992818964068,-1.1696453525510293,-0.2296172258378181
"Arikat, Salim",Menlo,PacWest,F,81,Jr.,23,202,8.8,27.0,62.0,0.435,16.0,42.0,0.381,9.0,10.0,0.9,79,3.4,8,29,37,1.6,31.0,8,10,8,7,0.3478260869565217,0.3478260869565217,1.2608695652173914,0.3478260869565217,0.3043478260869565,0.4347826086956521,0.5645161290322581,0.6774193548387096,0.8,0.1612903225806451,0.0256024096385542,0.3782178217821782,15.643564356435643,7.326732673267326,1.5841584158415842,1.5841584158415842,1.3861386138613865,1.98019801980198,-0.5570412076794171,-0.3446363081918621,-1.0425839161184642,-0.3000992918909948
"Sheridan, Max",Menlo,PacWest,G,73,Jr.,18,148,8.2,17.0,41.0,0.415,8.0,25.0,0.32,6.0,10.0,0.6,48,2.7,6,15,21,1.2,26.0,15,5,7,2,0.8333333333333334,0.3888888888888889,0.8333333333333334,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.5121951219512195,0.6097560975609756,3.0,0.2439024390243902,0.0297356828193832,0.3405405405405405,12.972972972972974,5.675675675675675,4.054054054054054,1.891891891891892,0.5405405405405406,1.351351351351351,-1.7133799771330063,-1.4948240289573271,0.4637915555240436,-1.432377769399712
"Beesley, Jamison ""JD""",Menlo,PacWest,G,75,Fr.,25,263,10.5,12.0,40.0,0.3,4.0,19.0,0.211,6.0,9.0,0.667,34,1.4,4,38,42,1.7,34.0,25,17,5,0,1.0,0.2,1.52,0.16,0.0,0.68,0.35,0.475,1.4705882352941178,0.225,0.0159235668789808,0.231787072243346,5.171102661596958,6.387832699619772,3.802281368821293,0.7604562737642585,0.0,2.585551330798479,-1.3341592798134396,-0.6753893512846086,-0.9698236517584773,-1.0794531588336906
"Lum, Darrin",Menlo,PacWest,G,75,Sr.,5,13,2.6,2.0,8.0,0.25,2.0,6.0,0.333,0.0,0.0,0.0,6,1.2,1,3,4,0.8,0.0,1,0,0,0,0.2,0.0,0.6,0.2,0.0,0.0,0.375,0.75,0.0,0.0,0.075,0.6153846153846154,18.461538461538463,12.307692307692308,3.076923076923077,0.0,0.0,0.0,-1.6057000726940767,-0.6591531801212188,-0.5581561491961866,0.5024446294446151
"Ater, Meek",Menlo,PacWest,F,80,Jr.,6,38,6.3,1.0,4.0,0.25,0.0,0.0,0.0,4.0,4.0,1.0,6,1.0,4,5,9,1.5,9.0,0,4,0,0,0.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.25,0.0,0.0,1.0,0.0868055555555555,0.2568421052631578,6.315789473684211,9.473684210526317,0.0,0.0,0.0,4.2105263157894735,0.669959130259022,1.2917668688319588,-2.504697363618277,0.5338950142450205
"Matin, Kingston",Menlo,PacWest,G,74,Jr.,4,8,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2,0.5,1,0,1,0.3,1.0,1,0,0,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,1.0,0.0868055555555555,0.36,10.0,5.0,5.0,0.0,0.0,0.0,-1.2734096842770712,0.4487865432570258,-1.4933462312262928,1.0050912284403717
"Hansen, Kaden",Saint Martins,Great Northwest,G,74,Fr.,29,933,32.2,189.0,438.0,0.432,77.0,215.0,0.358,83.0,97.0,0.856,538,18.6,24,55,79,2.7,57.0,79,66,40,3,2.7241379310344827,1.3793103448275863,1.896551724137931,0.8275862068965517,0.1034482758620689,2.2758620689655173,0.519406392694064,0.4908675799086758,1.196969696969697,0.2214611872146118,0.0193475909128734,0.5859378349410505,23.065380493033224,3.386923901393355,3.386923901393355,1.714898177920686,0.1286173633440514,2.829581993569132,-0.3109626824537605,-0.736679386219936,0.4617070302213173,-0.44733506418862734
"Trejo-Delgado, Diego",Saint Martins,Great Northwest,F,79,Fr.,30,843,28.1,170.0,347.0,0.49,21.0,67.0,0.313,94.0,132.0,0.712,455,15.2,68,140,208,6.9,85.0,71,77,22,30,2.3666666666666667,0.7333333333333333,4.666666666666667,2.2666666666666666,1.0,2.566666666666667,0.5201729106628242,0.1930835734870317,0.922077922077922,0.3804034582132565,0.0187617260787992,0.5718623962040332,21.589561091340453,9.869513641755637,3.3689205219454332,1.0438908659549229,1.4234875444839858,3.65361803084223,2.8518771247621135,-0.0524273857890969,0.13794098043170375,-1.4040709712598691
"Watson, Dae'Kwon",Saint Martins,Great Northwest,G,74,Sr.,25,717,28.7,104.0,245.0,0.424,66.0,168.0,0.393,45.0,54.0,0.833,319,12.8,28,58,86,3.4,55.0,52,25,46,11,2.08,1.84,2.32,1.12,0.44,1.0,0.5591836734693878,0.6857142857142857,2.08,0.2204081632653061,0.0238130674207471,0.4097071129707113,17.796373779637378,4.797768479776848,2.9009762900976286,2.5662482566248257,0.6136680613668062,1.394700139470014,-0.4096700820876173,-1.3146874388521654,0.704418099600308,-1.3607479097352326
"Kilfoil, Patrick",Saint Martins,Great Northwest,G,72,Fr.,32,787,24.6,103.0,247.0,0.417,58.0,155.0,0.374,44.0,53.0,0.83,308,9.6,23,82,105,3.3,53.0,80,46,25,2,2.5,0.78125,2.5625,0.71875,0.0625,1.4375,0.5344129554655871,0.6275303643724697,1.7391304347826086,0.2145748987854251,0.0177567327611719,0.4019313850063532,15.65438373570521,5.336721728081322,4.066073697585769,1.2706480304955527,0.1016518424396442,2.337992376111817,-0.8406866256883497,-1.2529578862597515,0.5572584957437687,-1.1916052631088638
"Navarro, Pablo",Saint Martins,Great Northwest,F,76,Jr.,32,735,23.0,92.0,185.0,0.497,12.0,30.0,0.4,84.0,107.0,0.785,280,8.8,75,155,230,7.2,55.0,46,37,43,15,1.4375,1.34375,4.84375,2.34375,0.46875,1.15625,0.5297297297297298,0.1621621621621621,1.2432432432432432,0.5783783783783784,0.0189589796621854,0.3660952380952381,15.238095238095235,12.517006802721088,2.503401360544218,2.3401360544217686,0.8163265306122448,2.0136054421768708,2.577117689791421,-0.2018997977107115,0.10940284645189416,-1.7437202026200118
"Clegg Jr, Mark",Saint Martins,Great Northwest,F,77,So.,15,339,22.6,54.0,105.0,0.514,8.0,19.0,0.421,16.0,39.0,0.41,132,8.8,37,69,106,7.1,23.0,26,8,8,6,1.7333333333333334,0.5333333333333333,4.6,2.466666666666667,0.4,0.5333333333333333,0.5523809523809524,0.1809523809523809,3.25,0.3714285714285714,0.0360183366077275,0.383952802359882,15.575221238938052,12.507374631268435,3.0678466076696163,0.943952802359882,0.7079646017699115,0.943952802359882,2.498480795290986,-1.215360877064589,0.9586677371394692,-2.9170756475716617
"Simo, Anthony",Saint Martins,Great Northwest,F,79,Jr.,31,672,21.7,72.0,143.0,0.503,4.0,16.0,0.25,29.0,42.0,0.69,177,5.7,80,111,191,6.2,74.0,27,35,24,16,0.8709677419354839,0.7741935483870968,3.5806451612903225,2.5806451612903225,0.5161290322580645,1.1290322580645162,0.5174825174825175,0.1118881118881118,0.7714285714285715,0.2937062937062937,0.0176492444884815,0.2923809523809523,10.535714285714286,11.36904761904762,1.6071428571428572,1.4285714285714284,0.9523809523809524,2.0833333333333335,2.5380316293577865,0.08883914195978491,-0.9073189889911241,-1.7163378347117477
"Forrester, Jahmarian",Saint Martins,Great Northwest,F,80,Fr.,8,84,10.5,15.0,28.0,0.536,8.0,12.0,0.667,1.0,3.0,0.333,39,4.9,12,18,30,3.8,10.0,7,5,3,4,0.875,0.375,2.25,1.5,0.5,0.625,0.6785714285714286,0.4285714285714285,1.4,0.1071428571428571,0.0835607094133697,0.4085714285714286,18.571428571428573,14.285714285714286,3.333333333333333,1.4285714285714284,1.9047619047619049,2.380952380952381,0.989864852304732,-0.41177136897292677,-0.18172517657866435,-1.0691825517555291
"Obou, Ronyo",Saint Martins,Great Northwest,G,76,Jr.,21,253,12.0,36.0,99.0,0.364,22.0,70.0,0.314,7.0,8.0,0.875,101,4.8,6,19,25,1.2,13.0,28,12,7,2,1.3333333333333333,0.3333333333333333,0.9047619047619048,0.2857142857142857,0.0952380952380952,0.5714285714285714,0.4747474747474747,0.7070707070707071,2.3333333333333335,0.0808080808080808,0.0234100663285212,0.4526482213438735,15.968379446640316,3.952569169960474,4.426877470355731,1.1067193675889329,0.3162055335968379,1.8972332015810276,-1.4934781269814457,-1.3319800227795628,0.19052202677230898,-1.09197180607916
"Peksari, Omer Ege",Saint Martins,Great Northwest,G,76,So.,32,611,19.1,41.0,98.0,0.418,11.0,42.0,0.262,13.0,20.0,0.65,106,3.3,11,67,78,2.4,42.0,89,38,28,3,2.78125,0.875,2.09375,0.34375,0.09375,1.1875,0.4744897959183674,0.4285714285714285,2.3421052631578947,0.2040816326530612,0.0154494382022471,0.2369885433715221,6.939443535188215,5.106382978723404,5.826513911620294,1.8330605564648117,0.1963993453355155,2.4877250409165304,-0.8559445881291817,-0.9035415516374715,-0.4165155914606791,-1.7346729625118715
"Lindblom, Matthew",Saint Martins,Great Northwest,G,74,Fr.,17,191,11.2,14.0,34.0,0.412,11.0,24.0,0.458,7.0,11.0,0.636,46,2.7,4,18,22,1.3,13.0,13,10,5,2,0.7647058823529411,0.2941176470588235,1.0588235294117647,0.2352941176470588,0.1176470588235294,0.5882352941176471,0.5735294117647058,0.7058823529411765,1.3,0.3235294117647059,0.0347579814624098,0.2557068062827225,9.633507853403142,4.607329842931937,2.722513089005236,1.0471204188481675,0.418848167539267,2.094240837696335,-1.680424791739361,-0.8320089511878326,-0.5667677448046485,-0.5875195672235586
"Jordan, Nari",Saint Martins,Great Northwest,F,80,So.,29,214,7.4,27.0,50.0,0.54,0.0,0.0,0.0,5.0,11.0,0.455,59,2.0,18,38,56,1.9,39.0,9,10,5,14,0.3103448275862069,0.1724137931034483,1.3103448275862069,0.6206896551724138,0.4827586206896552,0.3448275862068966,0.54,0.0,0.9,0.22,0.0182348650619985,0.3029906542056075,11.028037383177567,10.467289719626168,1.6822429906542056,0.9345794392523364,2.616822429906542,1.8691588785046729,0.4948314630097903,0.43140998808369957,-1.7163571876595625,-0.6004543491189285
"Mamrikishvili, Mate",Saint Martins,Great Northwest,G,76,Fr.,5,21,4.2,1.0,5.0,0.2,0.0,1.0,0.0,3.0,4.0,0.75,5,1.0,2,1,3,0.6,4.0,0,0,1,0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.8,0.0739644970414201,0.3219047619047619,9.523809523809524,5.7142857142857135,0.0,1.9047619047619049,0.0,0.0,-0.5073056441135139,0.6802405694780025,-1.8952793018620204,0.7728194439459973
"Williams, Sylas",Alaska Anchorage,Great Northwest,F,79,Jr.,29,895,30.9,153.0,343.0,0.446,50.0,154.0,0.325,30.0,47.0,0.638,386,13.3,64,159,223,7.7,66.0,50,35,22,25,1.7241379310344829,0.7586206896551724,5.482758620689655,2.206896551724138,0.8620689655172413,1.206896551724138,0.5189504373177842,0.4489795918367347,1.4285714285714286,0.1370262390670553,0.0182853057633084,0.4454525139664804,17.251396648044693,9.966480446927374,2.23463687150838,0.9832402234636872,1.11731843575419,1.564245810055866,2.456183154081082,-0.883687935600831,0.3702247164086642,-2.1887938887515035
"Herrington, Hasaan",Alaska Anchorage,Great Northwest,G,75,Sr.,30,843,28.1,113.0,264.0,0.428,37.0,115.0,0.322,76.0,93.0,0.817,339,11.3,43,63,106,3.5,77.0,137,42,52,8,4.566666666666666,1.7333333333333334,2.1,1.4333333333333331,0.2666666666666666,1.4,0.4981060606060606,0.4356060606060606,3.261904761904762,0.3522727272727273,0.0185294503476321,0.4115302491103203,16.085409252669038,5.029655990510084,6.500593119810202,2.4673784104389087,0.3795966785290628,1.99288256227758,0.15364595478839382,-1.26068976290007,0.8862891074486456,-2.1136335312888006
"Tosi, Bishop",Alaska Anchorage,Great Northwest,F,78,Sr.,32,849,26.5,119.0,225.0,0.529,6.0,22.0,0.273,95.0,126.0,0.754,339,10.6,75,79,154,4.8,55.0,62,32,16,18,1.9375,0.5,2.46875,2.34375,0.5625,1.0,0.5422222222222223,0.0977777777777777,1.9375,0.56,0.0188988731992583,0.3680094228504122,15.97173144876325,7.255594817432273,2.921083627797409,0.7538280329799764,0.8480565371024735,1.5076560659599527,2.092491085716084,-0.20094518821347512,-0.19361207151281049,-1.5665595634720528
"Machar, Akok",Alaska Anchorage,Great Northwest,G,79,Sr.,32,939,29.3,115.0,276.0,0.417,29.0,98.0,0.296,61.0,69.0,0.884,320,10.0,45,102,147,4.6,44.0,65,49,59,19,2.03125,1.84375,3.1875,1.40625,0.59375,1.53125,0.4692028985507246,0.3550724637681159,1.326530612244898,0.25,0.0163206684945815,0.3784451544195953,13.631522896698616,6.261980830670927,2.768903088391906,2.5133120340788073,0.8093716719914803,2.0873269435569757,1.108513799937859,-0.3649798289071249,-0.4694314890112477,-1.4422553625744352
"Johnson, Cole",Alaska Anchorage,Great Northwest,G,74,Jr.,31,730,23.5,66.0,184.0,0.359,36.0,122.0,0.295,29.0,35.0,0.829,197,6.4,9,39,48,1.5,56.0,79,58,29,0,2.5483870967741935,0.935483870967742,1.2580645161290325,0.2903225806451613,0.0,1.870967741935484,0.4565217391304347,0.6630434782608695,1.362068965517241,0.1902173913043478,0.0160481444332999,0.3526027397260273,10.794520547945206,2.6301369863013697,4.328767123287671,1.589041095890411,0.0,3.178082191780822,-1.5892730105681012,-0.8661003010222853,-0.377673475255197,-0.8146948654531126
"Mobley, Elijah",Alaska Anchorage,Great Northwest,G,73,Jr.,32,575,18.0,69.0,143.0,0.483,4.0,28.0,0.143,48.0,73.0,0.658,190,5.9,19,57,76,2.4,32.0,42,40,15,2,1.3125,0.46875,1.78125,0.59375,0.0625,1.25,0.4965034965034965,0.1958041958041958,1.05,0.5104895104895105,0.0168455915943353,0.3741217391304348,13.217391304347824,5.28695652173913,2.9217391304347826,1.0434782608695652,0.1391304347826087,2.782608695652174,-0.31967601622690933,-0.15764079749312324,-0.5459340361666958,-0.44817126137773583
"McFadden, John",Alaska Anchorage,Great Northwest,F,80,Sr.,32,380,11.9,55.0,91.0,0.604,0.0,1.0,0.0,22.0,30.0,0.733,132,4.1,39,62,101,3.2,54.0,29,34,32,14,0.90625,1.0,1.9375,1.21875,0.4375,1.0625,0.6043956043956044,0.0109890109890109,0.8529411764705882,0.3296703296703296,0.0196737044145873,0.3636842105263158,13.894736842105264,10.63157894736842,3.0526315789473686,3.3684210526315788,1.4736842105263157,3.5789473684210527,1.221704870236824,0.5637584659924517,-1.2213719255889433,-0.7832480804817568
"Simmons, Lyman",Alaska Anchorage,Great Northwest,F/C,82,So.,13,88,6.8,17.0,24.0,0.708,0.0,0.0,0.0,16.0,19.0,0.842,50,3.8,12,11,23,1.8,7.0,3,2,1,3,0.2307692307692307,0.0769230769230769,0.8461538461538461,0.9230769230769232,0.2307692307692307,0.1538461538461538,0.7083333333333334,0.0,1.5,0.7916666666666666,0.0587144622991347,0.3904545454545454,22.72727272727273,10.454545454545451,1.3636363636363635,0.4545454545454546,1.3636363636363635,0.9090909090909092,1.3867080320585876,0.5403533776639511,-0.9008277770409487,0.1375774676720046
"Stines, Jesse",Alaska Anchorage,Great Northwest,F,79,Sr.,28,336,12.0,34.0,86.0,0.395,13.0,47.0,0.277,16.0,23.0,0.696,97,3.5,15,47,62,2.2,35.0,18,18,12,13,0.6428571428571429,0.4285714285714285,1.6785714285714286,0.5357142857142857,0.4642857142857143,0.6428571428571429,0.4709302325581395,0.5465116279069767,1.0,0.2674418604651162,0.0182064086558468,0.3396428571428571,11.547619047619047,7.380952380952381,2.142857142857143,1.4285714285714284,1.5476190476190477,2.142857142857143,-0.37683564432061595,-0.29920392661056344,-1.0706359384406912,-0.6830824511008734
"Ibbetson, Zach",Alaska Anchorage,Great Northwest,G,75,Jr.,29,350,12.1,32.0,82.0,0.39,17.0,49.0,0.347,11.0,20.0,0.55,92,3.2,9,37,46,1.6,42.0,25,17,14,4,0.8620689655172413,0.4827586206896552,1.2758620689655171,0.3103448275862069,0.1379310344827586,0.5862068965517241,0.4939024390243902,0.5975609756097561,1.4705882352941178,0.2439024390243902,0.0176211453744493,0.308,10.514285714285714,5.257142857142857,2.8571428571428568,1.6,0.4571428571428571,1.9428571428571428,-1.3121002289321964,-0.7924683104671539,-0.5541441856442724,-0.8189386796864999
"Sabally, Muhammed",Alaska Anchorage,Great Northwest,G,76,Fr.,1,5,5.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3,3.0,0,0,0,0.0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.75,0.4,24.0,0.0,8.0,0.0,0.0,0.0,-1.7966130551825819,-0.5413354617429277,0.9523633422170338,2.2904868793787934
"Coleman, Jeremiah",Alaska Anchorage,Great Northwest,G,73,Jr.,27,303,11.2,29.0,97.0,0.299,12.0,44.0,0.273,9.0,18.0,0.5,79,2.9,7,31,38,1.4,22.0,25,26,21,3,0.925925925925926,0.7777777777777778,1.148148148148148,0.2592592592592592,0.1111111111111111,0.9629629629629628,0.3608247422680412,0.4536082474226804,0.9615384615384616,0.1855670103092783,0.0138200533739992,0.4320792079207921,10.429042904290428,5.016501650165016,3.3003300330033003,2.7722772277227725,0.396039603960396,3.432343234323432,-1.4439208623456694,-0.4554160193724034,-0.6551611090439697,-0.5716759478521247
"Miller, Jaren",Alaska Anchorage,Great Northwest,G,73,Sr.,8,51,6.4,6.0,12.0,0.5,4.0,8.0,0.5,3.0,4.0,0.75,19,2.4,1,5,6,0.8,2.0,10,5,2,0,1.25,0.25,0.625,0.125,0.0,0.625,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.0872093023255814,0.3678431372549019,14.901960784313726,4.705882352941177,7.84313725490196,1.568627450980392,0.0,3.92156862745098,-1.914294580078018,-0.9248180271331561,0.3173081573534312,-0.5777707617803294
"Kroon, Parker",Alaska Anchorage,Great Northwest,G,74,So.,14,90,6.4,8.0,27.0,0.296,2.0,13.0,0.154,3.0,3.0,1.0,21,1.5,3,7,10,0.7,4.0,4,7,5,2,0.2857142857142857,0.3571428571428571,0.5,0.2142857142857142,0.1428571428571428,0.5,0.3333333333333333,0.4814814814814814,0.5714285714285714,0.1111111111111111,0.0264830508474576,0.3924444444444444,9.333333333333334,4.444444444444445,1.777777777777778,2.2222222222222223,0.888888888888889,3.111111111111111,-1.6309317530537002,-0.2996064835911796,-1.1191929220027086,-0.253893049151103
"Johnston, Luke",Alaska Anchorage,Great Northwest,G,74,So.,5,16,3.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1,0.2,0,0,0,0.0,1.0,2,2,1,0,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0,1.0,2.0,0.0531914893617021,0.2425,2.5,0.0,5.0,2.5,0.0,5.0,-0.610648030161854,1.6223803610169283,-2.12039494387576,0.8395868807193785
"Reagan, Easton",Northwest Nazarene,Great Northwest,G,77,So.,29,998,34.4,209.0,398.0,0.525,51.0,137.0,0.372,98.0,133.0,0.737,567,19.6,44,116,160,5.5,61.0,47,52,34,6,1.6206896551724137,1.1724137931034482,4.0,1.5172413793103448,0.2068965517241379,1.793103448275862,0.5891959798994975,0.3442211055276382,0.903846153846154,0.3341708542713568,0.0214667484447559,0.5095390781563126,22.725450901803605,6.4128256513026045,1.88376753507014,1.3627254509018036,0.2404809619238476,2.0841683366733466,1.5963679540718978,-0.453497869439329,0.2993401182091909,-0.8990951479177655
"Byers, Jaden",Northwest Nazarene,Great Northwest,G,74,Sr.,27,635,23.5,109.0,245.0,0.445,14.0,43.0,0.326,116.0,155.0,0.748,348,12.9,9,46,55,2.0,48.0,39,43,10,2,1.4444444444444444,0.3703703703703703,1.7037037037037035,0.3333333333333333,0.074074074074074,1.5925925925925926,0.473469387755102,0.1755102040816326,0.9069767441860463,0.6326530612244898,0.0205938697318007,0.5609448818897638,21.92125984251969,3.4645669291338583,2.456692913385827,0.6299212598425197,0.1259842519685039,2.7086614173228347,-0.08997562427083544,-0.013258831641910865,-0.19687952722648622,0.24865840061848624
"Hawkes, Garrett",Northwest Nazarene,Great Northwest,G,75,Sr.,29,801,27.6,100.0,219.0,0.457,43.0,119.0,0.361,34.0,41.0,0.829,277,9.6,23,96,119,4.1,68.0,75,42,33,8,2.586206896551724,1.137931034482759,3.310344827586207,0.7931034482758621,0.2758620689655172,1.4482758620689655,0.5547945205479452,0.54337899543379,1.7857142857142858,0.1872146118721461,0.020249746878164,0.3483645443196004,13.83270911360799,5.942571785268415,3.745318352059926,1.6479400749063668,0.3995006242197253,2.0973782771535583,-0.1255187540520606,-1.0702909579733297,0.2309018131335657,-1.51654155830325
"Martens, Parker",Northwest Nazarene,Great Northwest,G,76,Fr.,17,375,22.1,56.0,115.0,0.487,29.0,71.0,0.408,20.0,26.0,0.769,161,9.5,7,38,45,2.6,32.0,27,25,7,1,1.588235294117647,0.4117647058823529,2.235294117647059,0.4117647058823529,0.0588235294117647,1.4705882352941178,0.6130434782608696,0.6173913043478261,1.08,0.2260869565217391,0.0375672255615311,0.40384,17.173333333333332,4.8,2.88,0.7466666666666667,0.1066666666666666,2.6666666666666665,-0.616657866487932,-0.7625413348556298,-0.12330593989902838,-0.5257742406487111
"Ranstrom, Briggs",Northwest Nazarene,Great Northwest,F,78,So.,29,919,31.7,84.0,189.0,0.444,22.0,74.0,0.297,38.0,57.0,0.667,228,7.9,48,125,173,6.0,85.0,75,44,45,26,2.586206896551724,1.5517241379310345,4.310344827586207,1.6551724137931034,0.896551724137931,1.5172413793103448,0.5026455026455027,0.3915343915343915,1.7045454545454546,0.3015873015873015,0.0184510463378176,0.2808269858541893,9.923830250272037,7.529923830250272,3.264417845484222,1.9586507072905333,1.131664853101197,1.9151251360174104,1.4280234160277476,-0.6435901260957089,-0.24101900749760055,-2.1102006984747734
"King, Kyelin",Northwest Nazarene,Great Northwest,G,77,So.,21,257,12.2,56.0,101.0,0.554,5.0,13.0,0.385,40.0,54.0,0.741,157,7.5,25,42,67,3.2,22.0,8,22,13,6,0.3809523809523809,0.6190476190476191,2.0,1.1904761904761905,0.2857142857142857,1.0476190476190477,0.5792079207920792,0.1287128712871287,0.3636363636363636,0.5346534653465347,0.0300577108047451,0.5710505836575875,24.435797665369652,10.428015564202337,1.245136186770428,2.0233463035019454,0.933852140077821,3.4241245136186773,1.1586642676300365,0.4156062663016272,-0.38135580445465656,0.19793095403567051
"Day, Michael",Northwest Nazarene,Great Northwest,C,82,Jr.,29,674,23.2,70.0,142.0,0.493,21.0,54.0,0.389,30.0,46.0,0.652,191,6.6,36,104,140,4.8,80.0,47,27,15,49,1.6206896551724137,0.5172413793103449,3.586206896551724,1.2413793103448276,1.6896551724137931,0.9310344827586208,0.5669014084507042,0.380281690140845,1.7407407407407407,0.323943661971831,0.0203402366863905,0.2807715133531157,11.335311572700297,8.308605341246292,2.789317507418398,0.8902077151335313,2.908011869436202,1.602373887240356,1.420257761039345,-0.3162959130145688,-0.8059404020306122,-1.7417016584035099
"Turley, Cyrus",Northwest Nazarene,Great Northwest,F,81,Fr.,2,21,10.5,5.0,9.0,0.556,0.0,0.0,0.0,1.0,2.0,0.5,11,5.5,3,0,3,1.5,2.0,0,0,0,1,0.0,0.0,0.0,1.5,0.5,0.0,0.5555555555555556,0.0,0.0,0.2222222222222222,0.2783400809716599,0.4704761904761905,20.952380952380953,5.7142857142857135,0.0,0.0,1.9047619047619049,0.0,1.3573324142601422,0.7962771725561544,-1.2218724589512882,0.9219054940535032
"Murphy, Aaron",Northwest Nazarene,Great Northwest,F,79,Jr.,17,220,12.9,38.0,71.0,0.535,0.0,7.0,0.0,10.0,14.0,0.714,86,5.1,22,46,68,4.0,22.0,11,18,6,5,0.6470588235294118,0.3529411764705882,2.7058823529411766,1.2941176470588236,0.2941176470588235,1.0588235294117647,0.5352112676056338,0.0985915492957746,0.6111111111111112,0.1971830985915492,0.0330482115085536,0.4325454545454545,15.636363636363637,12.363636363636363,2.0,1.0909090909090908,0.9090909090909092,3.2727272727272725,1.3384182776089675,0.17954323080864468,-0.902081639006761,-0.7870449564478719
"Berninger, Ethan",Northwest Nazarene,Great Northwest,G,76,Fr.,7,59,8.4,10.0,22.0,0.455,7.0,16.0,0.438,8.0,10.0,0.8,35,5.0,2,7,9,1.3,7.0,1,4,5,2,0.1428571428571428,0.7142857142857143,1.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.6136363636363636,0.7272727272727273,0.25,0.4545454545454545,0.0946969696969697,0.5152542372881356,23.728813559322035,6.101694915254238,0.6779661016949152,3.389830508474576,1.3559322033898304,2.711864406779661,-0.9273830569981475,-0.1597950943751189,-0.16661197194363137,0.8226543488423133
"Mizar, Josh",Northwest Nazarene,Great Northwest,G,74,Fr.,1,7,7.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3,3.0,0,1,1,1.0,0.0,1,2,0,0,1.0,0.0,1.0,0.0,0.0,2.0,0.75,1.0,0.5,0.0,0.75,0.5714285714285714,17.142857142857142,5.7142857142857135,5.7142857142857135,0.0,0.0,11.428571428571429,-1.9906808304607067,-0.577410219598139,1.1764325328517664,1.398090687970217
"Zhuang, David",Northwest Nazarene,Great Northwest,G,72,Fr.,1,8,8.0,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.0,0.0,0.0,0.375,0.5,15.0,0.0,0.0,0.0,0.0,0.0,-2.6019270850227527,-1.00931302507762,-0.03360376001962432,1.2402321532605198
"Chatman, RJ",Northwest Nazarene,Great Northwest,G,69,Jr.,29,455,15.7,27.0,93.0,0.29,19.0,63.0,0.302,8.0,12.0,0.667,81,2.8,6,34,40,1.4,48.0,45,27,12,2,1.5517241379310345,0.4137931034482758,1.1724137931034482,0.2068965517241379,0.0689655172413793,0.9310344827586208,0.3924731182795699,0.6774193548387096,1.6666666666666667,0.1290322580645161,0.0142450142450142,0.2753406593406593,7.120879120879121,3.516483516483517,3.956043956043956,1.054945054945055,0.1758241758241758,2.3736263736263736,-2.399709818186163,-1.3350056738801075,-0.05149959698051251,-1.101193762789158
