player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1,pbp_join_method,pbp_join_warning,pbp_pid,pbp_player_name,pbp_team,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,pbp_dunk_made,pbp_dunk_missed,pbp_dunk_assisted
Anouar Mellouk,Morehead St.,OVC,30,63.0,102.4,17.7,50.5,51.87,9.1,10.3,6.3,18.6,32,54,0.593,91,169,0.538,6,29,0.207,3.5,1.4,27.3,Sr,0.376542,96.6747,3.9,"Amsterdam, Netherlands",,0.65118959,45.0,80.0,46.0,89.0,0.5625,0.5169,10.0,12.0,0.8333,113.609,120.294,1.23052,117.768,-2.23089,-1.6014,-0.629484,-3.53238,25.0152,-2.06063,-1.47175,1.8485,2.5455,4.3939,0.8485,0.697,0.8485,7.9697,PF/C,2.28375,80,198.0,0.40404040404040403,0.4494949494949495,0.14646464646464646,0.15,2.000509121238614,1.1806933020391581,-0.28628945303641345,0.24070810544900065,pid,,74271.0,Anouar Mellouk,Morehead St.,45,35,25,46,43,12,6,23,4,10,2,10
Mo Njie,UTSA,Amer,18,12.9,81.8,12.2,47.1,47.67,7.7,13.3,1.3,29.2,7,15,0.467,5,15,0.333,2,2,1.0,6.1,0.0,88.2,Sr,-0.505589,74.2558,5.8,"Dayton, OH",,0.1,5.0,10.0,0.0,5.0,0.5,0.0,1.0,2.0,0.5,121.282,119.607,0.412047,21.3637,-8.69321,-7.09774,-1.59548,-8.28021,7.875,-6.6174,-1.66281,0.65,1.2,1.85,0.05,0.0,0.4,1.65,PF/C,0.79443,83,17.0,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.2,1.4045996372456695,3.2053249069491945,-0.09897472969524904,1.4730310890266565,pid,,74279.0,Mo Njie,UTSA,5,5,2,0,5,0,2,0,2,1,1,1
Dola Adebayo,George Mason,A10,26,23.5,106.8,18.4,46.8,52.04,8.9,15.2,7.0,15.5,21,26,0.808,27,54,0.5,6,23,0.261,3.2,3.5,33.8,Sr,0.500268,104.83,4.5,"Ocala, FL",,0.68747894,23.0,36.0,4.0,18.0,0.6389,0.2222,9.0,10.0,0.9,99.6034,98.2338,1.45062,63.5573,2.22012,-0.723371,2.94349,2.35729,11.5074,-0.813394,3.17069,0.7778,1.4815,2.2593,0.4074,0.6296,0.2963,3.4444,Wing F,4.7041,80,77.0,0.4675324675324675,0.23376623376623376,0.2987012987012987,0.2777777777777778,0.647102806746793,1.007623095426951,0.026495309077369522,0.3286722163383147,pid,,74297.0,Dola Adebayo,George Mason,23,13,15,4,14,1,6,17,6,9,1,6
Frankie Collins,Vanderbilt,SEC,9,13.0,100.9,26.8,41.8,48.54,3.1,19.7,36.9,22.6,24,36,0.667,17,39,0.436,4,16,0.25,0.6,6.7,65.5,Sr,1.28784,110.392,5.1,"Henderson, NV",91.2,2.10003603,15.0,31.0,2.0,8.0,0.4839,0.25,1.0,2.0,0.5,94.6663,91.2992,3.07742,51.1133,7.86368,1.92402,5.93966,4.80703,20.8778,-0.593801,5.40083,0.5556,3.6667,4.2222,4.6667,2.4444,0.1111,7.7778,Pure PG,4.82696,74,55.0,0.5636363636363636,0.14545454545454545,0.2909090909090909,0.06451612903225806,0.19711050908900213,-3.4200379772661833,-2.581220247869003,1.1316589120910843,pid,,74298.0,Frankie Collins,Vanderbilt,15,16,1,2,6,0,4,12,4,1,1,0
Isaiah Barnes,Valparaiso,MVC,28,27.8,87.8,18.3,38.5,43.22,3.7,12.7,6.6,17.3,23,33,0.697,22,58,0.379,11,42,0.262,0.6,1.0,33.0,Sr,-0.265617,86.4175,3.3,"Chicago, IL",77.2,0.71426598,13.0,30.0,9.0,28.0,0.4333,0.3214,5.0,6.0,0.8333,109.664,110.089,1.08377,53.4241,-6.18222,-4.46937,-1.71285,-5.49585,13.2414,-4.14586,-1.34998,0.4483,1.3793,1.8276,0.5172,0.2759,0.069,3.7931,Wing F,7.00174,79,100.0,0.3,0.28,0.42,0.2,-0.25985769045826496,1.0675315699321346,0.37095691932679237,0.509651733476303,pid,,74300.0,Isaiah Barnes,Valparaiso,13,17,7,9,19,4,11,31,9,5,1,5
Justice Ajogbor,Saint Joseph's,A10,34,67.2,124.4,11.7,67.1,66.21,6.9,13.0,9.3,16.4,37,63,0.587,96,143,0.671,0,0,0.0,8.9,0.6,44.1,Sr,1.84165,112.11,3.0,"Benin City, Nigeria",64.0,1.5334213,91.0,121.0,5.0,22.0,0.7521,0.2273,41.0,47.0,0.8723,103.049,102.747,2.94976,169.832,5.84792,-0.541699,6.38962,3.57684,26.0333,-0.195914,3.77275,1.6944,3.2222,4.9167,1.2778,0.2778,2.1389,6.4722,C,0.0,82,143.0,0.8461538461538461,0.15384615384615385,0.0,0.3884297520661157,3.2379810629458268,1.292024833236056,-0.48263448012102095,1.7908766318160292,pid,,74315.0,Justice Ajogbor,Saint Joseph's,91,30,74,5,17,1,0,0,0,41,6,37
Stanley Borden,UTSA,Amer,2,0.7,0.0,5.2,0.0,0.0,0.0,14.5,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,Sr,-1.22769,-3.25398,5.4,"Istanbul, Turkey",,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,123.122,131.994,0.0304794,0.986576,-14.628,-8.8257,-5.80234,-14.7335,6.7333,-10.486,-4.24757,0.0,2.0,2.0,0.0,0.0,0.6667,0.0,PF/C,7.32011,84,1.0,0.0,0.0,1.0,0.0,-0.8655324021973908,4.173908460341068,0.4973494795054715,1.5179071989828046,pid,,74333.0,Stanley Borden,UTSA,0,0,0,0,0,0,0,1,0,0,0,0
Jordan Riley,East Carolina,Amer,30,93.4,104.3,32.1,44.7,49.92,4.5,13.5,16.4,11.1,183,257,0.712,213,479,0.445,33,108,0.306,1.5,3.0,43.8,Sr,3.357,118.252,1.9,"Brentwood, NY",74.2,1.05717223,116.0,222.0,97.0,257.0,0.5225,0.3774,38.0,42.0,0.9048,109.406,108.8,3.31604,210.5,1.13053,1.33702,-0.206486,4.16892,37.8433,3.81656,0.352359,1.5667,4.4667,6.0333,2.4667,1.9333,0.5333,23.6,Wing G,5.49283,76,587.0,0.3781942078364566,0.43781942078364566,0.1839863713798978,0.1891891891891892,2.1616008535913713,-0.9188336502523664,-0.14838559733438797,-0.28187654014519026,pid,,74334.0,Jordan Riley,East Carolina,116,106,29,97,160,12,33,75,24,38,4,13
Daeshun Ruffin,Jackson St.,SWAC,28,70.8,107.9,36.2,47.2,55.25,1.7,7.5,45.2,17.4,204,242,0.843,160,337,0.475,43,139,0.309,0.5,2.7,50.8,Sr,4.05879,127.472,2.5,"Jackson, MS",89.8,1.41904004,99.0,180.0,61.0,157.0,0.55,0.3885,0.0,1.0,0.0,118.179,120.57,1.59533,149.553,1.64575,4.91143,-3.26568,2.57314,33.6179,4.23032,-1.65718,0.5357,2.25,2.7857,5.3214,1.6071,0.1429,23.3214,Pure PG,8.30922,70,476.0,0.37815126050420167,0.32983193277310924,0.2920168067226891,0.005555555555555556,-0.059166044164488715,-2.711721234542443,-0.6840530833424842,-0.41274126558406976,pid,,74336.0,Daeshun Ruffin,Jackson St.,99,81,5,61,96,3,43,96,12,0,1,0
Grant Slatten,Tennessee Tech,OVC,24,35.6,103.5,11.5,52.2,53.24,3.6,9.5,8.0,19.2,9,15,0.6,19,34,0.559,11,34,0.324,1.0,1.6,22.1,Sr,-0.168349,89.4462,3.1,"Sparta, TN",54.8,1.12500007,12.0,19.0,7.0,15.0,0.6316,0.4667,0.0,0.0,,113.04,119.923,0.832267,61.2506,-3.04116,-1.91889,-1.12227,-4.20991,16.548,-3.25322,-0.95669,0.48,1.44,1.92,0.72,0.52,0.16,3.44,Wing G,5.00947,77,68.0,0.27941176470588236,0.22058823529411764,0.5,0.0,-0.47765451583379287,0.4140518331431836,0.5446654934820571,0.7057057946145747,pid,,74344.0,Grant Slatten,Tennessee Tech,12,7,5,7,8,1,11,23,10,0,0,0
Ubong Abasi Etim,Southeastern Louisiana,Slnd,30,18.1,89.7,9.7,52.0,46.32,6.3,17.0,4.7,20.1,2,11,0.182,13,25,0.52,0,0,0.0,2.2,0.6,44.0,Sr,-0.397547,76.5436,3.1,"Richmond, CA",,0.71434902,10.0,17.0,3.0,8.0,0.5882,0.375,0.0,1.0,0.0,110.485,112.693,0.54453,32.9494,-5.97581,-5.82705,-0.148757,-5.00463,7.5032,-4.44992,-0.55471,0.4839,1.0323,1.5161,0.1613,0.0645,0.1613,1.1613,C,0.0,81,25.0,0.68,0.32,0.0,0.058823529411764705,0.457089885995783,2.330964860373454,-0.14728519368465617,1.3209700299924991,pid,,74346.0,Ubong Abasi Etim,Southeastern Louisiana,10,7,7,3,5,2,0,0,0,0,1,0
Chance Moore,West Virginia,B12,29,45.4,108.6,25.6,55.2,56.07,10.9,20.3,7.9,13.8,71,126,0.563,104,181,0.575,9,32,0.281,3.5,2.0,59.2,Sr,2.23653,121.876,2.1,"Brookhaven, GA",81.2,0.5945607,100.0,159.0,4.0,22.0,0.6289,0.1818,19.0,22.0,0.8636,97.7929,91.3784,3.25842,127.835,3.18465,0.0814231,3.10323,5.8693,22.3138,3.71383,2.15547,2.0345,3.7931,5.8276,0.7586,0.7241,0.6552,10.5517,Wing F,3.06485,78,213.0,0.7464788732394366,0.10328638497652583,0.15023474178403756,0.13836477987421383,2.7415770206533856,0.46344473177593154,-0.033400518230976346,0.158966021772814,pid,,74350.0,Chance Moore,West Virginia,100,59,29,4,18,0,9,23,8,19,3,10
Honor Huff,West Virginia,B12,35,88.2,112.7,22.8,50.0,56.76,0.7,6.9,11.8,13.2,152,175,0.869,33,87,0.379,120,339,0.354,0.0,1.7,41.1,Sr,3.4915,120.899,2.3,"Brooklyn, NY",,1.18027428,14.0,38.0,19.0,49.0,0.3684,0.3878,0.0,0.0,,105.828,100.959,4.08859,176.002,3.4307,3.14326,0.287439,4.00378,35.8971,2.68234,1.32144,0.2,2.0857,2.2857,2.0571,1.0,0.0,16.5143,Combo G,16.7127,70,426.0,0.0892018779342723,0.11502347417840375,0.795774647887324,0.0,-1.1428579385155426,-1.3052407074560426,1.4877745618423266,0.09326241468493751,pid,,74356.0,Honor Huff,West Virginia,14,24,1,19,30,2,120,219,75,0,0,0
Brennan Watkins,Chattanooga,SC,29,65.1,119.3,17.7,61.4,66.27,1.3,11.4,12.2,16.1,61,68,0.897,25,53,0.472,59,132,0.447,0.0,1.3,36.8,Sr,1.58423,109.907,3.6,"Kearney, MO",,1.43583859,8.0,13.0,17.0,40.0,0.6154,0.425,0.0,0.0,,117.996,120.065,1.29199,109.182,-2.32576,0.68553,-3.01129,-1.99999,25.2281,0.306081,-2.30607,0.25,2.5625,2.8125,1.75,0.5625,0.0,10.1875,Combo G,10.439,71,185.0,0.07027027027027027,0.21621621621621623,0.7135135135135136,0.0,-0.6937935488331423,-1.5166673177176009,1.3404923458330604,0.3725028735325643,pid,,74357.0,Brennan Watkins,Chattanooga,8,5,3,17,23,5,59,73,48,0,0,0
Tasos Cook,Campbell,CAA,32,61.9,113.5,13.7,50.5,54.44,2.4,6.8,7.9,12.5,42,53,0.792,36,81,0.444,39,106,0.368,0.4,1.9,28.3,Sr,1.02305,104.264,3.2,"Westerville, OH",,1.51993133,31.0,69.0,5.0,12.0,0.4493,0.4167,5.0,5.0,1.0,115.468,115.861,1.59087,114.774,-0.833022,0.29796,-1.13098,-1.42724,24.7424,-0.88059,-0.546653,0.5152,1.4545,1.9697,1.1515,0.8182,0.0909,7.1818,Combo G,7.59936,74,187.0,0.3689839572192513,0.06417112299465241,0.5668449197860963,0.07246376811594203,-0.7408362839185099,-0.410088478767797,0.8798984053008128,0.7727424839839934,pid,,74369.0,Tasos Cook,Campbell,31,38,5,5,7,0,39,67,36,5,0,2
Miles Stewart,Oregon,B10,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Sr,-0.323419,-5.74168,0.0,"Orlando, FL",,0.0,,,,,,,,,,122.96,126.617,0.02555,0.152518,-3.83939,-3.41774,-0.421649,-9.18452,0.95,-6.82031,-2.36421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,80,0.0,0.0,0.0,0.0,0.0,-1.8987672477925814,3.9366419219139734,-0.6429390821245805,0.8476930576244595,unmatched,no_pbp_match,,,,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Harris,Howard,MEAC,31,83.0,115.2,24.6,52.8,58.6,8.8,16.4,15.4,16.6,147,189,0.778,128,255,0.502,41,104,0.394,3.8,2.2,52.6,Sr,2.81477,116.831,2.9,"Brentwood, NY",,1.08641924,111.0,209.0,17.0,46.0,0.5311,0.3696,21.0,23.0,0.913,98.5804,105.01,3.38132,202.957,3.1963,1.43946,1.75684,3.75188,32.3543,3.00555,0.746327,2.5429,4.4,6.9429,2.5143,1.2,1.0571,17.2571,Wing G,5.82036,76,359.0,0.5821727019498607,0.12813370473537605,0.28969359331476324,0.11004784688995216,2.9928280870833572,-0.9073081045399065,-0.3376251476243552,0.12304258574930788,pid,,74382.0,Bryce Harris,Howard,111,98,69,17,29,9,41,63,40,21,2,21
Andres Marrero,Merrimack,MAAC,34,67.8,111.5,15.2,49.8,53.77,1.5,7.4,11.2,8.0,46,55,0.836,32,58,0.552,53,166,0.319,0.6,2.9,24.6,Sr,0.984263,102.831,1.4,"Caracas, Venezuela",,2.66679269,16.0,30.0,16.0,28.0,0.5333,0.5714,0.0,0.0,,106.534,110.606,2.23569,133.084,-0.350181,0.229496,-0.579678,0.252662,27.4088,-0.190269,0.442931,0.3235,1.7059,2.0294,1.4118,1.2647,0.1471,7.9118,Combo G,11.1893,77,224.0,0.13392857142857142,0.125,0.7410714285714286,0.0,-0.6817255181708248,-1.0419810515150263,1.1035262448632066,1.708265657966961,pid,,74387.0,Andres Marrero,Merrimack,16,14,8,16,12,3,53,113,49,0,0,0
Marcus Greene,Fordham,A10,28,36.7,105.4,13.1,50.0,50.07,0.3,6.0,6.2,10.0,3,6,0.5,17,29,0.586,25,80,0.313,0.9,1.6,5.5,Sr,0.178327,95.7491,3.8,"Gilroy, CA",,2.33344804,11.0,17.0,6.0,12.0,0.6471,0.5,3.0,3.0,1.0,107.229,108.019,1.38973,60.0452,-2.80433,-2.48336,-0.320969,-2.66735,15.9258,-3.63806,0.970706,0.0645,0.8387,0.9032,0.6774,0.4839,0.0968,4.6774,Combo G,11.6206,74,109.0,0.1559633027522936,0.11009174311926606,0.7339449541284404,0.17647058823529413,-1.6170643577474033,-0.7678419669812544,1.3032627235614678,1.0966125062852405,pid,,74395.0,Marcus Greene,Fordham,11,6,6,6,6,0,25,55,24,3,0,2
Tyler Powell,Eastern Washington,BSky,32,41.0,113.2,13.9,57.6,59.06,2.8,12.3,5.6,15.8,16,22,0.727,24,42,0.571,32,83,0.386,1.1,2.1,17.6,Sr,0.619853,103.271,4.5,"Los Angeles, CA",73.4,0.95238849,18.0,25.0,6.0,17.0,0.72,0.3529,1.0,2.0,0.5,114.942,114.962,1.10333,84.8032,0.0363039,0.873216,-0.836912,-0.463518,16.4939,-0.450269,-0.0132487,0.3636,1.6364,2.0,0.6061,0.5758,0.1515,4.8485,Wing G,9.05322,77,125.0,0.2,0.136,0.664,0.08,-0.4462698550021235,0.13181113646566944,1.1970030656268216,0.2636010318108734,pid,,74398.0,Tyler Powell,Eastern Washington,18,7,9,6,11,2,32,51,30,1,1,1
Alex Anderson,Texas Southern,SWAC,28,57.8,111.6,21.4,52.4,59.01,4.2,13.4,16.3,16.9,100,139,0.719,83,152,0.546,3,15,0.2,0.7,2.1,83.2,Sr,1.5219,111.347,2.8,"Memphis, TN",,1.2857333,61.0,109.0,22.0,43.0,0.5596,0.5116,6.0,6.0,1.0,112.039,116.392,1.44118,112.24,-1.67238,-0.435774,-1.23661,-0.535468,23.5214,0.321282,-0.85675,0.8571,2.75,3.6071,1.9286,0.8571,0.1429,9.8214,Wing G,1.28512,78,167.0,0.6526946107784432,0.25748502994011974,0.08982035928143713,0.05504587155963303,1.4332563334021327,-0.2796396012878833,-0.3412111283772632,1.2399018118812681,pid,,74401.0,Alex Anderson,Texas Southern,61,48,6,22,21,1,3,12,2,6,0,2
Tyler Shirley,Florida A&M,SWAC,29,75.5,94.9,23.0,48.4,51.88,4.2,14.6,14.0,22.2,58,74,0.784,108,222,0.486,27,85,0.318,1.5,2.0,24.1,Jr,0.343692,95.6488,3.8,"Gary, IN",44.4,0.70928557,69.0,115.0,39.0,107.0,0.6,0.3645,8.0,9.0,0.8889,107.163,111.916,2.35207,153.942,-3.73902,-3.59472,-0.144305,-3.70365,30.4419,-3.14078,-0.562873,1.1613,3.9355,5.0968,1.9677,1.0,0.4194,12.0323,Wing F,5.48583,80,307.0,0.3745928338762215,0.3485342019543974,0.2768729641693811,0.0782608695652174,1.6321955796848058,0.1424152980898466,-0.4247262039493373,-0.25583307063366834,pid,,74404.0,Tyler Shirley,Florida A&M,69,46,28,39,68,17,27,58,24,8,1,7
Tahj Staveskie,Incarnate Word,Slnd,28,89.4,108.4,27.0,50.6,54.59,2.6,10.0,24.5,17.8,88,110,0.8,101,214,0.472,65,178,0.365,0.3,1.7,28.1,Jr,3.08344,117.226,2.3,"Sandusky, OH",,1.50589016,55.0,123.0,46.0,91.0,0.4472,0.5055,0.0,0.0,,116.932,119.276,1.87205,138.182,-0.774118,2.32137,-3.09549,0.11636,35.2,2.6752,-2.55884,0.9677,2.9677,3.9355,4.129,1.0,0.0968,17.2581,Scoring PG,10.806,72,392.0,0.3137755102040816,0.23214285714285715,0.45408163265306123,0.0,0.13992257937827113,-1.8956544041068388,-0.09943241037693268,0.03844178757881099,pid,,74405.0,Tahj Staveskie,Incarnate Word,55,68,5,46,45,3,65,113,39,0,0,0
Robert Vaihola,Minnesota,B10,5,8.1,120.4,16.7,70.0,61.12,17.9,27.0,12.3,17.7,11,22,0.5,7,10,0.7,0,0,0.0,3.5,3.6,220.0,Sr,1.23555,109.343,3.7,"San Mateo, CA",,1.39999998,7.0,10.0,0.0,0.0,0.7,,0.0,0.0,,98.5023,102.117,2.34742,24.5498,7.23821,1.83325,5.40496,3.96489,21.5,0.911234,3.05366,3.0,4.6,7.6,1.4,1.2,0.6,5.0,C,0.0,80,10.0,1.0,0.0,0.0,0.0,4.649875163118479,0.40401656982366524,-1.2469872855178892,4.106835588390907,pid,,74410.0,Robert Vaihola,Minnesota,7,3,7,0,0,0,0,0,0,0,0,0
Ahmad Harrison,Saint Francis,NEC,29,64.1,90.1,20.5,44.1,45.38,2.2,8.5,17.2,17.9,25,43,0.581,55,147,0.374,35,97,0.361,0.6,2.7,17.6,Sr,-0.314951,88.8264,3.3,"Baltimore, MD",,1.4000248,30.0,78.0,25.0,69.0,0.3846,0.3623,0.0,1.0,0.0,118.903,123.371,0.977744,118.357,-7.04791,-3.35618,-3.69173,-6.12187,25.3097,-3.55112,-2.57075,0.5161,1.6452,2.1613,2.2581,1.2581,0.1935,8.2258,Scoring PG,7.42002,74,244.0,0.319672131147541,0.2827868852459016,0.3975409836065574,0.01282051282051282,-0.727450523048358,-0.7611144321654306,-0.3835899969617323,0.2530671423198547,name_team_fallback,pid_mismatch_fallback,133808.0,Ahmad Harrison,Saint Francis,30,48,6,25,44,8,35,62,29,0,1,0
Kobe Knox,South Carolina,SEC,32,74.1,116.0,18.4,54.1,59.24,4.5,9.7,13.7,14.1,94,124,0.758,92,160,0.575,23,74,0.311,0.7,2.1,53.0,Sr,2.50597,116.736,3.0,"Tampa, FL",,1.57142857,66.0,100.0,26.0,60.0,0.66,0.4333,20.0,21.0,0.9524,112.492,105.335,2.98577,150.406,3.38723,1.65923,1.728,2.66119,29.9844,1.0227,1.63849,1.125,2.4688,3.5938,2.0625,1.0938,0.1875,10.8438,Wing G,4.55718,77,234.0,0.42735042735042733,0.2564102564102564,0.3162393162393162,0.21,0.9583252049949799,-0.5247964229803903,0.19801939782974026,1.1091306036537778,pid,,74422.0,Kobe Knox,South Carolina,66,34,31,26,34,4,23,51,20,20,1,13
Isaiah Shaw,Northern Arizona,BSky,27,43.0,105.0,21.7,55.2,59.78,3.5,10.4,6.3,18.0,48,61,0.787,38,82,0.463,28,63,0.444,3.6,1.3,42.1,Jr,0.856332,105.74,3.9,"Phoenix, AZ",,0.47057318,33.0,57.0,5.0,25.0,0.5789,0.2,3.0,3.0,1.0,119.962,119.327,0.963247,71.6961,-3.80063,-1.27315,-2.52748,-2.82136,18.3345,-0.300124,-2.52123,0.4828,1.6207,2.1034,0.5517,0.5172,0.5172,8.069,Wing F,7.69787,80,145.0,0.3931034482758621,0.1724137931034483,0.43448275862068964,0.05263157894736842,0.7956492908797704,0.9487791503170931,0.8834194750588032,0.04336292116242021,pid,,74424.0,Isaiah Shaw,Northern Arizona,33,24,16,5,20,2,28,35,26,3,0,2
Louis Lesmond,Fordham,A10,25,41.6,79.8,12.9,35.3,36.23,3.0,9.2,7.3,18.8,5,9,0.556,18,43,0.419,12,59,0.203,0.8,1.0,8.8,Sr,-1.31531,72.7155,1.9,"Paris, France",64.8,1.17397126,13.0,27.0,5.0,16.0,0.4815,0.3125,3.0,4.0,0.75,107.621,107.339,1.80897,66.6992,-5.31941,-5.44373,0.124314,-6.20889,19.4857,-5.81959,-0.389297,0.4643,1.7143,2.1786,0.9643,0.2857,0.1071,3.3214,Wing G,7.5607,78,102.0,0.2647058823529412,0.1568627450980392,0.5784313725490197,0.14814814814814814,-0.8857697988749046,0.7544844996019752,0.28392844529698824,0.8322138044323418,pid,,74427.0,Louis Lesmond,Fordham,13,14,8,5,11,0,12,47,12,3,1,3
DJ Patrick,UNC Asheville,BSth,27,78.2,114.8,13.0,54.6,56.79,2.9,10.6,3.9,11.9,28,35,0.8,17,49,0.347,64,158,0.405,1.1,1.6,16.9,Sr,1.11661,101.907,3.2,"Powder Springs, GA",,0.78570689,9.0,16.0,8.0,33.0,0.5625,0.2424,1.0,1.0,1.0,111.174,112.485,2.5617,140.113,-0.580796,-0.103443,-0.477353,-1.13703,33.8828,-0.973244,-0.163791,0.8621,3.1034,3.9655,0.7586,0.8966,0.3103,9.5862,Wing G,10.2053,78,207.0,0.07729468599033816,0.15942028985507245,0.7632850241545893,0.0625,0.3429832794754751,0.2890952194657822,1.4447278231028022,0.2780959135262205,pid,,74435.0,DJ Patrick,UNC Asheville,9,7,2,8,25,1,64,94,57,1,0,1
Ryan Cornish,USC,B10,24,20.0,107.1,12.3,47.8,53.67,2.4,4.8,13.0,20.0,12,13,0.923,7,14,0.5,10,32,0.313,1.3,0.7,28.3,Sr,0.282504,100.175,4.4,"Potomac, MD",,1.81818186,5.0,8.0,2.0,6.0,0.625,0.3333,0.0,0.0,,115.835,107.391,0.976269,31.0186,-1.56946,-0.536117,-1.03335,-2.50046,10.924,-2.45029,-0.0501684,0.2,0.52,0.72,0.8,0.16,0.16,2.44,Combo G,7.13588,77,46.0,0.17391304347826086,0.13043478260869565,0.6956521739130435,0.0,-1.087617632923105,-0.11382175715529995,0.8068618771867776,1.521981543924111,pid,,74439.0,Ryan Cornish,USC,5,3,3,2,4,0,10,22,7,0,0,0
Cade Haskins,William & Mary,CAA,30,42.3,100.5,17.5,50.0,52.29,3.1,10.7,9.0,14.7,22,30,0.733,16,32,0.5,41,123,0.333,1.7,1.5,19.4,Sr,0.205872,95.8738,2.8,"Minneapolis, MN",,1.03852309,14.0,21.0,2.0,11.0,0.6667,0.1818,0.0,0.0,,110.42,112.058,1.31038,84.4877,-2.86319,-0.953371,-1.90981,-2.57091,16.8531,-1.07558,-1.49534,0.5625,1.8125,2.375,0.8438,0.4375,0.3125,6.3438,Wing G,13.2104,78,155.0,0.13548387096774195,0.07096774193548387,0.7935483870967742,0.0,-0.1883884740634259,0.034053901674433784,1.2066429945710133,0.33154522916972295,pid,,74441.0,Cade Haskins,William & Mary,14,7,8,2,9,1,41,82,39,0,0,0
Makai Richards,Chattanooga,SC,29,31.5,107.0,15.6,55.6,59.26,7.6,16.7,11.9,24.1,18,24,0.75,33,59,0.559,1,3,0.333,4.0,0.8,38.7,Sr,0.142877,95.6377,6.8,"Oak Park, CA",,1.03697558,24.0,38.0,9.0,21.0,0.6316,0.4286,5.0,6.0,0.8333,114.408,116.414,0.784556,62.7179,-4.24092,-4.15052,-0.0904028,-5.25839,13.0906,-4.68287,-0.575525,0.875,2.1875,3.0625,0.875,0.25,0.4688,3.4375,PF/C,0.490319,82,62.0,0.6129032258064516,0.3387096774193548,0.04838709677419355,0.15789473684210525,1.6177494885019772,1.1018399568295703,-0.576839273038346,1.0138527398881576,pid,,74453.0,Makai Richards,Chattanooga,24,14,18,9,12,5,1,2,1,5,1,5
Parsa Fallah,Oklahoma St.,B12,26,48.4,123.0,22.2,62.3,64.15,9.8,14.8,6.3,12.4,83,122,0.68,131,209,0.627,12,30,0.4,1.9,2.4,51.0,Sr,3.74446,133.72,3.4,"Amol, Iran",,0.62858416,119.0,179.0,12.0,30.0,0.6648,0.4,4.0,5.0,0.8,110.028,103.901,2.75885,135.455,5.32314,4.59041,0.732729,6.50292,26.3462,5.36194,1.14098,2.3462,3.6923,6.0385,0.8462,1.1538,0.4615,14.6538,Wing F,2.35294,82,239.0,0.7489539748953975,0.12552301255230125,0.12552301255230125,0.027932960893854747,3.5420167139409164,0.37519104157036276,0.3137577604221371,-0.04012950026502418,pid,,74465.0,Parsa Fallah,Oklahoma St.,119,60,78,12,18,8,12,18,12,4,1,2
Mouhamed Sow,Rhode Island,A10,5,7.7,115.1,17.5,51.9,53.69,15.5,18.6,2.2,10.4,5,8,0.625,12,21,0.571,1,5,0.2,4.0,1.8,30.8,Sr,1.08765,108.151,4.0,"Dakar, Senegal",,0.33333333,12.0,20.0,0.0,1.0,0.6,0.0,3.0,3.0,1.0,101.588,102.68,2.18378,18.3508,-1.30901,-1.36887,0.0598583,-1.24863,19.86,-0.309915,-0.938711,2.6,3.0,5.6,0.2,0.6,0.6,6.4,C,3.02463,81,26.0,0.7692307692307693,0.038461538461538464,0.19230769230769232,0.15,2.8187532696090183,1.5008319095476572,0.14244537435398677,0.1663783938243217,pid,,74471.0,Mouhamed Sow,Rhode Island,12,8,7,0,1,0,1,4,1,3,0,1
