Player Name,Team,Conference,Position,Height,Year,source_url,source_method,parse_status,matched_school_name,match_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,DRBPG,ORBPG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct,usg,PC1,PC2,PC3,PC4
"Wright, Terrell",Newman University,,C,82,Jr.,https://newmanjets.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Wright, Terrell",all_players_table_extract,"11 Wright, Terrell  11 Wright, Terrell 23 1.0 394 17.1 55 81 0.679 0 1 0.0 20 32 0.625 130 5.7 40 97 137 6.0 33 9 23 5 45 View Bio || 11.0 Wright, Terrell  11 Wright, Terrell 23 1.0 394 55 81 0.679 0 1 0.0 20 32 0.625 130 5.7",23.0,394.0,17.1,55.0,81.0,0.679,0.0,1.0,0.0,20.0,32.0,0.625,130.0,5.7,40.0,97.0,137.0,6.0,33.0,9.0,23.0,5.0,45.0,0.391304347826087,4.217391304347826,1.7391304347826086,1.0,0.21739130434782608,1.9565217391304348,13.333333333333332,14.035087719298245,0.9153318077803203,0.5085176709890668,4.576659038901601,2.3391812865497075,0.6790123456790124,0.012345679012345678,0.391304347826087,0.3950617283950617,0.6836348338241481,,,,,
"Akwiwu, Stephen",North Georgia,PBC,Forward,78,Jr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Akwiwu, Stephen",all_players_table_extract,"23 Akwiwu, Stephen  23 Akwiwu, Stephen 27 2.0 421 15.6 41 76 0.539 0 0 0.0 30 52 0.577 112 4.1 29 68 97 3.6 34 16 22 14 8 View Bio || 23.0 Akwiwu, Stephen  23 Akwiwu, Stephen 27 2.0 421 41 76 0.539 0 0 0.0 30 52 0.577 112 4.1",27.0,421.0,15.6,41.0,76.0,0.539,0.0,0.0,0.0,30.0,52.0,0.577,112.0,4.1,29.0,68.0,97.0,3.6,34.0,16.0,22.0,14.0,8.0,0.5925925925925926,2.5185185185185186,1.0740740740740742,0.8148148148148148,0.5185185185185185,0.2962962962962963,10.512820512820513,9.230769230769232,1.5194681861348527,1.3295346628679963,0.7597340930674263,2.0892687559354224,0.5394736842105263,0.0,0.7272727272727273,0.6842105263157895,0.5663430420711975,,,,,
"Arnold, Ja'mari",North Georgia,PBC,Guard,71,So.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Arnold, Ja'mari",all_players_table_extract,"04 Arnold, Ja'mari  04 Arnold, Ja'mari 30 3.0 421 14.0 33 95 0.347 17 59 0.288 21 38 0.553 104 3.5 3 21 24 0.8 29 38 19 12 5 View Bio || 4.0 Arnold, Ja'mari  04 Arnold, Ja'mari 30 3.0 421 33 95 0.347 17 59 0.288 21 38 0.553 104 3.5",30.0,421.0,14.0,33.0,95.0,0.347,17.0,59.0,0.288,21.0,38.0,0.553,104.0,3.5,3.0,21.0,24.0,0.8,29.0,38.0,19.0,12.0,5.0,1.2666666666666666,0.7,0.1,0.6333333333333333,0.4,0.16666666666666666,10.0,2.2857142857142856,3.619047619047619,1.1428571428571428,0.47619047619047616,1.8095238095238095,0.4368421052631579,0.6210526315789474,2.0,0.4,0.46544933762978874,,,,,
"Baskerville, AJ",North Georgia,PBC,Guard/Forward,78,So.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Baskerville, AJ",all_players_table_extract,"22 Baskerville, AJ  22 Baskerville, AJ 30 10.0 539 18.0 61 154 0.396 20 69 0.29 40 58 0.69 182 6.1 53 90 143 4.8 50 26 24 18 7 View Bio || 22.0 Baskerville, AJ  22 Baskerville, AJ 30 10.0 539 61 154 0.396 20 69 0.29 40 58 0.69 182 6.1",30.0,539.0,18.0,61.0,154.0,0.396,20.0,69.0,0.29,40.0,58.0,0.69,182.0,6.1,53.0,90.0,143.0,4.8,50.0,26.0,24.0,18.0,7.0,0.8666666666666667,3.0,1.7666666666666666,0.8,0.6,0.23333333333333334,13.555555555555555,10.666666666666666,1.9259259259259263,1.3333333333333333,0.5185185185185186,1.7777777777777777,0.461038961038961,0.44805194805194803,1.0833333333333333,0.37662337662337664,0.5069073083778965,,,,,
"Champion, Chase",North Georgia,PBC,Guard,74,Jr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Champion, Chase",all_players_table_extract,"03 Champion, Chase  03 Champion, Chase 30 28.0 757 25.2 64 141 0.454 11 50 0.22 56 74 0.757 195 6.5 27 91 118 3.9 68 67 33 39 6 View Bio || 3.0 Champion, Chase  03 Champion, Chase 30 28.0 757 64 141 0.454 11 50 0.22 56 74 0.757 195 6.5",30.0,757.0,25.2,64.0,141.0,0.454,11.0,50.0,0.22,56.0,74.0,0.757,195.0,6.5,27.0,91.0,118.0,3.9,68.0,67.0,33.0,39.0,6.0,2.2333333333333334,3.033333333333333,0.9,1.1,1.3,0.2,10.317460317460318,6.190476190476191,3.5449735449735456,2.0634920634920637,0.31746031746031744,1.746031746031746,0.4929078014184397,0.3546099290780142,2.0303030303030303,0.524822695035461,0.5617653837289698,,,,,
"Hawkinson, Zack",North Georgia,PBC,Forward,78,So.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Hawkinson, Zack",all_players_table_extract,"21 Hawkinson, Zack  21 Hawkinson, Zack 30 30.0 801 26.7 113 196 0.577 8 26 0.308 61 94 0.649 295 9.8 56 98 154 5.1 82 72 51 28 10 View Bio || 21.0 Hawkinson, Zack  21 Hawkinson, Zack 30 30.0 801 113 196 0.577 8 26 0.308 61 94 0.649 295 9.8",30.0,801.0,26.7,113.0,196.0,0.577,8.0,26.0,0.308,61.0,94.0,0.649,295.0,9.8,56.0,98.0,154.0,5.1,82.0,72.0,51.0,28.0,10.0,2.4,3.2666666666666666,1.8666666666666667,1.7,0.9333333333333333,0.3333333333333333,14.681647940074907,7.640449438202247,3.595505617977528,1.3982521847690388,0.4993757802746566,2.546816479400749,0.5969387755102041,0.1326530612244898,1.411764705882353,0.47959183673469385,0.6214189416919447,,,,,
"Peterson, JoJo",North Georgia,PBC,Guard,76,Sr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Peterson, JoJo",all_players_table_extract,"02 Peterson, JoJo  02 Peterson, JoJo 16 0.0 190 11.9 18 51 0.353 12 33 0.364 2 2 1.0 50 3.1 2 31 33 2.1 19 13 5 7 9 View Bio || 2.0 Peterson, JoJo  02 Peterson, JoJo 16 0.0 190 18 51 0.353 12 33 0.364 2 2 1.0 50 3.1",16.0,190.0,11.9,18.0,51.0,0.353,12.0,33.0,0.364,2.0,2.0,1.0,50.0,3.1,2.0,31.0,33.0,2.1,19.0,13.0,5.0,7.0,9.0,0.8125,1.9375,0.125,0.3125,0.4375,0.5625,10.420168067226891,7.0588235294117645,2.73109243697479,1.4705882352941175,1.8907563025210083,1.050420168067227,0.47058823529411764,0.6470588235294118,2.6,0.0392156862745098,0.4818812644564379,,,,,
"Rideout, Jameel",North Georgia,PBC,Guard,74,Jr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Rideout, Jameel",all_players_table_extract,"13 Rideout, Jameel  13 Rideout, Jameel 30 20.0 623 20.8 57 159 0.358 26 82 0.317 43 58 0.741 183 6.1 16 51 67 2.2 44 48 42 31 4 View Bio || 13.0 Rideout, Jameel  13 Rideout, Jameel 30 20.0 623 57 159 0.358 26 82 0.317 43 58 0.741 183 6.1",30.0,623.0,20.8,57.0,159.0,0.358,26.0,82.0,0.317,43.0,58.0,0.741,183.0,6.1,16.0,51.0,67.0,2.2,44.0,48.0,42.0,31.0,4.0,1.6,1.7,0.5333333333333333,1.4,1.0333333333333334,0.13333333333333333,11.73076923076923,4.230769230769231,3.0769230769230766,1.9871794871794872,0.2564102564102564,2.692307692307692,0.44025157232704404,0.5157232704402516,1.1428571428571428,0.36477987421383645,0.4958812052893995,,,,,
"Stephens, Jake",North Georgia,PBC,Guard,76,Fr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Stephens, Jake",all_players_table_extract,"45 Stephens, Jake  45 Stephens, Jake 27 1.0 315 11.7 40 95 0.421 22 62 0.355 6 13 0.462 108 4.0 3 49 52 1.9 29 32 18 14 5 View Bio || 45.0 Stephens, Jake  45 Stephens, Jake 27 1.0 315 40 95 0.421 22 62 0.355 6 13 0.462 108 4.0",27.0,315.0,11.7,40.0,95.0,0.421,22.0,62.0,0.355,6.0,13.0,0.462,108.0,4.0,3.0,49.0,52.0,1.9,29.0,32.0,18.0,14.0,5.0,1.1851851851851851,1.8148148148148149,0.1111111111111111,0.6666666666666666,0.5185185185185185,0.18518518518518517,13.675213675213676,6.495726495726496,4.051915163026274,1.772712883823995,0.6331117442228553,2.2792022792022792,0.5368421052631579,0.6526315789473685,1.7777777777777777,0.1368421052631579,0.5361397934868943,,,,,
"Turner, Colin",North Georgia,PBC,Center,81,Sr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"Turner, Colin",all_players_table_extract,"32 Turner, Colin  32 Turner, Colin 30 29.0 833 27.8 168 284 0.592 2 4 0.5 83 114 0.728 421 14.0 46 148 194 6.5 71 47 57 17 20 View Bio || 32.0 Turner, Colin  32 Turner, Colin 30 29.0 833 168 284 0.592 2 4 0.5 83 114 0.728 421 14.0",30.0,833.0,27.8,168.0,284.0,0.592,2.0,4.0,0.5,83.0,114.0,0.728,421.0,14.0,46.0,148.0,194.0,6.5,71.0,47.0,57.0,17.0,20.0,1.5666666666666667,4.933333333333334,1.5333333333333334,1.9,0.5666666666666667,0.6666666666666666,20.14388489208633,9.352517985611511,2.254196642685851,0.8153477218225419,0.9592326139088728,2.7338129496402876,0.5950704225352113,0.014084507042253521,0.8245614035087719,0.4014084507042254,0.6299377543691644,,,,,
"White, AJ",North Georgia,PBC,Guard,70,Sr.,https://ungathletics.com/sports/mens-basketball/stats/2025-26,sidearm,stats_parsed_all_players,"White, AJ",all_players_table_extract,"01 White, AJ  01 White, AJ 30 27.0 997 33.2 191 403 0.474 59 159 0.371 154 173 0.89 595 19.8 9 71 80 2.7 46 102 66 32 0 View Bio || 1.0 White, AJ  01 White, AJ 30 27.0 997 191 403 0.474 59 159 0.371 154 173 0.89 595 19.8",30.0,997.0,33.2,191.0,403.0,0.474,59.0,159.0,0.371,154.0,173.0,0.89,595.0,19.8,9.0,71.0,80.0,2.7,46.0,102.0,66.0,32.0,0.0,3.4,2.3666666666666667,0.3,2.2,1.0666666666666667,0.0,23.855421686746986,3.2530120481927707,4.096385542168674,1.2851405622489958,0.0,2.650602409638554,0.5471464019851117,0.3945409429280397,1.5454545454545454,0.4292803970223325,0.6209300384037402,,,,,
"Bobbitt, Carter",North Greenville,,G,76,R-Fr.,,sidearm,stats_parsed_all_players,"Bobbitt, Carter",all_players_table_extract,"21 Bobbitt, Carter  21 Bobbitt, Carter 25 25.0 840 33.6 136 321 0.424 49 134 0.366 116 146 0.795 437 17.5 44 141 185 7.4 79 36 61 25 12 View Bio || 21.0 Bobbitt, Carter  21 Bobbitt, Carter 25 25.0 840 136 321 0.424 49 134 0.366 116 146 0.795 437 17.5",25.0,840.0,33.6,136.0,321.0,0.424,49.0,134.0,0.366,116.0,146.0,0.795,437.0,17.5,44.0,141.0,185.0,7.4,79.0,36.0,61.0,25.0,12.0,1.44,5.64,1.76,2.44,1.0,0.48,20.833333333333332,8.809523809523808,1.714285714285714,1.1904761904761905,0.5714285714285714,2.9047619047619047,0.5,0.4174454828660436,0.5901639344262295,0.45482866043613707,0.5671789014640224,,,,,
"Brown, Jacob",North Greenville,,F,78,R-Sr.,,sidearm,stats_parsed_all_players,"Brown, Jacob",all_players_table_extract,"34 Brown, Jacob  34 Brown, Jacob 25 24.0 783 31.3 95 195 0.487 5 13 0.385 64 108 0.593 259 10.4 67 141 208 8.3 42 67 61 25 10 View Bio || 34.0 Brown, Jacob  34 Brown, Jacob 25 24.0 783 95 195 0.487 5 13 0.385 64 108 0.593 259 10.4",25.0,783.0,31.3,95.0,195.0,0.487,5.0,13.0,0.385,64.0,108.0,0.593,259.0,10.4,67.0,141.0,208.0,8.3,42.0,67.0,61.0,25.0,10.0,2.68,5.64,2.68,2.44,1.0,0.4,13.29073482428115,10.60702875399361,3.4249201277955272,1.2779552715654952,0.5111821086261981,3.118210862619808,0.5,0.06666666666666667,1.098360655737705,0.5538461538461539,0.5339765792511958,,,,,
"Brown, Savion",North Greenville,,G,74,Sr.,,sidearm,stats_parsed_all_players,"Brown, Savion",all_players_table_extract,"11 Brown, Savion  11 Brown, Savion 26 26.0 956 36.8 188 390 0.482 62 179 0.346 63 76 0.829 501 19.3 15 80 95 3.7 38 47 37 32 4 View Bio || 11.0 Brown, Savion  11 Brown, Savion 26 26.0 956 188 390 0.482 62 179 0.346 63 76 0.829 501 19.3",26.0,956.0,36.8,188.0,390.0,0.482,62.0,179.0,0.346,63.0,76.0,0.829,501.0,19.3,15.0,80.0,95.0,3.7,38.0,47.0,37.0,32.0,4.0,1.8076923076923077,3.076923076923077,0.5769230769230769,1.4230769230769231,1.2307692307692308,0.15384615384615385,20.97826086956522,4.021739130434783,1.9648829431438128,1.3377926421404684,0.16722408026755856,1.5468227424749166,0.5615384615384615,0.45897435897435895,1.2702702702702702,0.19487179487179487,0.5915832231248819,,,,,
"Djoussa, Ryan",North Greenville,,F,80,Sr.,,sidearm,stats_parsed_all_players,"Djoussa, Ryan",all_players_table_extract,"23 Djoussa, Ryan  23 Djoussa, Ryan 27 2.0 315 11.7 49 92 0.533 0 0 0.0 33 43 0.767 131 4.9 18 48 66 2.4 41 23 35 6 4 View Bio || 23.0 Djoussa, Ryan  23 Djoussa, Ryan 27 2.0 315 49 92 0.533 0 0 0.0 33 43 0.767 131 4.9",27.0,315.0,11.7,49.0,92.0,0.533,0.0,0.0,0.0,33.0,43.0,0.767,131.0,4.9,18.0,48.0,66.0,2.4,41.0,23.0,35.0,6.0,4.0,0.8518518518518519,1.7777777777777777,0.6666666666666666,1.2962962962962963,0.2222222222222222,0.14814814814814814,16.752136752136753,8.205128205128206,2.912314023425135,0.7597340930674265,0.5064893953782843,4.431782209559987,0.532608695652174,0.0,0.6571428571428571,0.4673913043478261,0.5905156869816084,,,,,
"Edwards, Zayden",North Greenville,,G,73,Fr.,,sidearm,stats_parsed_all_players,"Edwards, Zayden",all_players_table_extract,"02 Edwards, Zayden  02 Edwards, Zayden 28 3.0 491 17.5 45 137 0.328 10 59 0.169 26 41 0.634 126 4.5 15 55 70 2.5 43 52 35 29 6 View Bio || 2.0 Edwards, Zayden  02 Edwards, Zayden 28 3.0 491 45 137 0.328 10 59 0.169 26 41 0.634 126 4.5",28.0,491.0,17.5,45.0,137.0,0.328,10.0,59.0,0.169,26.0,41.0,0.634,126.0,4.5,15.0,55.0,70.0,2.5,43.0,52.0,35.0,29.0,6.0,1.8571428571428572,1.9642857142857142,0.5357142857142857,1.25,1.0357142857142858,0.21428571428571427,10.285714285714286,5.714285714285714,4.244897959183674,2.36734693877551,0.4897959183673469,2.857142857142857,0.36496350364963503,0.4306569343065693,1.4857142857142858,0.29927007299270075,0.4063467492260062,,,,,
"Jones-Bynum, Prince",North Greenville,,G,73,Fr.,,sidearm,stats_parsed_all_players,"Jones-Bynum, Prince",all_players_table_extract,"01 Jones-Bynum, Prince  01 Jones-Bynum, Prince 27 27.0 782 29.0 67 153 0.438 20 54 0.37 32 46 0.696 186 6.9 14 51 65 2.4 25 71 50 10 0 View Bio || 1.0 Jones-Bynum, Prince  01 Jones-Bynum, Prince 27 27.0 782 67 153 0.438 20 54 0.37 32 46 0.696 186 6.9",27.0,782.0,29.0,67.0,153.0,0.438,20.0,54.0,0.37,32.0,46.0,0.696,186.0,6.9,14.0,51.0,65.0,2.4,25.0,71.0,50.0,10.0,0.0,2.6296296296296298,1.8888888888888888,0.5185185185185185,1.8518518518518519,0.37037037037037035,0.0,9.517241379310345,3.310344827586207,3.6270753512132825,0.5108556832694763,0.0,2.554278416347382,0.5032679738562091,0.35294117647058826,1.42,0.3006535947712418,0.5368275225121218,,,,,
"Joseph, Shelden",North Greenville,,F,76,R-So.,,sidearm,stats_parsed_all_players,"Joseph, Shelden",all_players_table_extract,"22 Joseph, Shelden  22 Joseph, Shelden 11 0.0 48 4.4 3 12 0.25 0 8 0.0 0 0 0.0 6 0.5 1 3 4 0.4 7 1 0 1 0 View Bio || 22.0 Joseph, Shelden  22 Joseph, Shelden 11 0.0 48 3 12 0.25 0 8 0.0 0 0 0.0 6 0.5",11.0,48.0,4.4,3.0,12.0,0.25,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.5,1.0,3.0,4.0,0.4,7.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,4.545454545454545,3.6363636363636362,0.8264462809917356,0.8264462809917356,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.25,,,,,
"Kellett, West",North Greenville,,F,76,R-So.,,sidearm,stats_parsed_all_players,"Kellett, West",all_players_table_extract,"15 Kellett, West  15 Kellett, West 7 0.0 34 4.9 11 18 0.611 3 9 0.333 2 2 1.0 27 3.9 1 5 6 0.9 5 1 2 2 0 View Bio || 15.0 Kellett, West  15 Kellett, West 7 0.0 34 11 18 0.611 3 9 0.333 2 2 1.0 27 3.9",7.0,34.0,4.9,11.0,18.0,0.611,3.0,9.0,0.333,2.0,2.0,1.0,27.0,3.9,1.0,5.0,6.0,0.9,5.0,1.0,2.0,2.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,31.83673469387755,7.346938775510203,1.1661807580174925,2.332361516034985,0.0,2.332361516034985,0.6944444444444444,0.5,0.5,0.1111111111111111,0.715042372881356,,,,,
"Layne, Phillip",North Greenville,,F,78,So.,,sidearm,stats_parsed_all_players,"Layne, Phillip",all_players_table_extract,"32 Layne, Phillip  32 Layne, Phillip 4 0.0 13 3.3 3 4 0.75 0 1 0.0 0 0 0.0 6 1.5 0 2 2 0.5 3 1 0 0 0 View Bio || 32.0 Layne, Phillip  32 Layne, Phillip 4 0.0 13 3 4 0.75 0 1 0.0 0 0 0.0 6 1.5",4.0,13.0,3.3,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.5,0.0,2.0,2.0,0.5,3.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,18.181818181818183,6.0606060606060606,3.0303030303030303,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.75,,,,,
"Linder, Josh",North Greenville,,F,80,So.,,sidearm,stats_parsed_all_players,"Linder, Josh",all_players_table_extract,"33 Linder, Josh  33 Linder, Josh 27 21.0 585 21.7 79 134 0.59 0 0 0.0 36 71 0.507 194 7.2 43 88 131 4.9 75 31 41 6 62 View Bio || 33.0 Linder, Josh  33 Linder, Josh 27 21.0 585 79 134 0.59 0 0 0.0 36 71 0.507 194 7.2",27.0,585.0,21.7,79.0,134.0,0.59,0.0,0.0,0.0,36.0,71.0,0.507,194.0,7.2,43.0,88.0,131.0,4.9,75.0,31.0,41.0,6.0,62.0,1.1481481481481481,3.259259259259259,1.5925925925925926,1.5185185185185186,0.2222222222222222,2.2962962962962963,13.27188940092166,9.03225806451613,2.1164021164021163,0.409626216077829,4.232804232804233,2.799112476531832,0.5895522388059702,0.0,0.7560975609756098,0.5298507462686567,0.5870249334301622,,,,,
"McConnell, Nick",North Greenville,,G,73,R-Fr.,,sidearm,stats_parsed_all_players,"McConnell, Nick",all_players_table_extract,"13 McConnell, Nick  13 McConnell, Nick 7 0.0 39 5.6 4 9 0.444 2 6 0.333 0 1 0.0 10 1.4 2 3 5 0.7 3 4 3 1 0 View Bio || 13.0 McConnell, Nick  13 McConnell, Nick 7 0.0 39 4 9 0.444 2 6 0.333 0 1 0.0 10 1.4",7.0,39.0,5.6,4.0,9.0,0.444,2.0,6.0,0.333,0.0,1.0,0.0,10.0,1.4,2.0,3.0,5.0,0.7,3.0,4.0,3.0,1.0,0.0,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,10.0,5.0,4.081632653061225,1.0204081632653061,0.0,3.0612244897959187,0.5555555555555556,0.6666666666666666,1.3333333333333333,0.1111111111111111,0.5296610169491526,,,,,
"Parker, Logan",North Greenville,,G,74,Fr.,,sidearm,stats_parsed_all_players,"Parker, Logan",all_players_table_extract,"24 Parker, Logan  24 Parker, Logan 29 16.0 689 23.8 49 114 0.43 17 45 0.378 33 47 0.702 148 5.1 28 56 84 2.9 57 49 20 23 1 View Bio || 24.0 Parker, Logan  24 Parker, Logan 29 16.0 689 49 114 0.43 17 45 0.378 33 47 0.702 148 5.1",29.0,689.0,23.8,49.0,114.0,0.43,17.0,45.0,0.378,33.0,47.0,0.702,148.0,5.1,28.0,56.0,84.0,2.9,57.0,49.0,20.0,23.0,1.0,1.6896551724137931,1.9310344827586208,0.9655172413793104,0.6896551724137931,0.7931034482758621,0.034482758620689655,8.571428571428571,4.873949579831932,2.8397565922920895,1.3329469718922051,0.057954216169226316,1.1590843233845263,0.5043859649122807,0.39473684210526316,2.45,0.41228070175438597,0.5494505494505494,,,,,
"Rillie, Kael",North Greenville,,G,73,R-So.,,sidearm,stats_parsed_all_players,"Rillie, Kael",all_players_table_extract,"31 Rillie, Kael  31 Rillie, Kael 15 0.0 112 7.5 11 34 0.324 11 33 0.333 2 2 1.0 35 2.3 3 5 8 0.5 9 17 9 2 1 View Bio || 31.0 Rillie, Kael  31 Rillie, Kael 15 0.0 112 11 34 0.324 11 33 0.333 2 2 1.0 35 2.3",15.0,112.0,7.5,11.0,34.0,0.324,11.0,33.0,0.333,2.0,2.0,1.0,35.0,2.3,3.0,5.0,8.0,0.5,9.0,17.0,9.0,2.0,1.0,1.1333333333333333,0.3333333333333333,0.2,0.6,0.13333333333333333,0.06666666666666667,12.266666666666667,2.6666666666666665,6.044444444444443,0.711111111111111,0.3555555555555555,3.2,0.4852941176470588,0.9705882352941176,1.8888888888888888,0.058823529411764705,0.5017201834862385,,,,,
"Thurman, Kaleb",North Greenville,,F,80,Sr.,,sidearm,stats_parsed_all_players,"Thurman, Kaleb",all_players_table_extract,"03 Thurman, Kaleb  03 Thurman, Kaleb 15 1.0 137 9.1 16 43 0.372 9 26 0.346 3 4 0.75 44 2.9 4 23 27 1.8 15 7 5 1 1 View Bio || 3.0 Thurman, Kaleb  03 Thurman, Kaleb 15 1.0 137 16 43 0.372 9 26 0.346 3 4 0.75 44 2.9",15.0,137.0,9.1,16.0,43.0,0.372,9.0,26.0,0.346,3.0,4.0,0.75,44.0,2.9,4.0,23.0,27.0,1.8,15.0,7.0,5.0,1.0,1.0,0.4666666666666667,1.5333333333333334,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,12.747252747252748,7.912087912087912,2.0512820512820515,0.29304029304029305,0.29304029304029305,1.465201465201465,0.47674418604651164,0.6046511627906976,1.4,0.09302325581395349,0.49151027703306527,,,,,
"Blackmon, Ethan",Northeastern State,MIAA,Forward,79,Jr.,https://goriverhawksgo.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Blackmon, Ethan",all_players_table_extract,"33 Blackmon, Ethan  33 Blackmon, Ethan 19 18.0 488 25.7 97 177 0.548 1 10 0.1 63 90 0.7 258 13.6 50 102 152 8.0 45 36 49 16 5 View Bio || 33.0 Blackmon, Ethan  33 Blackmon, Ethan 19 18.0 488 97 177 0.548 1 10 0.1 63 90 0.7 258 13.6",19.0,488.0,25.7,97.0,177.0,0.548,1.0,10.0,0.1,63.0,90.0,0.7,258.0,13.6,50.0,102.0,152.0,8.0,45.0,36.0,49.0,16.0,5.0,1.894736842105263,5.368421052631579,2.6315789473684212,2.5789473684210527,0.8421052631578947,0.2631578947368421,21.167315175097276,12.45136186770428,2.949006758140487,1.310669670284661,0.4095842719639566,4.013925865246775,0.5508474576271186,0.05649717514124294,0.7346938775510204,0.5084745762711864,0.5955678670360111,,,,,
"Derry, Koen",Northeastern State,MIAA,Forward,78,Sr.,https://goriverhawksgo.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Derry, Koen",all_players_table_extract,"24 Derry, Koen  24 Derry, Koen 19 0.0 202 10.6 20 27 0.741 0 0 0.0 8 18 0.444 48 2.5 9 24 33 1.7 21 7 3 5 8 View Bio || 24.0 Derry, Koen  24 Derry, Koen 19 0.0 202 20 27 0.741 0 0 0.0 8 18 0.444 48 2.5",19.0,202.0,10.6,20.0,27.0,0.741,0.0,0.0,0.0,8.0,18.0,0.444,48.0,2.5,9.0,24.0,33.0,1.7,21.0,7.0,3.0,5.0,8.0,0.3684210526315789,1.263157894736842,0.47368421052631576,0.15789473684210525,0.2631578947368421,0.42105263157894735,9.433962264150944,6.415094339622642,1.3902681231380338,0.9930486593843098,1.5888778550148956,0.5958291956305859,0.7407407407407407,0.0,2.3333333333333335,0.6666666666666666,0.6872852233676976,,,,,
"Glenn, Xavier",Northeastern State,MIAA,Guard,76,Sr.,https://goriverhawksgo.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Glenn, Xavier",all_players_table_extract,"11 Glenn, Xavier  11 Glenn, Xavier 27 27.0 851 31.5 195 377 0.517 33 79 0.418 67 102 0.657 490 18.1 24 101 125 4.6 80 53 54 21 6 View Bio || 11.0 Glenn, Xavier  11 Glenn, Xavier 27 27.0 851 195 377 0.517 33 79 0.418 67 102 0.657 490 18.1",27.0,851.0,31.5,195.0,377.0,0.517,33.0,79.0,0.418,67.0,102.0,0.657,490.0,18.1,24.0,101.0,125.0,4.6,80.0,53.0,54.0,21.0,6.0,1.962962962962963,3.740740740740741,0.8888888888888888,2.0,0.7777777777777778,0.2222222222222222,22.984126984126984,5.841269841269841,2.4926513815402704,0.9876543209876543,0.28218694885361556,2.5396825396825395,0.5610079575596817,0.20954907161803712,0.9814814814814815,0.27055702917771884,0.5807338579690907,,,,,
"Neilson, Harry",Northeastern State,MIAA,Forward,82,So.,https://goriverhawksgo.com/sports/mens-basketball/stats,sidearm,stats_parsed_all_players,"Neilson, Harry",all_players_table_extract,"10 Neilson, Harry  10 Neilson, Harry 27 10.0 452 16.7 91 143 0.636 1 4 0.25 31 62 0.5 214 7.9 51 106 157 5.8 49 23 33 11 16 View Bio || 10.0 Neilson, Harry  10 Neilson, Harry 27 10.0 452 91 143 0.636 1 4 0.25 31 62 0.5 214 7.9",27.0,452.0,16.7,91.0,143.0,0.636,1.0,4.0,0.25,31.0,62.0,0.5,214.0,7.9,51.0,106.0,157.0,5.8,49.0,23.0,33.0,11.0,16.0,0.8518518518518519,3.925925925925926,1.8888888888888888,1.2222222222222223,0.4074074074074074,0.5925925925925926,18.922155688622755,13.892215568862277,2.0403637170104236,0.9758261255267242,1.419383455311599,2.9274783765801735,0.6398601398601399,0.027972027972027972,0.696969696969697,0.43356643356643354,0.6283767911674888,,,,,
